,Index,Wave,ID,age,sex,ethnicity1,ethnicity2,region,GEvote2015,EURef2016,GEvote2017,GEvote2019,partyid,political_attention,newspaper_readership,profile_gross_personal,profile_gross_household,education_age,education_level,socialgradeCIE1,socialgradeCIE2,work_stat,work_organisation,work_type,Weight,starttime,endtime,Hindsight,Poscountry,Posind,Govthand,Tradeimmig,BrexitID,Leaverimport,Remainimport,Genecon
226,226,1.0,227.0,30.0,Man,,,South East,Conservative,Leave,Missing,Missing,,6.0,None,"£35,000 to £39,999 per year","£35,000 to £39,999 per year",17-18,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",AB,Not Asked,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,1.324790906524174,2017-04-25 21:31:40,2017-04-25 22:17:39,Right,Somewhat positive effect,Neither positive nor negative,Don't know,2.0,Neither a Leaver nor a Remainer,,,
227,227,1.0,228.0,27.0,Woman,,,London,Labour,Remain,Missing,Missing,,7.0,None,Don't know,Don't know,20+,GCE A level or Higher Certificate,D,Not Asked,Not working,Other,Have never worked,0.8510606474665371,2017-04-25 19:41:42,2017-04-25 20:43:47,Don’t know,Somewhat negative effect,Don't know,Fairly badly,2.0,Neither a Leaver nor a Remainer,,,
228,228,1.0,229.0,45.0,Woman,,,West Midlands,Conservative,Remain,Missing,Missing,,8.0,The Financial Times,"£20,000 to £24,999 per year","£100,000 to £149,999 per year",16,"Other technical, professional or higher qualification",C1,Not Asked,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),"Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person",0.5481572327789497,2017-04-25 17:32:12,2017-04-25 17:39:12,Wrong,Somewhat negative effect,Don't know,Don't know,10.0,a Remainer,,,
229,229,1.0,230.0,42.0,Man,,,North West,DK or did not vote,Did not vote,Missing,Missing,,3.0,None,"£35,000 to £39,999 per year","£35,000 to £39,999 per year",16,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",AB,Not Asked,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),"Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person",1.5358023702094694,2017-04-26 00:05:18,2017-04-26 00:09:17,Right,Don't know,Don't know,Don't know,7.0,Neither a Leaver nor a Remainer,,,
230,230,1.0,231.0,41.0,Man,,,West Midlands,Conservative,Remain,Missing,Missing,,3.0,None,Prefer not to answer,Prefer not to answer,20+,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",C1,Not Asked,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,1.0303993175162294,2017-04-25 21:34:16,2017-04-25 21:41:50,Wrong,Very negative effect,Very negative effect,Very badly,0.0,a Remainer,,,
231,231,1.0,232.0,39.0,Man,,,Wales,Plaid,Remain,Missing,Missing,,7.0,Other Newspaper,"£5,000 to £9,999 per year","£5,000 to £9,999 per year",16,"CSE grade 1, GCE O level, GCSE, School Certificate",E,Not Asked,Not working,Have never worked,Have never worked,1.482183243156083,2017-04-26 05:00:21,2017-04-26 05:06:49,Right,Somewhat positive effect,Neither positive nor negative,Fairly well,8.0,Neither a Leaver nor a Remainer,,,
232,232,1.0,233.0,59.0,Woman,,,North West,Conservative,Leave,Missing,Missing,,6.0,The Sun,"£10,000 to £14,999 per year","£20,000 to £24,999 per year",20+,GCE A level or Higher Certificate,AB,Not Asked,Working part time (8-29 hours a week),Nationalised industry or public corporation (e.g. Post Office),Other,0.7466321074979533,2017-04-25 21:30:56,2017-04-25 21:35:43,Right,Somewhat positive effect,Neither positive nor negative,Fairly badly,7.0,a Leaver,,,
233,233,1.0,234.0,34.0,Woman,,,North West,Labour,Remain,Missing,Missing,,5.0,None,"£10,000 to £14,999 per year","£10,000 to £14,999 per year",20+,"Nursing qualification (e.g. SEN, SRN, SCM, RGN)",C2,Not Asked,Working full time (30 or more hours per week),Nationalised industry or public corporation (e.g. Post Office),"Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b",0.5759226287376655,2017-04-25 17:50:14,2017-04-25 17:52:22,Don’t know,Neither positive nor negative,Neither positive nor negative,Fairly badly,8.0,a Remainer,,,
234,234,1.0,235.0,74.0,Man,,,North West,Conservative,Remain,Missing,Missing,,7.0,The Times,"£15,000 to £19,999 per year","£20,000 to £24,999 per year",19,University diploma,AB,Not Asked,Retired,Charity/voluntary sector,"Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person",0.5832267052004567,2017-04-25 18:52:31,2017-04-25 18:59:18,Wrong,Very negative effect,Somewhat negative effect,Very badly,2.0,a Remainer,,,
235,235,1.0,236.0,54.0,Man,,,North East,Labour,Remain,Missing,Missing,,8.0,Other Newspaper,"£30,000 to £34,999 per year","£50,000 to £59,999 per year",16,"Other technical, professional or higher qualification",AB,Not Asked,Working full time (30 or more hours per week),Other public sector employer (e.g. Central Government),"Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person",0.5513338507676652,2017-04-25 17:42:28,2017-04-25 17:51:01,Wrong,Somewhat negative effect,Somewhat negative effect,Fairly badly,4.0,a Remainer,,,
236,236,1.0,237.0,37.0,Man,,,South East,Conservative,Remain,Missing,Missing,,7.0,The Times,"£15,000 to £19,999 per year","£20,000 to £24,999 per year",20+,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",D,Not Asked,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),"Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b",0.9548544866705792,2017-04-25 20:59:36,2017-04-25 21:03:31,Don’t know,Somewhat positive effect,Don't know,Fairly well,3.0,a Leaver,,,
237,237,1.0,238.0,54.0,Man,,,South West,Liberal Democrat,Remain,Missing,Missing,,8.0,The Guardian,Prefer not to answer,Prefer not to answer,20+,GCE A level or Higher Certificate,C1,Not Asked,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),"Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b",0.6358931007212238,2017-04-25 17:39:42,2017-04-25 17:45:54,Wrong,Very negative effect,Somewhat negative effect,Fairly badly,4.0,Neither a Leaver nor a Remainer,,,
238,238,1.0,239.0,38.0,Man,,,East Midlands,UKIP,Leave,Missing,Missing,,4.0,The Daily Mail / The Scottish Daily Mail,"£15,000 to £19,999 per year","£15,000 to £19,999 per year",20+,"Other technical, professional or higher qualification",C1,Not Asked,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",1.2859480492728572,2017-04-25 17:39:45,2017-04-25 17:46:38,Right,Somewhat positive effect,Somewhat positive effect,Fairly badly,9.0,a Leaver,,,
239,239,1.0,240.0,59.0,Woman,,,Yorkshire and the Humber,Labour,Remain,Missing,Missing,,7.0,None,"£45,000 to £49,999 per year","£60,000 to £69,999 per year",20+,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",AB,Not Asked,Working full time (30 or more hours per week),Self-employed,Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,0.7337694519538781,2017-04-25 18:43:11,2017-04-25 18:48:18,Wrong,Very negative effect,Very negative effect,Very badly,1.0,a Remainer,,,
240,240,1.0,241.0,72.0,Woman,,,North West,Conservative,Leave,Missing,Missing,,9.0,The Daily Mail / The Scottish Daily Mail,Prefer not to answer,Prefer not to answer,20+,Teaching qualification (not degree),E,Not Asked,Retired,Nationalised industry or public corporation (e.g. Post Office),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.8731299982527216,2017-04-25 17:42:14,2017-04-25 17:48:45,Right,Very positive effect,Very positive effect,Very well,9.0,a Leaver,,,
241,241,1.0,242.0,77.0,Man,,,Wales,Conservative,Leave,Missing,Missing,,7.0,The Daily Mail / The Scottish Daily Mail,Prefer not to answer,Prefer not to answer,16,ONC,C1,Not Asked,Retired,Private sector firm or company (e.g. limited companies and Plcs),"Foreman or Supervisor of Other Workers (e.g. building site foreman, supervisor of cleaning workers)",0.9485465156971046,2017-04-25 18:10:20,2017-04-25 18:19:54,Right,Somewhat positive effect,Somewhat positive effect,Fairly well,8.0,a Leaver,,,
242,242,1.0,243.0,70.0,Man,,,North West,UKIP,Leave,Missing,Missing,,5.0,The Daily Mail / The Scottish Daily Mail,"£15,000 to £19,999 per year","£30,000 to £34,999 per year",16,Recognised trade apprenticeship completed,C2,Not Asked,Retired,Private sector firm or company (e.g. limited companies and Plcs),"Skilled Manual Work (e.g. plumber, electrician, fitter)",0.7861872402992707,2017-04-26 07:40:18,2017-04-26 07:48:26,Right,Very positive effect,Neither positive nor negative,Very badly,10.0,a Leaver,,,
243,243,1.0,244.0,56.0,Man,,,Yorkshire and the Humber,Labour,Remain,Missing,Missing,,7.0,The Mirror / Daily Record,Prefer not to answer,Prefer not to answer,16,"CSE grade 1, GCE O level, GCSE, School Certificate",C2,Not Asked,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),"Skilled Manual Work (e.g. plumber, electrician, fitter)",0.6719839780101176,2017-04-25 18:49:10,2017-04-25 19:01:12,Wrong,Very negative effect,Somewhat negative effect,Very badly,5.0,a Remainer,,,
244,244,1.0,245.0,77.0,Man,,,North East,Labour,Leave,Missing,Missing,,10.0,The Daily Mail / The Scottish Daily Mail,"£30,000 to £34,999 per year","£60,000 to £69,999 per year",15 or under,"CSE grade 1, GCE O level, GCSE, School Certificate",C1,Not Asked,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),"Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person",0.7354134672292609,2017-04-25 18:10:34,2017-04-25 18:17:32,Right,Very positive effect,Somewhat positive effect,Fairly well,10.0,a Leaver,,,
245,245,1.0,246.0,32.0,Man,,,North West,DK or did not vote,Cannot remember,Missing,Missing,,3.0,Other local daily morning newspaper,"£20,000 to £24,999 per year",Prefer not to answer,17-18,City & Guilds certificate,C1,Not Asked,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,2.140268844785778,2017-04-26 12:11:41,2017-04-26 12:18:41,Don’t know,Somewhat positive effect,Neither positive nor negative,Fairly badly,4.0,Don’t know,,,
246,246,1.0,247.0,68.0,Man,,,South West,Conservative,Remain,Missing,Missing,,7.0,Other Newspaper,"£15,000 to £19,999 per year","£40,000 to £44,999 per year",17-18,"Other technical, professional or higher qualification",AB,Not Asked,Retired,Self-employed,"Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person",0.5827318244725492,2017-04-25 18:33:26,2017-04-25 18:39:58,Wrong,Very negative effect,Somewhat negative effect,Fairly well,2.0,a Remainer,,,
247,247,1.0,248.0,45.0,Woman,,,North West,Liberal Democrat,Remain,Missing,Missing,,7.0,None,Prefer not to answer,Prefer not to answer,17-18,"Other technical, professional or higher qualification",C1,Not Asked,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),"Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b",0.559587467729499,2017-04-25 22:40:47,2017-04-25 22:45:40,Don’t know,Somewhat positive effect,Neither positive nor negative,Very well,5.0,Neither a Leaver nor a Remainer,,,
248,248,1.0,249.0,45.0,Man,,,East Midlands,Liberal Democrat,Remain,Missing,Missing,,4.0,The Sun,"£40,000 to £44,999 per year","£40,000 to £44,999 per year",16,"Other technical, professional or higher qualification",C1,Not Asked,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",1.1737436683181872,2017-04-26 07:45:45,2017-04-26 07:56:57,Wrong,Don't know,Neither positive nor negative,Don't know,3.0,a Remainer,,,
249,249,1.0,250.0,70.0,Man,,,South East,UKIP,Leave,Missing,Missing,,5.0,None,Don't know,"£25,000 to £29,999 per year",15 or under,No formal qualifications,C1,Not Asked,Retired,Other public sector employer (e.g. Central Government),"Foreman or Supervisor of Other Workers (e.g. building site foreman, supervisor of cleaning workers)",0.7097367404856373,2017-04-25 21:32:13,2017-04-25 21:38:18,Right,Very positive effect,Neither positive nor negative,Very badly,10.0,a Leaver,,,
250,250,1.0,251.0,27.0,Woman,,,South West,Liberal Democrat,Remain,Missing,Missing,,7.0,The Times,Prefer not to answer,Prefer not to answer,20+,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",AB,Not Asked,Working full time (30 or more hours per week),Charity/voluntary sector,"Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person",0.6474233283895975,2017-04-25 22:49:19,2017-04-25 22:55:04,Wrong,Very negative effect,Very negative effect,Very badly,0.0,a Remainer,,,
251,251,1.0,252.0,51.0,Man,,,East of England,Labour,Remain,Missing,Missing,,7.0,None,"£15,000 to £19,999 per year","£70,000 to £99,999 per year",20+,"University or CNAA higher degree (e.g. M.Sc, Ph.D)",AB,Not Asked,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),"Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)",0.8212845292302089,2017-04-26 00:06:17,2017-04-26 00:09:55,Wrong,Very negative effect,Somewhat negative effect,Very badly,0.0,a Remainer,,,
252,252,1.0,253.0,64.0,Man,,,South West,Liberal Democrat,Remain,Missing,Missing,,7.0,None,"£5,000 to £9,999 per year",Prefer not to answer,20+,"University or CNAA higher degree (e.g. M.Sc, Ph.D)",AB,Not Asked,Retired,Charity/voluntary sector,Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,0.774866686384554,2017-04-25 22:35:07,2017-04-25 22:43:28,Wrong,Very negative effect,Somewhat negative effect,Very badly,3.0,a Remainer,,,
253,253,1.0,254.0,69.0,Man,,,East of England,Conservative,Leave,Missing,Missing,,10.0,None,"£30,000 to £34,999 per year","£20,000 to £24,999 per year",16,"Other technical, professional or higher qualification",C1,Not Asked,Working full time (30 or more hours per week),Self-employed,"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.8387236299839215,2017-04-25 19:56:56,2017-04-25 20:02:57,Right,Very positive effect,Somewhat positive effect,Fairly well,10.0,a Leaver,,,
254,254,1.0,255.0,65.0,Man,,,South East,Conservative,Leave,Missing,Missing,,6.0,None,"£15,000 to £19,999 per year","£35,000 to £39,999 per year",17-18,"CSE grade 1, GCE O level, GCSE, School Certificate",D,Not Asked,Retired,Self-employed,"Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b",0.7178339521478374,2017-04-25 18:04:22,2017-04-25 18:11:20,Right,Somewhat negative effect,Neither positive nor negative,Don't know,7.0,a Leaver,,,
255,255,1.0,256.0,41.0,Man,,,East of England,Conservative,Leave,Missing,Missing,,2.0,The Guardian,"£45,000 to £49,999 per year","£5,000 to £9,999 per year",17-18,"Other technical, professional or higher qualification",AB,Not Asked,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,3.969483524811313,2017-04-26 06:08:09,2017-04-26 09:03:20,Don’t know,Somewhat positive effect,Somewhat positive effect,Fairly well,7.0,Neither a Leaver nor a Remainer,,,
256,256,1.0,257.0,61.0,Woman,,,South West,Conservative,Leave,Missing,Missing,,7.0,None,"£15,000 to £19,999 per year","£15,000 to £19,999 per year",16,"CSE grade 1, GCE O level, GCSE, School Certificate",C1,Not Asked,Retired,Nationalised industry or public corporation (e.g. Post Office),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.9304629308398852,2017-04-25 17:58:16,2017-04-25 18:08:27,Wrong,Somewhat negative effect,Somewhat negative effect,Don't know,2.0,Neither a Leaver nor a Remainer,,,
257,257,1.0,258.0,73.0,Man,,,Wales,Conservative,Remain,Missing,Missing,,7.0,None,"£10,000 to £14,999 per year","£10,000 to £14,999 per year",15 or under,City & Guilds certificate - advanced,E,Not Asked,Retired,Other public sector employer (e.g. Central Government),"Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person",0.6219315320186758,2017-04-25 21:31:16,2017-04-25 21:36:39,Wrong,Very negative effect,Somewhat negative effect,Very badly,5.0,Neither a Leaver nor a Remainer,,,
258,258,1.0,259.0,39.0,Woman,,,South West,DK or did not vote,Remain,Missing,Missing,,7.0,The Independent,"under £5,000 per year","£30,000 to £34,999 per year",17-18,University diploma,C2,Not Asked,Not working,Charity/voluntary sector,Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,0.7733003479088727,2017-04-26 00:40:22,2017-04-26 00:47:09,Wrong,Very negative effect,Very negative effect,Fairly badly,0.0,Neither a Leaver nor a Remainer,,,
259,259,1.0,260.0,74.0,Man,,,West Midlands,UKIP,Did not vote,Missing,Missing,,6.0,The Daily Telegraph,"under £5,000 per year","£25,000 to £29,999 per year",17-18,GCE A level or Higher Certificate,AB,Not Asked,Retired,Self-employed,"Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person",0.8272482378701256,2017-04-25 22:35:55,2017-04-25 22:44:06,Right,Somewhat positive effect,Neither positive nor negative,Fairly well,2.0,Neither a Leaver nor a Remainer,,,
260,260,1.0,261.0,42.0,Woman,,,East of England,UKIP,Leave,Missing,Missing,,7.0,None,"under £5,000 per year","£15,000 to £19,999 per year",17-18,"Other technical, professional or higher qualification",C2,Not Asked,Not working,Private sector firm or company (e.g. limited companies and Plcs),Other,0.7277363739768511,2017-04-25 18:42:40,2017-04-25 18:45:50,Right,Very positive effect,Very positive effect,Don't know,10.0,a Leaver,,,
261,261,1.0,262.0,74.0,Woman,,,London,Conservative,Leave,Missing,Missing,,6.0,The Express,"£20,000 to £24,999 per year","£25,000 to £29,999 per year",17-18,Clerical and commercial,E,Not Asked,Retired,Other public sector employer (e.g. Central Government),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",1.0859886371732357,2017-04-26 10:53:23,2017-04-26 11:05:36,Right,Very positive effect,Very positive effect,Fairly well,8.0,a Leaver,,,
262,262,1.0,263.0,81.0,Man,,,South East,DK or did not vote,Did not vote,Missing,Missing,,6.0,None,"£15,000 to £19,999 per year","£15,000 to £19,999 per year",15 or under,No formal qualifications,C1,Not Asked,Retired,Other public sector employer (e.g. Central Government),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",1.3247148643869682,2017-04-25 20:57:24,2017-04-25 21:08:36,Right,Very positive effect,Somewhat positive effect,Fairly well,10.0,a Leaver,,,
263,263,1.0,264.0,50.0,Man,,,South West,Green,Remain,Missing,Missing,,9.0,None,"£100,000 and over","£100,000 to £149,999 per year",20+,"University or CNAA higher degree (e.g. M.Sc, Ph.D)",C1,Not Asked,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,0.7452918958005784,2017-04-25 17:38:13,2017-04-25 17:51:54,Wrong,Very negative effect,Somewhat negative effect,Very badly,0.0,a Remainer,,,
264,264,1.0,265.0,49.0,Woman,,,Yorkshire and the Humber,Conservative,Remain,Missing,Missing,,7.0,The Times,"£35,000 to £39,999 per year","£35,000 to £39,999 per year",17-18,"Other technical, professional or higher qualification",AB,Not Asked,Working full time (30 or more hours per week),Other public sector employer (e.g. Central Government),"Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person",0.5387302463827646,2017-04-25 18:05:52,2017-04-25 18:11:45,Wrong,Somewhat negative effect,Neither positive nor negative,Don't know,0.0,a Remainer,,,
265,265,1.0,266.0,55.0,Woman,,,South East,Liberal Democrat,Remain,Missing,Missing,,6.0,The Times,Prefer not to answer,"£50,000 to £59,999 per year",16,"Other technical, professional or higher qualification",AB,Not Asked,Retired,Other public sector employer (e.g. Central Government),Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,0.524966436620625,2017-04-25 17:35:48,2017-04-25 17:38:44,Wrong,Very negative effect,Very negative effect,Don't know,7.0,a Remainer,,,
266,266,1.0,267.0,67.0,Woman,,,South West,UKIP,Leave,Missing,Missing,,7.0,The Daily Mail / The Scottish Daily Mail,Prefer not to answer,Prefer not to answer,20+,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",C1,Not Asked,Retired,Self-employed,"Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person",0.8612356687737701,2017-04-26 06:57:58,2017-04-26 07:03:48,Right,Somewhat positive effect,Neither positive nor negative,Fairly well,8.0,a Leaver,,,
267,267,1.0,268.0,60.0,Man,,,Scotland,Labour,Leave,Missing,Missing,,10.0,The Daily Telegraph,Prefer not to answer,Prefer not to answer,16,"Other technical, professional or higher qualification",C1,Not Asked,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),"Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)",0.9566162893239532,2017-04-25 17:39:05,2017-04-25 17:46:12,Right,Very positive effect,Neither positive nor negative,Don't know,5.0,a Leaver,,,
268,268,1.0,269.0,31.0,Woman,,,Wales,Labour,Remain,Missing,Missing,,7.0,None,"£15,000 to £19,999 per year","£50,000 to £59,999 per year",17-18,GCE A level or Higher Certificate,C1,Not Asked,Working full time (30 or more hours per week),Other public sector employer (e.g. Central Government),"Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person",0.5351133933466059,2017-04-25 20:23:45,2017-04-25 20:39:16,Wrong,Very negative effect,Very negative effect,Very badly,0.0,a Remainer,,,
269,269,1.0,270.0,31.0,Man,,,North West,Conservative,Leave,Missing,Missing,,7.0,None,"£40,000 to £44,999 per year","£50,000 to £59,999 per year",16,Recognised trade apprenticeship completed,C2,Not Asked,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),"Skilled Manual Work (e.g. plumber, electrician, fitter)",1.767741716316796,2017-04-25 17:55:13,2017-04-25 18:12:58,Right,Somewhat positive effect,Somewhat positive effect,Fairly badly,2.0,a Leaver,,,
270,270,1.0,271.0,68.0,Man,,,Yorkshire and the Humber,DK or did not vote,Leave,Missing,Missing,,7.0,Other Newspaper,"£15,000 to £19,999 per year","£15,000 to £19,999 per year",16,No formal qualifications,C2,Not Asked,Retired,Private sector firm or company (e.g. limited companies and Plcs),"Skilled Manual Work (e.g. plumber, electrician, fitter)",0.8020840611486821,2017-04-25 19:38:43,2017-04-25 19:46:14,Right,Very positive effect,Neither positive nor negative,Fairly badly,10.0,a Leaver,,,
271,271,1.0,272.0,53.0,Woman,,,Wales,Labour,Leave,Missing,Missing,,7.0,The Mirror / Daily Record,"under £5,000 per year","under £5,000 per year",17-18,"Other technical, professional or higher qualification",AB,Not Asked,Working part time (Less than 8 hours a week),Private sector firm or company (e.g. limited companies and Plcs),Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,0.6746448543772491,2017-04-25 20:47:37,2017-04-25 20:51:45,Right,Very positive effect,Very positive effect,Don't know,6.0,a Leaver,,,
272,272,1.0,273.0,67.0,Man,,,Wales,Green,Remain,Missing,Missing,,7.0,Other Newspaper,"£10,000 to £14,999 per year","£20,000 to £24,999 per year",16,"CSE grade 1, GCE O level, GCSE, School Certificate",C1,Not Asked,Retired,Other public sector employer (e.g. Central Government),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.3059431514467954,2017-04-25 19:49:20,2017-04-25 19:52:26,Wrong,Very negative effect,Don't know,Very badly,5.0,a Remainer,,,
273,273,1.0,274.0,60.0,Man,,,Wales,Conservative,Leave,Missing,Missing,,6.0,The Daily Mail / The Scottish Daily Mail,"£15,000 to £19,999 per year","£25,000 to £29,999 per year",16,CSE grades 2-5,C2,Not Asked,Working part time (Less than 8 hours a week),Self-employed,"Skilled Manual Work (e.g. plumber, electrician, fitter)",1.1348284199669447,2017-04-25 17:46:59,2017-04-25 17:51:29,Right,Somewhat positive effect,Somewhat positive effect,Fairly well,6.0,a Leaver,,,
274,274,1.0,275.0,45.0,Woman,,,East Midlands,Conservative,Leave,Missing,Missing,,0.0,None,"£25,000 to £29,999 per year","£25,000 to £29,999 per year",17-18,"CSE grade 1, GCE O level, GCSE, School Certificate",C1,Not Asked,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",1.5822741789753612,2017-04-26 09:05:11,2017-04-26 09:15:35,Right,Somewhat positive effect,Neither positive nor negative,Fairly badly,7.0,Neither a Leaver nor a Remainer,,,
275,275,1.0,276.0,66.0,Woman,,,North West,Other,Leave,Missing,Missing,,10.0,The Guardian,"£10,000 to £14,999 per year","£10,000 to £14,999 per year",20+,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",E,Not Asked,Retired,Private sector firm or company (e.g. limited companies and Plcs),Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,0.6923418765018241,2017-04-25 20:07:21,2017-04-25 20:16:55,Don’t know,Neither positive nor negative,Neither positive nor negative,Fairly badly,5.0,a Leaver,,,
276,276,1.0,277.0,67.0,Woman,,,South West,Conservative,Leave,Missing,Missing,,10.0,Other Newspaper,Prefer not to answer,Prefer not to answer,17-18,GCE A level or Higher Certificate,AB,Not Asked,Retired,Other public sector employer (e.g. Central Government),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.9258437258108546,2017-04-25 17:34:57,2017-04-25 17:42:43,Right,Very positive effect,Very positive effect,Fairly well,5.0,a Leaver,,,
277,277,1.0,278.0,70.0,Man,,,North West,DK or did not vote,Remain,Missing,Missing,,5.0,None,"£20,000 to £24,999 per year","£20,000 to £24,999 per year",20+,University diploma,AB,Not Asked,Retired,Private sector firm or company (e.g. limited companies and Plcs),"Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person",0.5027920882567567,2017-04-25 19:31:26,2017-04-25 19:37:15,Wrong,Somewhat negative effect,Neither positive nor negative,Don't know,2.0,Neither a Leaver nor a Remainer,,,
278,278,1.0,279.0,66.0,Man,,,South West,Conservative,Leave,Missing,Missing,,8.0,None,"£15,000 to £19,999 per year","£25,000 to £29,999 per year",16,No formal qualifications,C1,Not Asked,Retired,Private sector firm or company (e.g. limited companies and Plcs),"Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person",0.8387236299839215,2017-04-25 19:42:38,2017-04-25 19:51:31,Right,Very positive effect,Very positive effect,Very well,3.0,a Leaver,,,
279,279,1.0,280.0,65.0,Woman,,,East of England,UKIP,Leave,Missing,Missing,,8.0,None,"£35,000 to £39,999 per year","£40,000 to £44,999 per year",16,CSE grades 2-5,C2,Not Asked,Retired,Private sector firm or company (e.g. limited companies and Plcs),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.9574726423767332,2017-04-25 18:34:05,2017-04-25 18:43:04,Right,Somewhat positive effect,Somewhat positive effect,Don't know,2.0,a Leaver,,,
