,Index,Wave,ID,age,sex,ethnicity1,ethnicity2,region,GEvote2015,EURef2016,GEvote2017,GEvote2019,partyid,political_attention,newspaper_readership,profile_gross_personal,profile_gross_household,education_age,education_level,socialgradeCIE1,socialgradeCIE2,work_stat,work_organisation,work_type,Weight,starttime,endtime,Hindsight,Poscountry,Posind,Govthand,Tradeimmig,BrexitID,Leaverimport,Remainimport,Genecon
3420,3420,3.0,181.0,61.0,Man,,,South West,UKIP,Leave,Conservative,Missing,,,,"£10,000 to £14,999 per year",Not Asked or missing,15 or under,No formal qualifications,,E,Unemployed,Private sector firm or company (e.g. limited companies and Plcs),"Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b",0.6699656275421457,2017-09-25 20:45:18,2017-09-25 21:03:51,Right,Neither positive nor negative,Somewhat positive effect,Very badly,10.0,a Leaver,,,
3421,3421,3.0,182.0,41.0,Woman,,,South East,Green,Remain,Green,Missing,,,,"£35,000 to £39,999 per year",Not Asked or missing,20+,"University or CNAA higher degree (e.g. M.Sc, Ph.D)",,C1,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.4886519048766153,2017-09-25 19:07:56,2017-09-25 21:10:30,Wrong,Very negative effect,Somewhat negative effect,Very badly,1.0,a Remainer,,,
3422,3422,3.0,183.0,38.0,Woman,,,South East,Labour,Remain,Labour,Missing,,,,"£20,000 to £24,999 per year",Not Asked or missing,16,City & Guilds certificate - advanced,,D,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),"Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b",0.5014371469327678,2017-09-25 21:38:14,2017-09-25 21:49:11,Wrong,Somewhat negative effect,Somewhat negative effect,Very badly,2.0,a Remainer,,,
3423,3423,3.0,184.0,37.0,Woman,,,London,Labour,Remain,Labour,Missing,,,,"£100,000 and over",Not Asked or missing,20+,"University or CNAA higher degree (e.g. M.Sc, Ph.D)",,B,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",1.1468549573494689,2017-09-25 20:21:38,2017-09-25 20:34:56,Wrong,Very negative effect,Somewhat negative effect,Very badly,0.0,a Remainer,,,
3424,3424,3.0,185.0,71.0,Man,,,West Midlands,Labour,Remain,Green,Missing,,,,"£15,000 to £19,999 per year",Not Asked or missing,16,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",,C1,Retired,Charity/voluntary sector,Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,0.4745287775622282,2017-09-25 17:57:53,2017-09-25 18:07:54,Wrong,Very positive effect,Somewhat positive effect,Very badly,5.0,a Remainer,,,
3425,3425,3.0,186.0,29.0,Woman,,,South East,DK or did not vote,Leave,DK or did not vote,Missing,,,,Prefer not to answer,Not Asked or missing,20+,"University or CNAA higher degree (e.g. M.Sc, Ph.D)",,C1,Working full time (30 or more hours per week),Nationalised industry or public corporation (e.g. Post Office),Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,1.9699595695890892,2017-09-25 20:27:32,2017-09-25 20:30:33,Don’t know,Neither positive nor negative,Neither positive nor negative,Don't know,5.0,Neither a Leaver nor a Remainer,,,
3426,3426,3.0,187.0,52.0,Woman,,,South East,Liberal Democrat,Remain,Labour,Missing,,,,"£20,000 to £24,999 per year",Not Asked or missing,17-18,"Nursing qualification (e.g. SEN, SRN, SCM, RGN)",,C1,Working full time (30 or more hours per week),Nationalised industry or public corporation (e.g. Post Office),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.5430877487600744,2017-09-25 20:26:28,2017-09-25 20:34:29,Wrong,Very negative effect,Somewhat negative effect,Fairly badly,5.0,a Remainer,,,
3427,3427,3.0,188.0,35.0,Woman,,,South West,Conservative,Leave,DK or did not vote,Missing,,,,"£25,000 to £29,999 per year",Not Asked or missing,17-18,Don't know,,C1,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),"Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person",0.5287874571422221,2017-09-25 18:57:13,2017-09-25 19:06:32,Right,Somewhat positive effect,Neither positive nor negative,Don't know,5.0,a Leaver,,,
3428,3428,3.0,189.0,61.0,Woman,,,South East,Liberal Democrat,Remain,Liberal Democrat,Missing,,,,"£15,000 to £19,999 per year",Not Asked or missing,17-18,GCE A level or Higher Certificate,,C1,Retired,Other public sector employer (e.g. Central Government),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.5664294236589499,2017-09-25 16:23:46,2017-09-25 16:39:29,Wrong,Very negative effect,Very negative effect,Very badly,2.0,a Remainer,,,
3429,3429,3.0,190.0,40.0,Woman,,,South West,Labour,Remain,Labour,Missing,,,,"£20,000 to £24,999 per year",Not Asked or missing,20+,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",,C1,Working full time (30 or more hours per week),Other public sector employer (e.g. Central Government),"Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person",0.6596938841367331,2017-09-25 19:24:25,2017-09-25 19:40:06,Wrong,Very negative effect,Very negative effect,Fairly badly,0.0,a Remainer,,,
3430,3430,3.0,191.0,56.0,Man,,,South West,Conservative,Remain,Conservative,Missing,,,,Prefer not to answer,Not Asked or missing,17-18,"Other technical, professional or higher qualification",,C1,Working full time (30 or more hours per week),Self-employed,Other,0.6919605461621271,2017-09-25 17:54:20,2017-09-25 18:05:35,Right,Very positive effect,Neither positive nor negative,Fairly well,3.0,Neither a Leaver nor a Remainer,,,
3431,3431,3.0,192.0,54.0,Woman,,,East of England,Conservative,Remain,Conservative,Missing,,,,"£35,000 to £39,999 per year",Not Asked or missing,17-18,"Nursing qualification (e.g. SEN, SRN, SCM, RGN)",,A,Working part time (8-29 hours a week),Self-employed,Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,0.592738865250335,2017-09-25 18:50:16,2017-09-25 18:58:47,Wrong,Somewhat negative effect,Don't know,Fairly badly,5.0,a Remainer,,,
3432,3432,3.0,193.0,51.0,Woman,,,North East,Labour,Remain,Labour,Missing,,,,"under £5,000 per year",Not Asked or missing,15 or under,No formal qualifications,,D,Not working,Private sector firm or company (e.g. limited companies and Plcs),"Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b",1.7720949468002063,2017-09-25 16:38:54,2017-09-25 16:48:43,Wrong,Somewhat negative effect,Somewhat negative effect,Fairly badly,2.0,Neither a Leaver nor a Remainer,,,
3433,3433,3.0,194.0,66.0,Woman,,,Scotland,Other,Remain,Other,Missing,,,,Prefer not to answer,Not Asked or missing,15 or under,Clerical and commercial,,A,Retired,Private sector firm or company (e.g. limited companies and Plcs),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.4947727101495449,2017-09-25 19:25:03,2017-09-25 19:36:01,Wrong,Don't know,Don't know,Very badly,8.0,Neither a Leaver nor a Remainer,,,
3434,3434,3.0,195.0,66.0,Man,,,East of England,Liberal Democrat,Remain,Liberal Democrat,Missing,,,,"£25,000 to £29,999 per year",Not Asked or missing,15 or under,"CSE grade 1, GCE O level, GCSE, School Certificate",,C2,Retired,Private sector firm or company (e.g. limited companies and Plcs),"Skilled Manual Work (e.g. plumber, electrician, fitter)",0.8275807859625824,2017-09-25 16:14:32,2017-09-25 16:22:19,Wrong,Somewhat negative effect,Somewhat negative effect,Very badly,0.0,a Remainer,,,
3435,3435,3.0,196.0,39.0,Man,,,Wales,UKIP,Leave,UKIP,Missing,,,,"£10,000 to £14,999 per year",Not Asked or missing,20+,"University or CNAA higher degree (e.g. M.Sc, Ph.D)",,C2,Working part time (8-29 hours a week),Private sector firm or company (e.g. limited companies and Plcs),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",1.731172427228155,2017-09-25 22:16:59,2017-09-25 22:29:43,Right,Very positive effect,Very positive effect,Fairly badly,10.0,a Leaver,,,
3436,3436,3.0,197.0,44.0,Man,,,North West,UKIP,Leave,Labour,Missing,,,,Prefer not to answer,Not Asked or missing,16,"Other technical, professional or higher qualification",,C1,Working part time (8-29 hours a week),Other public sector employer (e.g. Central Government),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",1.1541022074735454,2017-09-25 17:17:45,2017-09-25 17:27:44,Right,Somewhat positive effect,Somewhat positive effect,Fairly badly,9.0,a Leaver,,,
3437,3437,3.0,198.0,29.0,Woman,,,Wales,DK or did not vote,Leave,DK or did not vote,Missing,,,,"£40,000 to £44,999 per year",Not Asked or missing,19,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",,B,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,0.8291362447174038,2017-09-25 16:48:15,2017-09-25 16:55:10,Right,Neither positive nor negative,Somewhat negative effect,Very badly,3.0,Neither a Leaver nor a Remainer,,,
3438,3438,3.0,199.0,70.0,Woman,,,London,Conservative,Remain,Labour,Missing,,,,"£15,000 to £19,999 per year",Not Asked or missing,20+,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",,B,Retired,Other public sector employer (e.g. Central Government),"Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person",1.4282013374235651,2017-09-25 20:26:02,2017-09-25 20:41:56,Wrong,Very negative effect,Very negative effect,Very badly,3.0,a Remainer,,,
3439,3439,3.0,200.0,37.0,Man,,,Yorkshire and the Humber,Labour,Leave,Labour,Missing,,,,"£5,000 to £9,999 per year",Not Asked or missing,16,CSE grades 2-5,,E,Unemployed,Have never worked,Have never worked,1.3668353787769227,2017-09-26 09:18:50,2017-09-26 09:23:06,Right,Somewhat positive effect,Somewhat positive effect,Don't know,5.0,a Leaver,,,
3440,3440,3.0,201.0,61.0,Man,,,North West,Conservative,Leave,DK or did not vote,Missing,,,,"£20,000 to £24,999 per year",Not Asked or missing,17-18,Recognised trade apprenticeship completed,,C2,Working full time (30 or more hours per week),Nationalised industry or public corporation (e.g. Post Office),"Skilled Manual Work (e.g. plumber, electrician, fitter)",1.204581095182538,2017-09-25 19:08:19,2017-09-25 19:16:17,Right,Neither positive nor negative,Somewhat positive effect,Very badly,8.0,a Leaver,,,
3441,3441,3.0,202.0,71.0,Woman,,,North East,Conservative,Leave,Conservative,Missing,,,,"£10,000 to £14,999 per year",Not Asked or missing,16,GCE A level or Higher Certificate,,C1,Retired,Other public sector employer (e.g. Central Government),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",1.106524832731714,2017-09-25 21:42:49,2017-09-25 22:12:41,Right,Very positive effect,Neither positive nor negative,Very badly,4.0,a Leaver,,,
3442,3442,3.0,203.0,69.0,Woman,,,Yorkshire and the Humber,Conservative,Remain,Labour,Missing,,,,"£30,000 to £34,999 per year",Not Asked or missing,20+,Teaching qualification (not degree),,A,Retired,Other public sector employer (e.g. Central Government),Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,0.7108525973475839,2017-09-25 16:37:16,2017-09-25 16:48:30,Wrong,Very negative effect,Very negative effect,Very badly,0.0,a Remainer,,,
3443,3443,3.0,204.0,69.0,Man,,,North East,Labour,Leave,Labour,Missing,,,,Prefer not to answer,Not Asked or missing,15 or under,City & Guilds certificate,,E,Retired,Private sector firm or company (e.g. limited companies and Plcs),"Skilled Manual Work (e.g. plumber, electrician, fitter)",0.5763328669318076,2017-09-26 07:51:58,2017-09-26 08:08:05,Right,Neither positive nor negative,Don't know,Fairly badly,5.0,Neither a Leaver nor a Remainer,,,
3444,3444,3.0,205.0,78.0,Man,,,Yorkshire and the Humber,UKIP,Leave,Conservative,Missing,,,,"£25,000 to £29,999 per year",Not Asked or missing,15 or under,No formal qualifications,,B,Retired,Charity/voluntary sector,"Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person",0.782573286395159,2017-09-25 19:08:57,2017-09-25 19:22:05,Right,Very positive effect,Very positive effect,Don't know,10.0,a Leaver,,,
3445,3445,3.0,206.0,40.0,Woman,,,South East,Conservative,Leave,Conservative,Missing,,,,"£25,000 to £29,999 per year",Not Asked or missing,20+,"University or CNAA higher degree (e.g. M.Sc, Ph.D)",,B,Working part time (8-29 hours a week),Other public sector employer (e.g. Central Government),Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,2.255005904992649,2017-09-25 19:21:04,2017-09-25 19:25:25,Don’t know,Neither positive nor negative,Neither positive nor negative,Fairly badly,5.0,Neither a Leaver nor a Remainer,,,
3446,3446,3.0,207.0,79.0,Man,,,North West,Conservative,Remain,Conservative,Missing,,,,"£15,000 to £19,999 per year",Not Asked or missing,17-18,"Other technical, professional or higher qualification",,A,Retired,Private sector firm or company (e.g. limited companies and Plcs),"Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person",0.7337269728984364,2017-09-25 16:20:32,2017-09-25 16:36:59,Wrong,Somewhat positive effect,Neither positive nor negative,Fairly well,5.0,a Remainer,,,
3447,3447,3.0,208.0,68.0,Woman,,,East Midlands,UKIP,Leave,Conservative,Missing,,,,Prefer not to answer,Not Asked or missing,20+,Prefer not to say,,C2,Retired,Charity/voluntary sector,"Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person",1.3580991588611366,2017-09-26 06:55:41,2017-09-26 07:02:57,Right,Very positive effect,Very positive effect,Fairly well,10.0,a Leaver,,,
3448,3448,3.0,209.0,48.0,Man,,,London,Conservative,Remain,Conservative,Missing,,,,"£15,000 to £19,999 per year",Not Asked or missing,19,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",,D,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),"Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b",1.574566189818169,2017-09-25 17:30:23,2017-09-25 17:35:15,Wrong,Very negative effect,Neither positive nor negative,Very well,10.0,a Remainer,,,
3449,3449,3.0,210.0,34.0,Woman,,,South West,Conservative,Leave,Conservative,Missing,,,,"£10,000 to £14,999 per year",Not Asked or missing,15 or under,"CSE grade 1, GCE O level, GCSE, School Certificate",,C2,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),"Skilled Manual Work (e.g. plumber, electrician, fitter)",2.1094478012940456,2017-09-25 18:09:27,2017-09-25 19:13:10,Right,Somewhat positive effect,Neither positive nor negative,Very badly,7.0,a Leaver,,,
3450,3450,3.0,211.0,62.0,Man,,,East of England,Labour,Did not vote,Labour,Missing,,,,"£15,000 to £19,999 per year",Not Asked or missing,15 or under,No formal qualifications,,D,Retired,Other public sector employer (e.g. Central Government),Other,0.7647906953925209,2017-09-25 16:36:02,2017-09-25 16:41:35,Right,Somewhat positive effect,Don't know,Fairly well,8.0,a Leaver,,,
3451,3451,3.0,212.0,59.0,Woman,,,South West,Conservative,Leave,Conservative,Missing,,,,"£5,000 to £9,999 per year",Not Asked or missing,17-18,GCE A level or Higher Certificate,,E,Not working,Charity/voluntary sector,"Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b",0.6283518391058999,2017-09-25 18:29:36,2017-09-25 18:37:55,Right,Somewhat positive effect,Neither positive nor negative,Don't know,10.0,a Leaver,,,
3452,3452,3.0,213.0,66.0,Man,,,East of England,Conservative,Leave,Labour,Missing,,,,"£10,000 to £14,999 per year",Not Asked or missing,16,CSE grades 2-5,,E,Not working,Self-employed,"Skilled Manual Work (e.g. plumber, electrician, fitter)",0.6159234472437982,2017-09-25 23:45:48,2017-09-25 23:52:41,Right,Neither positive nor negative,Neither positive nor negative,Fairly well,5.0,a Leaver,,,
3453,3453,3.0,214.0,67.0,Woman,,,South West,Conservative,Leave,Conservative,Missing,,,,"£10,000 to £14,999 per year",Not Asked or missing,19,GCE A level or Higher Certificate,,C2,Retired,Other public sector employer (e.g. Central Government),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",1.3703299186551474,2017-09-25 19:32:12,2017-09-25 19:50:52,Right,Don't know,Neither positive nor negative,Don't know,5.0,Neither a Leaver nor a Remainer,,,
3454,3454,3.0,215.0,76.0,Woman,,,South East,UKIP,Leave,Conservative,Missing,,,,"£20,000 to £24,999 per year",Not Asked or missing,16,"CSE grade 1, GCE O level, GCSE, School Certificate",,C1,Retired,Private sector firm or company (e.g. limited companies and Plcs),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",1.0850963020934892,2017-09-25 20:40:12,2017-09-25 20:51:24,Right,Very positive effect,Don't know,Fairly badly,10.0,a Leaver,,,
3455,3455,3.0,216.0,43.0,Woman,,,East Midlands,Liberal Democrat,Remain,Liberal Democrat,Missing,,,,"£15,000 to £19,999 per year",Not Asked or missing,20+,"University or CNAA higher degree (e.g. M.Sc, Ph.D)",,B,Not working,Nationalised industry or public corporation (e.g. Post Office),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.4524251598643876,2017-09-25 19:18:50,2017-09-25 19:28:49,Wrong,Very negative effect,Very negative effect,Very badly,0.0,a Remainer,,,
3456,3456,3.0,217.0,57.0,Man,,,East of England,Conservative,Leave,Conservative,Missing,,,,"£35,000 to £39,999 per year",Not Asked or missing,17-18,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",,D,Working part time (8-29 hours a week),Private sector firm or company (e.g. limited companies and Plcs),"Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b",1.1553064790168777,2017-09-25 16:23:21,2017-09-25 16:51:37,Right,Somewhat positive effect,Somewhat positive effect,Fairly well,7.0,a Leaver,,,
3457,3457,3.0,218.0,67.0,Woman,,,London,Labour,Leave,Labour,Missing,,,,"£20,000 to £24,999 per year",Not Asked or missing,16,"CSE grade 1, GCE O level, GCSE, School Certificate",,C1,Working full time (30 or more hours per week),Other public sector employer (e.g. Central Government),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",1.7283867299158806,2017-09-25 20:33:38,2017-09-25 20:42:33,Right,Somewhat positive effect,Somewhat positive effect,Fairly badly,6.0,a Leaver,,,
3458,3458,3.0,219.0,68.0,Man,,,Scotland,Other,Remain,Other,Missing,,,,"£20,000 to £24,999 per year",Not Asked or missing,20+,"Other technical, professional or higher qualification",,C2,Retired,Other public sector employer (e.g. Central Government),Other,0.5969236920640166,2017-09-25 20:35:22,2017-09-25 20:43:01,Wrong,Very negative effect,Somewhat negative effect,Very badly,4.0,a Remainer,,,
3459,3459,3.0,220.0,46.0,Woman,,,London,Labour,Remain,Labour,Missing,,,,"£10,000 to £14,999 per year",Not Asked or missing,17-18,City & Guilds certificate,,C2,Not working,Other,"Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)",1.0728267552771218,2017-09-26 00:20:31,2017-09-26 00:31:57,Wrong,Very negative effect,Very negative effect,Very badly,5.0,a Remainer,,,
3460,3460,3.0,221.0,41.0,Woman,,,South East,Labour,Leave,Other,Missing,,,,"£50,000 to £59,999 per year",Not Asked or missing,20+,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",,A,Working full time (30 or more hours per week),Nationalised industry or public corporation (e.g. Post Office),"Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person",0.4819473959558246,2017-09-25 18:10:51,2017-09-25 18:18:46,Wrong,Very negative effect,Don't know,Fairly badly,0.0,Neither a Leaver nor a Remainer,,,
3461,3461,3.0,222.0,68.0,Woman,,,South West,Conservative,Leave,Conservative,Missing,,,,Prefer not to answer,Not Asked or missing,16,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",,B,Retired,Self-employed,"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.9114584352472472,2017-09-25 19:15:14,2017-09-25 19:36:04,Don’t know,Somewhat positive effect,Neither positive nor negative,Fairly well,6.0,Neither a Leaver nor a Remainer,,,
3462,3462,3.0,223.0,80.0,Man,,,London,Conservative,Leave,Conservative,Missing,,,,"£60,000 to £69,999 per year",Not Asked or missing,20+,University diploma,,A,Retired,Self-employed,Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,1.1588084003949053,2017-09-25 16:33:53,2017-09-25 16:43:55,Right,Neither positive nor negative,Neither positive nor negative,Very badly,2.0,a Leaver,,,
3463,3463,3.0,224.0,73.0,Woman,,,London,Labour,Leave,Labour,Missing,,,,"£10,000 to £14,999 per year",Not Asked or missing,15 or under,GCE A level or Higher Certificate,,C2,Retired,Charity/voluntary sector,"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",2.290172740200957,2017-09-25 21:23:44,2017-09-25 21:33:17,Wrong,Neither positive nor negative,Don't know,Very badly,6.0,Neither a Leaver nor a Remainer,,,
3464,3464,3.0,225.0,69.0,Man,,,Yorkshire and the Humber,Labour,Remain,Labour,Missing,,,,"£20,000 to £24,999 per year",Not Asked or missing,20+,"University or CNAA higher degree (e.g. M.Sc, Ph.D)",,B,Retired,Other public sector employer (e.g. Central Government),Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,0.5436681621521564,2017-09-25 18:15:43,2017-09-25 18:25:39,Wrong,Very negative effect,Very negative effect,Very badly,4.0,a Remainer,,,
3465,3465,3.0,226.0,52.0,Man,,,North West,UKIP,Leave,Labour,Missing,,,,"£20,000 to £24,999 per year",Not Asked or missing,16,CSE grades 2-5,,D,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),"Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b",0.5311476702124641,2017-09-25 17:13:49,2017-09-25 17:45:00,Right,Very positive effect,Neither positive nor negative,Fairly well,8.0,a Leaver,,,
3466,3466,3.0,227.0,68.0,Man,,,North West,Labour,Leave,Labour,Missing,,,,"£15,000 to £19,999 per year",Not Asked or missing,16,City & Guilds certificate - advanced,,C2,Retired,Self-employed,"Skilled Manual Work (e.g. plumber, electrician, fitter)",0.871791652934688,2017-09-25 16:23:02,2017-09-25 16:34:11,Right,Very positive effect,Very positive effect,Very badly,10.0,a Leaver,,,
3467,3467,3.0,228.0,59.0,Man,,,South East,Conservative,Leave,Conservative,Missing,,,,"under £5,000 per year",Not Asked or missing,19,GCE A level or Higher Certificate,,B,Working part time (Less than 8 hours a week),Private sector firm or company (e.g. limited companies and Plcs),"Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person",0.6504454999915585,2017-09-25 17:20:18,2017-09-25 17:32:50,Right,Somewhat positive effect,Very positive effect,Fairly well,10.0,a Leaver,,,
3468,3468,3.0,229.0,66.0,Man,,,South East,UKIP,Leave,Conservative,Missing,,,,"£15,000 to £19,999 per year",Not Asked or missing,17-18,"CSE grade 1, GCE O level, GCSE, School Certificate",,C1,Retired,Other public sector employer (e.g. Central Government),Other,0.8298940096983434,2017-09-25 18:34:13,2017-09-25 19:23:31,Right,Very positive effect,Very positive effect,Fairly well,8.0,a Leaver,,,
3469,3469,3.0,230.0,45.0,Man,,,Wales,Liberal Democrat,Remain,DK or did not vote,Missing,,,,Prefer not to answer,Not Asked or missing,20+,"CSE grade 1, GCE O level, GCSE, School Certificate",,C1,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),"Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b",2.0904745794532857,2017-09-25 16:35:28,2017-09-25 16:42:38,Wrong,Very negative effect,Neither positive nor negative,Fairly badly,1.0,a Remainer,,,
3470,3470,3.0,231.0,52.0,Man,,,North West,Labour,Leave,Labour,Missing,,,,"£25,000 to £29,999 per year",Not Asked or missing,20+,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",,C1,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.9965555410235352,2017-09-25 16:49:26,2017-09-25 16:56:28,Don’t know,Somewhat positive effect,Somewhat positive effect,Very badly,0.0,Neither a Leaver nor a Remainer,,,
3471,3471,3.0,232.0,66.0,Man,,,South East,Labour,Remain,Liberal Democrat,Missing,,,,"£25,000 to £29,999 per year",Not Asked or missing,16,University diploma,,C1,Working full time (30 or more hours per week),Other public sector employer (e.g. Central Government),Other,0.655320181152383,2017-09-25 20:08:40,2017-09-25 20:21:11,Wrong,Very negative effect,Very negative effect,Very badly,0.0,a Remainer,,,
3472,3472,3.0,233.0,37.0,Woman,,,Yorkshire and the Humber,DK or did not vote,Remain,DK or did not vote,Missing,,,,"£30,000 to £34,999 per year",Not Asked or missing,17-18,"Other technical, professional or higher qualification",,C1,Working full time (30 or more hours per week),Other public sector employer (e.g. Central Government),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.7559765635076053,2017-09-25 20:10:54,2017-09-25 20:25:18,Wrong,Very negative effect,Somewhat negative effect,Fairly badly,0.0,a Remainer,,,
3473,3473,3.0,234.0,63.0,Man,,,Yorkshire and the Humber,UKIP,Leave,DK or did not vote,Missing,,,,"£15,000 to £19,999 per year",Not Asked or missing,17-18,ONC,,E,Other,Other,"Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b",0.7963366862958701,2017-09-25 22:20:53,2017-09-25 22:36:15,Right,Very positive effect,Somewhat positive effect,Don't know,10.0,a Leaver,,,
3474,3474,3.0,235.0,64.0,Woman,,,Yorkshire and the Humber,Conservative,Leave,Conservative,Missing,,,,"£5,000 to £9,999 per year",Not Asked or missing,15 or under,No formal qualifications,,E,Retired,Private sector firm or company (e.g. limited companies and Plcs),"Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b",0.8279161435179415,2017-09-25 16:48:17,2017-09-25 16:54:21,Right,Don't know,Very positive effect,Very badly,10.0,a Leaver,,,
3475,3475,3.0,236.0,76.0,Man,,,Yorkshire and the Humber,DK or did not vote,Remain,Labour,Missing,,,,"£25,000 to £29,999 per year",Not Asked or missing,16,"CSE grade 1, GCE O level, GCSE, School Certificate",,C2,Retired,Other,"Skilled Manual Work (e.g. plumber, electrician, fitter)",0.7790255667226483,2017-09-25 19:27:04,2017-09-25 19:37:06,Wrong,Somewhat negative effect,Very negative effect,Very badly,2.0,a Remainer,,,
3476,3476,3.0,237.0,70.0,Woman,,,East Midlands,Conservative,Leave,Conservative,Missing,,,,Prefer not to answer,Not Asked or missing,16,"CSE grade 1, GCE O level, GCSE, School Certificate",,A,Retired,Private sector firm or company (e.g. limited companies and Plcs),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.9033232927301263,2017-09-25 21:41:09,2017-09-25 21:50:39,Wrong,Somewhat positive effect,Neither positive nor negative,Don't know,5.0,Neither a Leaver nor a Remainer,,,
