age,sex,region,GEvote2015,EURef2016,political_attention,newspaper_readership,profile_gross_personal,profile_gross_household,education_age,education_level,socialgradeCIE2,work_stat,work_organisation,work_type,Hindsight,Poscountry,Posind,Govthand,Tradeimmig,BrexitID
25,"Man","East Midlands","Liberal Democrat","Remain","","","£40,000 to £44,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","A","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Somewhat negative effect","Neither positive nor negative","Very badly",2,"a Remainer"
31,"Woman","East Midlands","Labour","Remain","","","Prefer not to answer","Not Asked or missing","17-18","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","D","Not working","Skipped","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Somewhat negative effect","Somewhat negative effect","Very badly",3,"a Remainer"
39,"Man","East Midlands","Labour","Remain","","","£45,000 to £49,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","B","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Very negative effect","Neither positive nor negative","Very badly",0,"a Remainer"
51,"Man","East Midlands","DK or did not vote","Remain","","","£20,000 to £24,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C1","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Wrong","Somewhat negative effect","Somewhat negative effect","Very badly",3,"a Remainer"
71,"Woman","East Midlands","DK or did not vote","Remain","","","£10,000 to £14,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","B","Retired","Other public sector employer (e.g. Central Government)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Very negative effect","Neither positive nor negative","Very badly",0,"a Remainer"
34,"Woman","East Midlands","DK or did not vote","Remain","","","£25,000 to £29,999 per year","Not Asked or missing","20+","Other technical, professional or higher qualification","A","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Very negative effect","Somewhat negative effect","Very badly",5,"a Remainer"
26,"Man","East Midlands","DK or did not vote","Remain","","","Not Asked or missing","Not Asked or missing","98","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C1","Other","Other","Other","Don’t know","Neither positive nor negative","Don't know","Very badly",5,"Don’t know"
54,"Woman","East Midlands","DK or did not vote","Remain","","","£10,000 to £14,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","A","Unemployed","Other public sector employer (e.g. Central Government)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Somewhat negative effect","Somewhat negative effect","Very badly",2,"a Remainer"
36,"Woman","East Midlands","DK or did not vote","Remain","","","Prefer not to answer","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C1","Working part time (8-29 hours a week)","Nationalised industry or public corporation (e.g. Post Office)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Don’t know","Neither positive nor negative","Neither positive nor negative","Very badly",0,"Neither a Leaver nor a Remainer"
54,"Woman","East Midlands","DK or did not vote","Remain","","","Prefer not to answer","Not Asked or missing","15 or under","Prefer not to say","E","Retired","Skipped","Foreman or Supervisor of Other Workers (e.g. building site foreman, supervisor of cleaning workers)","Right","Very positive effect","Don't know","Fairly badly",10,"Don’t know"
31,"Man","East Midlands","DK or did not vote","Remain","","","£15,000 to £19,999 per year","Not Asked or missing","17-18","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C2","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Very negative effect","Somewhat negative effect","Very badly",1,"a Remainer"
29,"Woman","East Midlands","DK or did not vote","Remain","","","Not Asked or missing","Not Asked or missing","98","GCE A level or Higher Certificate","C1","Working full time (30 or more hours per week)","Skipped","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Somewhat negative effect","Neither positive nor negative","Fairly badly",5,"a Remainer"
24,"Woman","East Midlands","DK or did not vote","Remain","","","Not Asked or missing","Not Asked or missing","98","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","A","Not working","Skipped","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Very negative effect","Very negative effect","Very badly",0,"a Remainer"
58,"Man","West Midlands","Green","Remain","","","under £5,000 per year","Not Asked or missing","17-18","Other technical, professional or higher qualification","B","Working part time (8-29 hours a week)","Charity/voluntary sector","Other","Wrong","Very negative effect","Somewhat negative effect","Very badly",9,"a Remainer"
69,"Man","West Midlands","Labour","Remain","","","£10,000 to £14,999 per year","Not Asked or missing","15 or under","Prefer not to say","C2","Retired","Other public sector employer (e.g. Central Government)","Skilled Manual Work (e.g. plumber, electrician, fitter)","Wrong","Very negative effect","Somewhat negative effect","Very badly",0,"a Remainer"
66,"Woman","West Midlands","Labour","Remain","","","£5,000 to £9,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","B","Retired","Other","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Somewhat negative effect","Somewhat negative effect","Very badly",3,"a Remainer"
72,"Man","West Midlands","UKIP","Remain","","","Prefer not to answer","Not Asked or missing","16","Other technical, professional or higher qualification","C1","Retired","Private sector firm or company (e.g. limited companies and Plcs)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Don't know","Somewhat negative effect","Very badly",3,"a Remainer"
57,"Woman","West Midlands","Labour","Remain","","","£45,000 to £49,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","B","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Very negative effect","Very negative effect","Very badly",0,"a Remainer"
36,"Man","West Midlands","DK or did not vote","Remain","","","Don't know","Not Asked or missing","Can't remember","Prefer not to say","E","Other","Other","Have never worked","Wrong","Very negative effect","Somewhat negative effect","Very badly",5,"Neither a Leaver nor a Remainer"
64,"Man","West Midlands","Conservative","Remain","","","£60,000 to £69,999 per year","Not Asked or missing","15 or under","City & Guilds certificate - advanced","B","Working full time (30 or more hours per week)","Self-employed","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Very negative effect","Somewhat negative effect","Very badly",0,"a Remainer"
53,"Woman","West Midlands","Labour","Remain","","","£35,000 to £39,999 per year","Not Asked or missing","20+","Other technical, professional or higher qualification","B","Working full time (30 or more hours per week)","Self-employed","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Very negative effect","Somewhat negative effect","Very badly",0,"a Remainer"
46,"Man","West Midlands","Conservative","Remain","","","£30,000 to £34,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C1","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Right","Somewhat positive effect","Neither positive nor negative","Very badly",0,"a Leaver"
43,"Woman","West Midlands","Labour","Remain","","","Prefer not to answer","Not Asked or missing","20+","Other technical, professional or higher qualification","B","Working full time (30 or more hours per week)","Charity/voluntary sector","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Somewhat negative effect","Somewhat negative effect","Very badly",5,"a Remainer"
38,"Woman","West Midlands","Labour","Remain","","","£25,000 to £29,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C1","Working part time (8-29 hours a week)","Other public sector employer (e.g. Central Government)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Neither positive nor negative","Somewhat negative effect","Don't know",5,"a Remainer"
73,"Woman","West Midlands","DK or did not vote","Remain","","","£5,000 to £9,999 per year","Not Asked or missing","17-18","GCE A level or Higher Certificate","E","Retired","Self-employed","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Somewhat negative effect","Somewhat negative effect","Very badly",2,"a Leaver"
45,"Woman","West Midlands","DK or did not vote","Remain","","","£15,000 to £19,999 per year","Not Asked or missing","17-18","Other technical, professional or higher qualification","E","Working full time (30 or more hours per week)","Other public sector employer (e.g. Central Government)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Very negative effect","Don't know","Very badly",0,"a Remainer"
72,"Woman","West Midlands","Conservative","Remain","","","£5,000 to £9,999 per year","Not Asked or missing","15 or under","Recognised trade apprenticeship completed","E","Retired","Have never worked","Skilled Manual Work (e.g. plumber, electrician, fitter)","Don’t know","Very positive effect","Neither positive nor negative","Fairly well",3,"a Leaver"
57,"Man","West Midlands","Conservative","Remain","","","£45,000 to £49,999 per year","Not Asked or missing","17-18","CSE grade 1, GCE O level, GCSE, School Certificate","B","Working full time (30 or more hours per week)","Charity/voluntary sector","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Don’t know","Somewhat positive effect","Don't know","Fairly badly",7,"a Remainer"
38,"Woman","West Midlands","Labour","Remain","","","£5,000 to £9,999 per year","Not Asked or missing","Still at school/Full time student","University or CNAA higher degree (e.g. M.Sc, Ph.D)","C2","Working part time (8-29 hours a week)","Other public sector employer (e.g. Central Government)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Very negative effect","Very negative effect","Very badly",2,"a Remainer"
30,"Woman","West Midlands","Labour","Remain","","","Prefer not to answer","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C1","Not working","Have never worked","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Don’t know","Don't know","Don't know","Don't know",5,"a Remainer"
68,"Woman","West Midlands","Conservative","Remain","","","Prefer not to answer","Not Asked or missing","16","CSE grade 1, GCE O level, GCSE, School Certificate","C1","Retired","Other","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Very negative effect","Somewhat negative effect","Fairly badly",0,"a Remainer"
49,"Woman","West Midlands","Labour","Remain","","","Prefer not to answer","Not Asked or missing","16","Youth training certificate/skillseekers","C2","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Right","Don't know","Neither positive nor negative","Very badly",5,"a Remainer"
55,"Man","West Midlands","Labour","Remain","","","£15,000 to £19,999 per year","Not Asked or missing","19","GCE A level or Higher Certificate","A","Working full time (30 or more hours per week)","Skipped","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Very negative effect","Very negative effect","Very badly",3,"Neither a Leaver nor a Remainer"
61,"Woman","West Midlands","Labour","Remain","","","Prefer not to answer","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","E","Working full time (30 or more hours per week)","Other public sector employer (e.g. Central Government)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Very negative effect","Somewhat negative effect","Very badly",5,"Neither a Leaver nor a Remainer"
24,"Woman","West Midlands","Labour","Remain","","","Prefer not to answer","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C2","Unemployed","Private sector firm or company (e.g. limited companies and Plcs)","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Wrong","Very negative effect","Very negative effect","Very badly",0,"a Remainer"
51,"Woman","West Midlands","Labour","Remain","","","Prefer not to answer","Not Asked or missing","16","CSE grade 1, GCE O level, GCSE, School Certificate","A","Other","Nationalised industry or public corporation (e.g. Post Office)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Very negative effect","Very negative effect","Very badly",5,"a Remainer"
58,"Man","West Midlands","Labour","Remain","","","£35,000 to £39,999 per year","Not Asked or missing","19","GCE A level or Higher Certificate","C1","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Very negative effect","Somewhat negative effect","Very badly",0,"a Remainer"
23,"Man","West Midlands","Labour","Remain","","","£15,000 to £19,999 per year","Not Asked or missing","98","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C1","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Somewhat negative effect","Very negative effect","Very badly",2,"a Remainer"
48,"Man","West Midlands","Labour","Remain","","","£10,000 to £14,999 per year","Not Asked or missing","20+","University or CNAA higher degree (e.g. M.Sc, Ph.D)","A","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Very negative effect","Somewhat negative effect","Very badly",0,"a Remainer"
46,"Woman","West Midlands","Conservative","Remain","","","£60,000 to £69,999 per year","Not Asked or missing","20+","University or CNAA higher degree (e.g. M.Sc, Ph.D)","A","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Very negative effect","Very negative effect","Very badly",1,"a Remainer"
66,"Woman","West Midlands","Liberal Democrat","Remain","","","Prefer not to answer","Not Asked or missing","19","Don't know","C2","Retired","Other public sector employer (e.g. Central Government)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Very negative effect","Somewhat negative effect","Very badly",1,"a Remainer"
32,"Woman","West Midlands","Labour","Remain","","","£25,000 to £29,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C1","Working full time (30 or more hours per week)","Other public sector employer (e.g. Central Government)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Very negative effect","Very negative effect","Very badly",0,"Neither a Leaver nor a Remainer"
34,"Man","West Midlands","Labour","Remain","","","£35,000 to £39,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","A","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Very negative effect","Somewhat negative effect","Very badly",0,"Neither a Leaver nor a Remainer"
68,"Woman","West Midlands","Conservative","Remain","","","£15,000 to £19,999 per year","Not Asked or missing","16","Other technical, professional or higher qualification","C1","Retired","Other public sector employer (e.g. Central Government)","Other","Wrong","Very negative effect","Very negative effect","Very badly",0,"a Remainer"
47,"Man","West Midlands","Conservative","Remain","","","£20,000 to £24,999 per year","Not Asked or missing","19","GCE A level or Higher Certificate","C1","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Very negative effect","Somewhat negative effect","Very badly",4,"Neither a Leaver nor a Remainer"
42,"Woman","West Midlands","Labour","Remain","","","under £5,000 per year","Not Asked or missing","16","GCE A level or Higher Certificate","B","Not working","Other public sector employer (e.g. Central Government)","Other","Wrong","Somewhat negative effect","Somewhat negative effect","Very badly",5,"a Remainer"
61,"Woman","West Midlands","Labour","Remain","","","£10,000 to £14,999 per year","Not Asked or missing","16","University or CNAA higher degree (e.g. M.Sc, Ph.D)","E","Not working","Charity/voluntary sector","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Very negative effect","Very negative effect","Very badly",0,"a Remainer"
36,"Woman","West Midlands","Green","Remain","","","£5,000 to £9,999 per year","Not Asked or missing","16","CSE grade 1, GCE O level, GCSE, School Certificate","A","Working part time (8-29 hours a week)","Self-employed","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Wrong","Very negative effect","Somewhat negative effect","Very badly",3,"a Remainer"
35,"Man","West Midlands","Labour","Remain","","","£20,000 to £24,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C2","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Somewhat negative effect","Somewhat negative effect","Very badly",2,"a Remainer"
40,"Woman","West Midlands","DK or did not vote","Remain","","","Not Asked or missing","Not Asked or missing","98","No formal qualifications","D","Working part time (8-29 hours a week)","Nationalised industry or public corporation (e.g. Post Office)","Other","Don’t know","Don't know","Don't know","Don't know",7,"Neither a Leaver nor a Remainer"
39,"Woman","West Midlands","DK or did not vote","Remain","","","Not Asked or missing","Not Asked or missing","98","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","A","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Somewhat negative effect","Somewhat negative effect","Very badly",5,"a Remainer"
30,"Man","West Midlands","Labour","Remain","","","£25,000 to £29,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C1","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Very negative effect","Neither positive nor negative","Very badly",2,"a Remainer"
29,"Woman","West Midlands","DK or did not vote","Remain","","","£30,000 to £34,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C1","Working full time (30 or more hours per week)","Other public sector employer (e.g. Central Government)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Very negative effect","Somewhat negative effect","Very badly",6,"a Remainer"
36,"Man","West Midlands","Labour","Remain","","","£40,000 to £44,999 per year","Not Asked or missing","20+","University diploma","B","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Very negative effect","Somewhat negative effect","Very badly",3,"a Remainer"
49,"Man","West Midlands","DK or did not vote","Remain","","","£45,000 to £49,999 per year","Not Asked or missing","17-18","Other technical, professional or higher qualification","B","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Don’t know","Somewhat positive effect","Neither positive nor negative","Fairly badly",3,"Neither a Leaver nor a Remainer"
26,"Man","West Midlands","Labour","Remain","","","£20,000 to £24,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","A","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Somewhat negative effect","Somewhat negative effect","Very badly",2,"a Remainer"
25,"Woman","West Midlands","DK or did not vote","Remain","","","£20,000 to £24,999 per year","Not Asked or missing","17-18","University diploma","C1","Working full time (30 or more hours per week)","Skipped","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Very negative effect","Somewhat negative effect","Very badly",0,"a Remainer"
63,"Woman","West Midlands","DK or did not vote","Remain","","","£5,000 to £9,999 per year","Not Asked or missing","17-18","University or CNAA higher degree (e.g. M.Sc, Ph.D)","E","Not working","Other","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Very negative effect","Somewhat negative effect","Very badly",1,"a Remainer"
31,"Woman","West Midlands","DK or did not vote","Remain","","","£15,000 to £19,999 per year","Not Asked or missing","17-18","City & Guilds certificate","C2","Not working","Other","Skilled Manual Work (e.g. plumber, electrician, fitter)","Wrong","Somewhat negative effect","Somewhat negative effect","Very badly",8,"a Remainer"
40,"Man","West Midlands","DK or did not vote","Remain","","","£20,000 to £24,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C1","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Wrong","Somewhat negative effect","Somewhat negative effect","Fairly badly",1,"a Remainer"
42,"Man","West Midlands","DK or did not vote","Remain","","","Prefer not to answer","Not Asked or missing","98","City & Guilds certificate","D","Unemployed","Skipped","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Wrong","Don't know","Somewhat negative effect","Very badly",5,"a Remainer"
35,"Woman","West Midlands","DK or did not vote","Remain","","","£35,000 to £39,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","B","Not working","Skipped","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Somewhat negative effect","Somewhat negative effect","Very badly",1,"a Remainer"
24,"Woman","West Midlands","DK or did not vote","Remain","","","£20,000 to £24,999 per year","Not Asked or missing","17-18","GCE A level or Higher Certificate","B","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Very negative effect","Somewhat negative effect","Very badly",4,"a Remainer"
23,"Man","West Midlands","DK or did not vote","Remain","","","under £5,000 per year","Not Asked or missing","20+","Other technical, professional or higher qualification","A","Working full time (30 or more hours per week)","Skipped","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Very negative effect","Somewhat negative effect","Fairly badly",0,"a Remainer"
47,"Woman","West Midlands","DK or did not vote","Remain","","","£15,000 to £19,999 per year","Not Asked or missing","20+","Prefer not to say","C1","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Don’t know","Don't know","Don't know","Fairly badly",5,"Don’t know"
32,"Man","West Midlands","DK or did not vote","Remain","","","£25,000 to £29,999 per year","Not Asked or missing","20+","University diploma","A","Working full time (30 or more hours per week)","Other public sector employer (e.g. Central Government)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Very negative effect","Neither positive nor negative","Very badly",0,"a Remainer"
43,"Man","West Midlands","DK or did not vote","Remain","","","Not Asked or missing","Not Asked or missing","98","Prefer not to say","D","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Wrong","Very negative effect","Very negative effect","Very badly",10,"a Remainer"
34,"Woman","East of England","Labour","Remain","","","£15,000 to £19,999 per year","Not Asked or missing","20+","University or CNAA higher degree (e.g. M.Sc, Ph.D)","C1","Working part time (8-29 hours a week)","Nationalised industry or public corporation (e.g. Post Office)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Don't know","Don't know","Very badly",3,"Neither a Leaver nor a Remainer"
54,"Woman","East of England","UKIP","Remain","","","under £5,000 per year","Not Asked or missing","17-18","GCE A level or Higher Certificate","B","Not working","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Very negative effect","Somewhat negative effect","Very badly",1,"a Remainer"
35,"Woman","East of England","Conservative","Remain","","","under £5,000 per year","Not Asked or missing","20+","Other technical, professional or higher qualification","A","Not working","Nationalised industry or public corporation (e.g. Post Office)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Somewhat negative effect","Don't know","Fairly badly",2,"a Remainer"
68,"Woman","East of England","Labour","Remain","","","£5,000 to £9,999 per year","Not Asked or missing","16","Other technical, professional or higher qualification","E","Retired","Nationalised industry or public corporation (e.g. Post Office)","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Wrong","Somewhat negative effect","Neither positive nor negative","Very badly",4,"a Remainer"
33,"Woman","East of England","Labour","Remain","","","£30,000 to £34,999 per year","Not Asked or missing","20+","University or CNAA higher degree (e.g. M.Sc, Ph.D)","B","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Very negative effect","Somewhat negative effect","Very badly",0,"a Remainer"
77,"Woman","East of England","Conservative","Remain","","","£5,000 to £9,999 per year","Not Asked or missing","16","CSE grade 1, GCE O level, GCSE, School Certificate","E","Retired","Private sector firm or company (e.g. limited companies and Plcs)","Other","Wrong","Neither positive nor negative","Somewhat negative effect","Don't know",6,"a Remainer"
52,"Woman","East of England","Liberal Democrat","Remain","","","£10,000 to £14,999 per year","Not Asked or missing","17-18","CSE grade 1, GCE O level, GCSE, School Certificate","C1","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Very negative effect","Very negative effect","Very badly",2,"a Remainer"
67,"Man","East of England","Conservative","Remain","","","Prefer not to answer","Not Asked or missing","16","GCE A level or Higher Certificate","B","Retired","Other public sector employer (e.g. Central Government)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Very negative effect","Somewhat negative effect","Very badly",5,"a Remainer"
59,"Man","East of England","Conservative","Remain","","","£60,000 to £69,999 per year","Not Asked or missing","19","GCE A level or Higher Certificate","C1","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Very negative effect","Somewhat negative effect","Very badly",5,"Don’t know"
57,"Man","East of England","Conservative","Remain","","","£25,000 to £29,999 per year","Not Asked or missing","16","CSE grade 1, GCE O level, GCSE, School Certificate","C1","Retired","Other public sector employer (e.g. Central Government)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Neither positive nor negative","Neither positive nor negative","Fairly badly",5,"Neither a Leaver nor a Remainer"
66,"Woman","East of England","UKIP","Remain","","","Prefer not to answer","Not Asked or missing","16","CSE grade 1, GCE O level, GCSE, School Certificate","E","Retired","Other","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Don’t know","Very negative effect","Very negative effect","Very badly",3,"a Remainer"
81,"Man","East of England","Liberal Democrat","Remain","","","£25,000 to £29,999 per year","Not Asked or missing","17-18","CSE grades 2-5","C1","Retired","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Very negative effect","Neither positive nor negative","Very badly",0,"a Remainer"
35,"Man","East of England","Conservative","Remain","","","Prefer not to answer","Not Asked or missing","20+","Other technical, professional or higher qualification","C1","Working full time (30 or more hours per week)","Charity/voluntary sector","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Somewhat negative effect","Somewhat negative effect","Very badly",2,"a Remainer"
