,Index,Wave,ID,age,sex,ethnicity1,ethnicity2,region,GEvote2015,EURef2016,GEvote2017,GEvote2019,partyid,political_attention,newspaper_readership,profile_gross_personal,profile_gross_household,education_age,education_level,socialgradeCIE1,socialgradeCIE2,work_stat,work_organisation,work_type,Weight,starttime,endtime,Hindsight,Poscountry,Posind,Govthand,Tradeimmig,BrexitID,Leaverimport,Remainimport,Genecon
14032,14032,9.0,,41.0,Woman,English / Welsh / Scottish / Northern Irish / British,,East of England,Liberal Democrat,Remain,Labour,Missing,,,,"under £5,000 per year",Not Asked or missing,20+,"University or CNAA higher degree (e.g. M.Sc, Ph.D)",,A,Not working,Private sector firm or company (e.g. limited companies and Plcs),Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,0.7309786496000018,2019-09-09 16:06:09,2019-09-09 18:19:06,Wrong,Very negative effect,Very negative effect,Very badly,1.0,a Remainer,,,
14033,14033,9.0,,56.0,Woman,English / Welsh / Scottish / Northern Irish / British,,East of England,Conservative,Remain,Conservative,Missing,,,,"£20,000 to £24,999 per year",Not Asked or missing,17-18,"CSE grade 1, GCE O level, GCSE, School Certificate",,C1,Working full time (30 or more hours per week),Charity/voluntary sector,"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.6515992568490907,2019-09-09 17:32:30,2019-09-09 17:44:34,Wrong,Somewhat negative effect,Somewhat negative effect,Fairly badly,2.0,a Remainer,,,
14034,14034,9.0,,49.0,Man,English / Welsh / Scottish / Northern Irish / British,,East of England,Labour,Remain,Labour,Missing,,,,"£20,000 to £24,999 per year",Not Asked or missing,16,"CSE grade 1, GCE O level, GCSE, School Certificate",,C2,Working part time (8-29 hours a week),Private sector firm or company (e.g. limited companies and Plcs),"Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)",1.107007537312746,2019-09-09 20:41:07,2019-09-09 20:52:34,Wrong,Somewhat negative effect,Somewhat negative effect,Very badly,5.0,a Remainer,,,
14035,14035,9.0,,64.0,Woman,English / Welsh / Scottish / Northern Irish / British,,East of England,Liberal Democrat,Remain,Liberal Democrat,Missing,,,,Prefer not to answer,Not Asked or missing,17-18,City & Guilds certificate,,B,Working part time (8-29 hours a week),Nationalised industry or public corporation (e.g. Post Office),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.7180760359953527,2019-09-09 19:55:31,2019-09-09 20:29:40,Wrong,Very negative effect,Very negative effect,Very badly,5.0,a Remainer,,,
14036,14036,9.0,,58.0,Woman,English / Welsh / Scottish / Northern Irish / British,,East of England,DK or did not vote,Remain,Labour,Missing,,,,Prefer not to answer,Not Asked or missing,16,Teaching qualification (not degree),,B,Working part time (8-29 hours a week),Nationalised industry or public corporation (e.g. Post Office),"Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)",0.700330512154465,2019-09-09 17:48:32,2019-09-09 18:17:36,Wrong,Somewhat negative effect,Don't know,Fairly badly,7.0,a Remainer,,,
14037,14037,9.0,,43.0,Man,English / Welsh / Scottish / Northern Irish / British,,East of England,Conservative,Remain,Conservative,Missing,,,,"under £5,000 per year",Not Asked or missing,20+,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",,C1,Not working,Private sector firm or company (e.g. limited companies and Plcs),"Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person",0.9811388516774496,2019-09-09 19:14:56,2019-09-09 19:26:40,Wrong,Somewhat negative effect,Neither positive nor negative,Fairly badly,3.0,Neither a Leaver nor a Remainer,,,
14038,14038,9.0,,23.0,Man,English / Welsh / Scottish / Northern Irish / British,,East of England,Labour,Remain,Labour,Missing,,,,"£25,000 to £29,999 per year",Not Asked or missing,17-18,GCE A level or Higher Certificate,,A,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),Other,1.8873789696986216,2019-09-09 22:23:21,2019-09-09 22:29:59,Wrong,Very negative effect,Somewhat negative effect,Fairly well,5.0,a Remainer,,,
14039,14039,9.0,,54.0,Man,English / Welsh / Scottish / Northern Irish / British,,East of England,DK or did not vote,Remain,Liberal Democrat,Missing,,,,"£70,000 to £99,999 per year",Not Asked or missing,20+,"Other technical, professional or higher qualification",,B,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),"Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person",0.7509688451165353,2019-09-09 17:03:50,2019-09-09 17:16:46,Wrong,Very negative effect,Somewhat negative effect,Very badly,3.0,a Remainer,,,
14040,14040,9.0,,75.0,Man,English / Welsh / Scottish / Northern Irish / British,,East of England,DK or did not vote,Remain,Conservative,Missing,,,,"£40,000 to £44,999 per year",Not Asked or missing,20+,"Other technical, professional or higher qualification",,B,Retired,Skipped,"Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person",0.6813761635257356,2019-09-09 16:05:58,2019-09-09 16:17:26,Wrong,Somewhat positive effect,Somewhat positive effect,Very badly,6.0,Neither a Leaver nor a Remainer,,,
14041,14041,9.0,,77.0,Woman,English / Welsh / Scottish / Northern Irish / British,,East of England,DK or did not vote,Remain,Conservative,Missing,,,,"under £5,000 per year",Not Asked or missing,15 or under,No formal qualifications,,C2,Retired,Skipped,"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",2.2314202099279767,2019-09-09 22:55:22,2019-09-09 23:11:57,Wrong,Very negative effect,Very negative effect,Very badly,10.0,a Remainer,,,
14042,14042,9.0,,28.0,Woman,English / Welsh / Scottish / Northern Irish / British,,East of England,DK or did not vote,Remain,DK or did not vote,Missing,,,,Prefer not to answer,Not Asked or missing,20+,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",,D,Not working,Private sector firm or company (e.g. limited companies and Plcs),Other,1.772529488108656,2019-09-09 17:57:17,2019-09-09 18:07:48,Wrong,Don't know,Don't know,Very badly,0.0,a Remainer,,,
14043,14043,9.0,,54.0,Woman,English / Welsh / Scottish / Northern Irish / British,,East of England,DK or did not vote,Remain,Conservative,Missing,,,,"£15,000 to £19,999 per year",Not Asked or missing,16,"CSE grade 1, GCE O level, GCSE, School Certificate",,C1,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.6507715055887086,2019-09-09 21:04:59,2019-09-09 21:34:04,Right,Neither positive nor negative,Neither positive nor negative,Fairly badly,4.0,Neither a Leaver nor a Remainer,,,
14044,14044,9.0,,23.0,Man,English / Welsh / Scottish / Northern Irish / British,,East of England,DK or did not vote,Remain,Labour,Missing,,,,"£15,000 to £19,999 per year",Not Asked or missing,17-18,GCE A level or Higher Certificate,,A,Working full time (30 or more hours per week),Charity/voluntary sector,"Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)",1.8873789696986216,2019-09-09 19:02:44,2019-09-09 19:08:06,Wrong,Somewhat negative effect,Don't know,Very badly,3.0,a Remainer,,,
14045,14045,9.0,,51.0,Woman,English / Welsh / Scottish / Northern Irish / British,,East of England,DK or did not vote,Remain,Green,Missing,,,,"£35,000 to £39,999 per year",Not Asked or missing,17-18,"Nursing qualification (e.g. SEN, SRN, SCM, RGN)",,B,Working full time (30 or more hours per week),Nationalised industry or public corporation (e.g. Post Office),Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,0.7622095629915577,2019-09-09 19:02:48,2019-09-09 19:09:47,Wrong,Neither positive nor negative,Neither positive nor negative,Very badly,7.0,a Remainer,,,
14046,14046,9.0,,41.0,Woman,English / Welsh / Scottish / Northern Irish / British,,East of England,DK or did not vote,Remain,Labour,Missing,,,,"under £5,000 per year",Not Asked or missing,19,GCE A level or Higher Certificate,,C1,Working part time (8-29 hours a week),Nationalised industry or public corporation (e.g. Post Office),"Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b",0.5791581827120355,2019-09-09 18:03:36,2019-09-09 18:11:20,Wrong,Very negative effect,Very negative effect,Very badly,5.0,a Remainer,,,
14047,14047,9.0,,36.0,Woman,English / Welsh / Scottish / Northern Irish / British,,East of England,DK or did not vote,Remain,Liberal Democrat,Missing,,,,"£15,000 to £19,999 per year",Not Asked or missing,17-18,University diploma,,C1,Working part time (8-29 hours a week),Nationalised industry or public corporation (e.g. Post Office),Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,0.567599504428455,2019-09-09 19:07:41,2019-09-09 19:15:54,Wrong,Somewhat negative effect,Somewhat negative effect,Very badly,0.0,a Remainer,,,
14048,14048,9.0,,60.0,Woman,English / Welsh / Scottish / Northern Irish / British,,East of England,DK or did not vote,Remain,Labour,Missing,,,,Prefer not to answer,Not Asked or missing,16,"CSE grade 1, GCE O level, GCSE, School Certificate",,C2,Unemployed,Private sector firm or company (e.g. limited companies and Plcs),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.8089123891087387,2019-09-09 19:03:57,2019-09-09 19:24:23,Wrong,Very negative effect,Very negative effect,Very badly,0.0,a Remainer,,,
14049,14049,9.0,,47.0,Woman,English / Welsh / Scottish / Northern Irish / British,,East of England,DK or did not vote,Remain,Liberal Democrat,Missing,,,,"£15,000 to £19,999 per year",Not Asked or missing,98.0,"Nursing qualification (e.g. SEN, SRN, SCM, RGN)",,C2,Not working,Skipped,Other,0.6257589391818794,2019-09-09 17:38:30,2019-09-09 17:47:11,Wrong,Very negative effect,Very negative effect,Very badly,0.0,a Remainer,,,
14050,14050,9.0,,48.0,Woman,English / Welsh / Scottish / Northern Irish / British,,East of England,DK or did not vote,Remain,Labour,Missing,,,,"£30,000 to £34,999 per year",Not Asked or missing,20+,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",,C1,Working full time (30 or more hours per week),Charity/voluntary sector,"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.7329385310574759,2019-09-09 19:50:52,2019-09-09 20:05:07,Wrong,Very negative effect,Somewhat negative effect,Very badly,0.0,a Remainer,,,
14051,14051,9.0,,60.0,Man,English / Welsh / Scottish / Northern Irish / British,,East of England,DK or did not vote,Remain,Conservative,Missing,,,,"£25,000 to £29,999 per year",Not Asked or missing,17-18,"Other technical, professional or higher qualification",,B,Retired,Skipped,"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.6787614274823782,2019-09-09 16:21:29,2019-09-09 16:35:20,Wrong,Somewhat negative effect,Somewhat negative effect,Very badly,2.0,Neither a Leaver nor a Remainer,,,
14052,14052,9.0,,54.0,Man,English / Welsh / Scottish / Northern Irish / British,,East of England,DK or did not vote,Remain,Conservative,Missing,,,,"£30,000 to £34,999 per year",Not Asked or missing,16,"Other technical, professional or higher qualification",,C1,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.6805813054452974,2019-09-09 21:10:15,2019-09-09 21:22:13,Wrong,Neither positive nor negative,Neither positive nor negative,Very badly,5.0,a Remainer,,,
14053,14053,9.0,,23.0,Woman,English / Welsh / Scottish / Northern Irish / British,,East of England,DK or did not vote,Remain,Labour,Missing,,,,"£5,000 to £9,999 per year",Not Asked or missing,17-18,City & Guilds certificate,,A,Working part time (8-29 hours a week),Skipped,Other,0.5341323303768307,2019-09-09 20:39:02,2019-09-09 20:45:45,Wrong,Somewhat negative effect,Somewhat negative effect,Fairly badly,2.0,Don’t know,,,
14054,14054,9.0,,26.0,Woman,English / Welsh / Scottish / Northern Irish / British,,East of England,DK or did not vote,Remain,DK or did not vote,Missing,,,,"£20,000 to £24,999 per year",Not Asked or missing,19,"Other technical, professional or higher qualification",,C1,Working full time (30 or more hours per week),Other public sector employer (e.g. Central Government),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.5014785249649262,2019-09-09 19:18:15,2019-09-09 19:44:57,Wrong,Very negative effect,Somewhat negative effect,Very badly,5.0,a Remainer,,,
14055,14055,9.0,,60.0,Man,English / Welsh / Scottish / Northern Irish / British,,East of England,DK or did not vote,Remain,Liberal Democrat,Missing,,,,Not Asked or missing,Not Asked or missing,98.0,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",,A,Retired,Skipped,"Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person",0.8823106865496116,2019-09-09 16:18:49,2019-09-09 16:32:47,Wrong,Somewhat negative effect,Somewhat negative effect,Don't know,1.0,Neither a Leaver nor a Remainer,,,
14056,14056,9.0,,24.0,Man,English / Welsh / Scottish / Northern Irish / British,,East of England,DK or did not vote,Remain,Labour,Missing,,,,Not Asked or missing,Not Asked or missing,98.0,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",,C1,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,2.26587255347386,2019-09-09 20:16:56,2019-09-09 20:29:32,Wrong,Very negative effect,Somewhat negative effect,Very badly,0.0,a Remainer,,,
14057,14057,9.0,,43.0,Man,English / Welsh / Scottish / Northern Irish / British,,East of England,DK or did not vote,Remain,Liberal Democrat,Missing,,,,Not Asked or missing,Not Asked or missing,98.0,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",,A,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,1.0826108569953952,2019-09-09 20:27:02,2019-09-09 20:43:24,Wrong,Very negative effect,Somewhat negative effect,Very badly,8.0,a Remainer,,,
14058,14058,9.0,,25.0,Man,English / Welsh / Scottish / Northern Irish / British,,East of England,DK or did not vote,Remain,Labour,Missing,,,,Not Asked or missing,Not Asked or missing,98.0,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",,C1,Working full time (30 or more hours per week),Skipped,Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,1.1090279202923687,2019-09-09 17:48:44,2019-09-09 17:57:39,Right,Neither positive nor negative,Somewhat negative effect,Very badly,0.0,Neither a Leaver nor a Remainer,,,
14059,14059,9.0,,38.0,Man,English / Welsh / Scottish / Northern Irish / British,,East of England,DK or did not vote,Remain,Conservative,Missing,,,,Not Asked or missing,Not Asked or missing,98.0,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",,C1,Working full time (30 or more hours per week),Other public sector employer (e.g. Central Government),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.9823868149243212,2019-09-09 16:05:14,2019-09-09 16:14:54,Don’t know,Somewhat negative effect,Neither positive nor negative,Fairly badly,7.0,Neither a Leaver nor a Remainer,,,
14060,14060,9.0,,65.0,Woman,English / Welsh / Scottish / Northern Irish / British,,East of England,DK or did not vote,Remain,DK or did not vote,Missing,,,,Not Asked or missing,Not Asked or missing,98.0,CSE grades 2-5,,D,Working part time (8-29 hours a week),Nationalised industry or public corporation (e.g. Post Office),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.7259576262127352,2019-09-09 16:03:18,2019-09-09 16:34:43,Wrong,Very positive effect,Neither positive nor negative,Very badly,0.0,a Leaver,,,
14061,14061,9.0,,75.0,Man,English / Welsh / Scottish / Northern Irish / British,,East of England,DK or did not vote,Remain,Green,Missing,,,,Not Asked or missing,Not Asked or missing,98.0,"University or CNAA higher degree (e.g. M.Sc, Ph.D)",,B,Retired,Skipped,Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,0.8371788280142041,2019-09-09 17:31:07,2019-09-09 18:25:04,Wrong,Very negative effect,Very negative effect,Very badly,5.0,a Remainer,,,
14062,14062,9.0,,29.0,Woman,English / Welsh / Scottish / Northern Irish / British,,East of England,DK or did not vote,Remain,Liberal Democrat,Missing,,,,Not Asked or missing,Not Asked or missing,98.0,GCE A level or Higher Certificate,,C1,Working full time (30 or more hours per week),Skipped,Other,0.567599504428455,2019-09-09 20:38:31,2019-09-09 20:57:41,Wrong,Somewhat negative effect,Somewhat negative effect,Very badly,3.0,Neither a Leaver nor a Remainer,,,
14063,14063,9.0,,41.0,Woman,English / Welsh / Scottish / Northern Irish / British,,London,Green,Remain,Labour,Missing,,,,"£60,000 to £69,999 per year",Not Asked or missing,20+,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",,B,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),"Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person",1.3194991452974072,2019-09-09 17:45:53,2019-09-09 17:55:06,Wrong,Very negative effect,Very negative effect,Very badly,0.0,a Remainer,,,
14064,14064,9.0,,70.0,Man,English / Welsh / Scottish / Northern Irish / British,,London,Liberal Democrat,Remain,Conservative,Missing,,,,Prefer not to answer,Not Asked or missing,16,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",,B,Retired,Other public sector employer (e.g. Central Government),"Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person",0.7786931498549339,2019-09-09 17:37:57,2019-09-09 17:49:50,Wrong,Very negative effect,Very negative effect,Very badly,0.0,a Remainer,,,
14065,14065,9.0,,66.0,Woman,English / Welsh / Scottish / Northern Irish / British,,London,Labour,Remain,Labour,Missing,,,,Don't know,Not Asked or missing,17-18,Clerical and commercial,,B,Retired,Private sector firm or company (e.g. limited companies and Plcs),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",4.113559865623785,2019-09-10 12:31:41,2019-09-10 12:40:45,Wrong,Very negative effect,Somewhat negative effect,Very badly,0.0,a Remainer,,,
14066,14066,9.0,,60.0,Woman,English / Welsh / Scottish / Northern Irish / British,,London,Conservative,Remain,Liberal Democrat,Missing,,,,"£40,000 to £44,999 per year",Not Asked or missing,20+,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",,A,Working part time (8-29 hours a week),Charity/voluntary sector,"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.786305126638141,2019-09-09 16:31:20,2019-09-09 16:41:09,Wrong,Very negative effect,Very negative effect,Very badly,0.0,a Remainer,,,
14067,14067,9.0,,34.0,Man,English / Welsh / Scottish / Northern Irish / British,,London,Conservative,Remain,Liberal Democrat,Missing,,,,"£60,000 to £69,999 per year",Not Asked or missing,20+,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",,A,Working full time (30 or more hours per week),Other public sector employer (e.g. Central Government),Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,1.1336239618997976,2019-09-09 16:56:10,2019-09-09 17:05:51,Wrong,Very negative effect,Somewhat negative effect,Very badly,0.0,a Remainer,,,
14068,14068,9.0,,32.0,Woman,English / Welsh / Scottish / Northern Irish / British,,London,Liberal Democrat,Remain,Labour,Missing,,,,Prefer not to answer,Not Asked or missing,15 or under,No formal qualifications,,C1,Working full time (30 or more hours per week),Charity/voluntary sector,"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.9304189542201902,2019-09-09 18:44:36,2019-09-09 18:49:58,Wrong,Somewhat negative effect,Neither positive nor negative,Fairly badly,5.0,Neither a Leaver nor a Remainer,,,
14069,14069,9.0,,36.0,Woman,English / Welsh / Scottish / Northern Irish / British,,London,Labour,Remain,Labour,Missing,,,,"£60,000 to £69,999 per year",Not Asked or missing,20+,"University or CNAA higher degree (e.g. M.Sc, Ph.D)",,A,Working full time (30 or more hours per week),Other public sector employer (e.g. Central Government),"Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person",1.3194991452974072,2019-09-09 16:01:32,2019-09-09 16:12:05,Wrong,Very negative effect,Neither positive nor negative,Very badly,1.0,Neither a Leaver nor a Remainer,,,
14070,14070,9.0,,43.0,Woman,English / Welsh / Scottish / Northern Irish / British,,London,Labour,Remain,Labour,Missing,,,,Prefer not to answer,Not Asked or missing,16,City & Guilds certificate,,B,Working full time (30 or more hours per week),Charity/voluntary sector,"Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person",0.9279310090804692,2019-09-09 20:20:37,2019-09-09 20:27:31,Wrong,Very negative effect,Somewhat negative effect,Very badly,5.0,a Remainer,,,
14071,14071,9.0,,57.0,Woman,English / Welsh / Scottish / Northern Irish / British,,London,Green,Remain,Labour,Missing,,,,"£10,000 to £14,999 per year",Not Asked or missing,20+,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",,C1,Working part time (8-29 hours a week),Private sector firm or company (e.g. limited companies and Plcs),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",1.3868099193927257,2019-09-09 16:25:10,2019-09-09 16:52:05,Wrong,Very negative effect,Neither positive nor negative,Very badly,0.0,a Remainer,,,
14072,14072,9.0,,44.0,Woman,English / Welsh / Scottish / Northern Irish / British,,London,Conservative,Remain,Conservative,Missing,,,,"£70,000 to £99,999 per year",Not Asked or missing,20+,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",,A,Working full time (30 or more hours per week),Nationalised industry or public corporation (e.g. Post Office),Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,0.7399871104525043,2019-09-09 17:24:53,2019-09-09 17:34:20,Wrong,Somewhat negative effect,Somewhat negative effect,Very badly,3.0,a Remainer,,,
14073,14073,9.0,,71.0,Woman,English / Welsh / Scottish / Northern Irish / British,,London,Labour,Remain,Labour,Missing,,,,"£40,000 to £44,999 per year",Not Asked or missing,20+,"University or CNAA higher degree (e.g. M.Sc, Ph.D)",,A,Retired,Nationalised industry or public corporation (e.g. Post Office),Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,1.3307310605907072,2019-09-09 16:41:06,2019-09-09 16:58:25,Wrong,Very negative effect,Very negative effect,Very badly,0.0,a Remainer,,,
14074,14074,9.0,,31.0,Woman,English / Welsh / Scottish / Northern Irish / British,,London,Conservative,Remain,DK or did not vote,Missing,,,,"£15,000 to £19,999 per year",Not Asked or missing,20+,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",,D,Working full time (30 or more hours per week),Other public sector employer (e.g. Central Government),"Foreman or Supervisor of Other Workers (e.g. building site foreman, supervisor of cleaning workers)",0.848100224804602,2019-09-09 17:16:49,2019-09-09 17:25:37,Wrong,Very negative effect,Somewhat negative effect,Very badly,5.0,a Remainer,,,
14075,14075,9.0,,59.0,Man,Prefer not to say,,London,Labour,Remain,Labour,Missing,,,,Prefer not to answer,Not Asked or missing,16,"University or CNAA higher degree (e.g. M.Sc, Ph.D)",,A,Working full time (30 or more hours per week),Self-employed,Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,1.6230395322035878,2019-09-09 16:23:52,2019-09-09 16:28:05,Wrong,Very negative effect,Don't know,Very badly,5.0,a Remainer,,,
14076,14076,9.0,,45.0,Man,English / Welsh / Scottish / Northern Irish / British,,London,Labour,Remain,Liberal Democrat,Missing,,,,"£45,000 to £49,999 per year",Not Asked or missing,20+,"University or CNAA higher degree (e.g. M.Sc, Ph.D)",,A,Working part time (8-29 hours a week),Charity/voluntary sector,Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,1.1336239618997976,2019-09-09 16:21:12,2019-09-09 16:28:59,Wrong,Very negative effect,Somewhat negative effect,Very badly,0.0,a Remainer,,,
14077,14077,9.0,,39.0,Man,English / Welsh / Scottish / Northern Irish / British,,London,Conservative,Remain,Labour,Missing,,,,"£50,000 to £59,999 per year",Not Asked or missing,20+,GCE A level or Higher Certificate,,C2,Working full time (30 or more hours per week),Other public sector employer (e.g. Central Government),"Skilled Manual Work (e.g. plumber, electrician, fitter)",1.2766681822467123,2019-09-09 21:59:44,2019-09-09 22:04:11,Wrong,Very negative effect,Very negative effect,Very badly,0.0,a Remainer,,,
14078,14078,9.0,,29.0,Man,Prefer not to say,,London,Liberal Democrat,Remain,Liberal Democrat,Missing,,,,"£15,000 to £19,999 per year",Not Asked or missing,20+,"University or CNAA higher degree (e.g. M.Sc, Ph.D)",,A,Working full time (30 or more hours per week),Nationalised industry or public corporation (e.g. Post Office),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",1.1336239618997976,2019-09-09 16:42:58,2019-09-09 16:50:58,Wrong,Very negative effect,Somewhat negative effect,Very badly,3.0,a Remainer,,,
14079,14079,9.0,,38.0,Man,English / Welsh / Scottish / Northern Irish / British,,London,Green,Remain,Labour,Missing,,,,"under £5,000 per year",Not Asked or missing,17-18,GCE A level or Higher Certificate,,E,Not working,Private sector firm or company (e.g. limited companies and Plcs),Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,1.047630842626588,2019-09-09 18:23:56,2019-09-09 18:35:55,Wrong,Very negative effect,Very negative effect,Very badly,0.0,a Remainer,,,
14080,14080,9.0,,49.0,Man,English / Welsh / Scottish / Northern Irish / British,,London,Conservative,Remain,Conservative,Missing,,,,"£50,000 to £59,999 per year",Not Asked or missing,20+,"University or CNAA higher degree (e.g. M.Sc, Ph.D)",,A,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,1.1182709160361866,2019-09-09 17:05:04,2019-09-09 17:13:03,Right,Somewhat positive effect,Somewhat positive effect,Very badly,0.0,Neither a Leaver nor a Remainer,,,
14081,14081,9.0,,38.0,Man,English / Welsh / Scottish / Northern Irish / British,,London,Conservative,Remain,DK or did not vote,Missing,,,,Prefer not to answer,Not Asked or missing,17-18,Prefer not to say,,C1,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,0.8247096840076089,2019-09-09 21:43:43,2019-09-09 21:58:48,Wrong,Don't know,Somewhat negative effect,Very badly,3.0,a Remainer,,,
14082,14082,9.0,,37.0,Woman,English / Welsh / Scottish / Northern Irish / British,,London,Labour,Remain,Labour,Missing,,,,"£60,000 to £69,999 per year",Not Asked or missing,20+,University diploma,,A,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),"Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person",3.22304437346424,2019-09-09 20:22:18,2019-09-09 20:28:25,Wrong,Very negative effect,Very negative effect,Very badly,5.0,a Remainer,,,
14083,14083,9.0,,53.0,Woman,English / Welsh / Scottish / Northern Irish / British,,London,Labour,Remain,Labour,Missing,,,,"£40,000 to £44,999 per year",Not Asked or missing,20+,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",,C1,Working full time (30 or more hours per week),Other public sector employer (e.g. Central Government),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",1.3868099193927257,2019-09-09 16:48:55,2019-09-09 16:59:04,Wrong,Very negative effect,Very negative effect,Very badly,2.0,a Remainer,,,
14084,14084,9.0,,42.0,Woman,English / Welsh / Scottish / Northern Irish / British,,London,Labour,Remain,Labour,Missing,,,,"£35,000 to £39,999 per year",Not Asked or missing,20+,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",,C1,Working full time (30 or more hours per week),Nationalised industry or public corporation (e.g. Post Office),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",1.321356248972115,2019-09-09 16:06:09,2019-09-09 16:11:17,Wrong,Very negative effect,Somewhat negative effect,Very badly,1.0,a Remainer,,,
