,Index,Wave,ID,age,sex,ethnicity1,ethnicity2,region,GEvote2015,EURef2016,GEvote2017,GEvote2019,partyid,political_attention,newspaper_readership,profile_gross_personal,profile_gross_household,education_age,education_level,socialgradeCIE1,socialgradeCIE2,work_stat,work_organisation,work_type,Weight,starttime,endtime,Hindsight,Poscountry,Posind,Govthand,Tradeimmig,BrexitID,Leaverimport,Remainimport,Genecon
15501,15501,10.0,161.0,72.0,Woman,,,North West,Missing,Remain,DK or did not vote,Green,,,,Not Asked or missing,"£30,000 to £34,999 per year",,GCE A level or Higher Certificate,,B,Retired,99.0,"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.494558418861507,2020-01-09 20:18:20,2020-01-09 20:31:00,Wrong,Very negative effect,Don't know,Fairly badly,5.0,a Remainer,Not Asked,Very important,
15502,15502,10.0,162.0,47.0,Woman,,,West Midlands,Missing,Remain,Labour,Liberal Democrat,,,,Not Asked or missing,Prefer not to answer,,GCE A level or Higher Certificate,,A,Working part time (8-29 hours a week),99.0,"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.6946136781877688,2020-01-09 19:54:50,2020-01-09 20:01:12,Wrong,Very negative effect,Somewhat negative effect,Very badly,2.0,a Remainer,Not Asked,Extremely important,
15503,15503,10.0,163.0,74.0,Man,,,London,Missing,Leave,Conservative,Conservative,,,,Not Asked or missing,Prefer not to answer,,GCE A level or Higher Certificate,,C1,Working part time (8-29 hours a week),99.0,Other,0.825201328087963,2020-01-10 06:54:52,2020-01-10 07:12:07,Right,Very positive effect,Neither positive nor negative,Fairly well,7.0,a Leaver,Very important,Not Asked,
15504,15504,10.0,164.0,37.0,Man,,,London,Missing,Did not vote,DK or did not vote,DK or did not vote,,,,Not Asked or missing,Prefer not to answer,,Don't know,,C1,Working full time (30 or more hours per week),99.0,"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",1.1196981714949883,2020-01-09 19:51:52,2020-01-09 19:57:53,Right,Somewhat positive effect,Neither positive nor negative,Fairly badly,5.0,Neither a Leaver nor a Remainer,Not Asked,Not Asked,
15505,15505,10.0,165.0,66.0,Woman,,,East Midlands,Missing,Leave,Conservative,Conservative,,,,Not Asked or missing,"£50,000 to £59,999 per year",,"CSE grade 1, GCE O level, GCSE, School Certificate",,C2,Working part time (8-29 hours a week),99.0,"Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b",0.96424714864038,2020-01-09 23:01:26,2020-01-09 23:20:24,Right,Very positive effect,Very positive effect,Fairly badly,10.0,a Leaver,Extremely important,Not Asked,
15506,15506,10.0,166.0,57.0,Man,,,East Midlands,Missing,Leave,Conservative,Conservative,,,,Not Asked or missing,"£30,000 to £34,999 per year",,"CSE grade 1, GCE O level, GCSE, School Certificate",,D,Working full time (30 or more hours per week),99.0,"Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b",0.5450004368643376,2020-01-09 23:27:16,2020-01-09 23:35:34,Right,Very positive effect,Very positive effect,Fairly well,10.0,a Leaver,Extremely important,Not Asked,
15507,15507,10.0,167.0,46.0,Woman,,,Scotland,Missing,Remain,Conservative,Missing,,,,Not Asked or missing,"£25,000 to £29,999 per year",,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",,C1,Working part time (8-29 hours a week),99.0,"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",1.1474358408012455,2020-01-09 17:46:56,2020-01-09 17:59:04,Wrong,Very negative effect,Somewhat negative effect,Very badly,0.0,a Remainer,Not Asked,Extremely important,
15508,15508,10.0,168.0,46.0,Man,,,South East,Missing,Did not vote,DK or did not vote,DK or did not vote,,,,Not Asked or missing,"£60,000 to £69,999 per year",,GCE A level or Higher Certificate,,C1,Working full time (30 or more hours per week),99.0,"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",2.417997134116743,2020-01-09 20:18:22,2020-01-09 20:22:14,Wrong,Very negative effect,Somewhat negative effect,Very badly,6.0,Neither a Leaver nor a Remainer,Not Asked,Not Asked,
15509,15509,10.0,169.0,72.0,Woman,,,Scotland,Missing,Remain,Liberal Democrat,Liberal Democrat,,,,Not Asked or missing,Prefer not to answer,,"Other technical, professional or higher qualification",,B,Retired,99.0,Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,1.0917778902579596,2020-01-10 00:56:23,2020-01-10 01:11:21,Wrong,Somewhat negative effect,Don't know,Don't know,5.0,a Remainer,Not Asked,Very important,
15510,15510,10.0,170.0,34.0,Woman,,,North West,Missing,Leave,Conservative,Conservative,,,,Not Asked or missing,"£70,000 to £99,999 per year",,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",,B,Working part time (8-29 hours a week),99.0,"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",1.9221686064250012,2020-01-09 20:34:17,2020-01-09 20:40:42,Right,Very positive effect,Very positive effect,Fairly badly,5.0,a Leaver,Very important,Not Asked,
15511,15511,10.0,171.0,70.0,Woman,,,Scotland,Missing,Leave,SNP,SNP,,,,Not Asked or missing,Prefer not to answer,,"CSE grade 1, GCE O level, GCSE, School Certificate",,D,Retired,99.0,"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.9275699599128876,2020-01-09 22:50:58,2020-01-09 23:00:41,Right,Somewhat positive effect,Neither positive nor negative,Fairly badly,7.0,a Leaver,Not important at all,Not Asked,
15512,15512,10.0,172.0,47.0,Woman,,,South West,Missing,Leave,Liberal Democrat,Liberal Democrat,,,,Not Asked or missing,"£10,000 to £14,999 per year",,Clerical and commercial,,C2,Working part time (8-29 hours a week),99.0,"Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b",0.7186861201969335,2020-01-09 21:57:28,2020-01-09 22:11:18,Don’t know,Don't know,Don't know,Very badly,5.0,Neither a Leaver nor a Remainer,Not Asked,Not Asked,
15513,15513,10.0,173.0,35.0,Woman,,,Yorkshire and the Humber,Missing,Remain,Labour,Labour,,,,Not Asked or missing,"£30,000 to £34,999 per year",,GCE A level or Higher Certificate,,A,Working part time (8-29 hours a week),99.0,"Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person",0.619810031192404,2020-01-09 23:12:52,2020-01-09 23:22:10,Wrong,Very negative effect,Somewhat negative effect,Very badly,5.0,a Remainer,Not Asked,Very important,
15514,15514,10.0,174.0,76.0,Man,,,South West,Missing,Leave,Conservative,Conservative,,,,Not Asked or missing,Prefer not to answer,,"CSE grade 1, GCE O level, GCSE, School Certificate",,E,Retired,99.0,"Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b",0.7415140892438964,2020-01-10 07:10:37,2020-01-10 07:27:56,Right,Very positive effect,Neither positive nor negative,Fairly well,5.0,a Leaver,Very important,Not Asked,
15515,15515,10.0,175.0,59.0,Woman,,,Wales,Missing,Leave,Conservative,Conservative,,,,Not Asked or missing,"£25,000 to £29,999 per year",,No formal qualifications,,C2,Not working,99.0,Have never worked,0.9341077446560409,2020-01-09 19:48:33,2020-01-09 20:01:54,Right,Somewhat positive effect,Somewhat positive effect,Fairly well,8.0,a Leaver,Very important,Not Asked,
15516,15516,10.0,176.0,70.0,Woman,,,London,Missing,Remain,Labour,Liberal Democrat,,,,Not Asked or missing,"£15,000 to £19,999 per year",,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",,C2,Retired,99.0,Other,1.0206252903904705,2020-01-10 07:32:35,2020-01-10 07:46:43,Wrong,Very negative effect,Very negative effect,Very badly,0.0,a Remainer,Not Asked,Extremely important,
15517,15517,10.0,177.0,70.0,Man,,,West Midlands,Missing,Remain,Labour,Labour,,,,Not Asked or missing,"£20,000 to £24,999 per year",,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",,B,Retired,99.0,Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,0.5890839333250932,2020-01-09 20:40:50,2020-01-09 20:49:18,Wrong,Very negative effect,Somewhat negative effect,Very badly,5.0,a Remainer,Not Asked,Very important,
15518,15518,10.0,178.0,52.0,Man,,,North West,Missing,Did not vote,Labour,Labour,,,,Not Asked or missing,"£35,000 to £39,999 per year",,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",,D,Working full time (30 or more hours per week),99.0,"Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b",0.6949552933819403,2020-01-09 18:45:46,2020-01-09 18:52:32,Wrong,Very negative effect,Somewhat negative effect,Very badly,2.0,a Remainer,Not Asked,Very important,
15519,15519,10.0,179.0,36.0,Woman,,,Yorkshire and the Humber,Missing,Remain,Labour,Missing,,,,Not Asked or missing,Prefer not to answer,,City & Guilds certificate - advanced,,A,Working full time (30 or more hours per week),99.0,"Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person",0.3971560162626559,2020-01-09 21:37:43,2020-01-09 21:50:59,Wrong,Somewhat negative effect,Don't know,Fairly well,5.0,a Remainer,Not Asked,Very important,
15520,15520,10.0,180.0,50.0,Man,,,Wales,Missing,Leave,Labour,Conservative,,,,Not Asked or missing,"£50,000 to £59,999 per year",,City & Guilds certificate,,C2,Working full time (30 or more hours per week),99.0,"Skilled Manual Work (e.g. plumber, electrician, fitter)",0.807023570708913,2020-01-10 08:02:58,2020-01-10 08:17:10,Right,Somewhat positive effect,Neither positive nor negative,Don't know,7.0,a Leaver,Not very important,Not Asked,
15521,15521,10.0,181.0,46.0,Woman,,,North West,Missing,Did not vote,Missing,DK or did not vote,,,,Not Asked or missing,"£15,000 to £19,999 per year",,"CSE grade 1, GCE O level, GCSE, School Certificate",,D,Working full time (30 or more hours per week),99.0,"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",1.5255309176332774,2020-01-09 17:53:12,2020-01-09 17:56:20,Don’t know,Don't know,Don't know,Don't know,5.0,Don’t know,Not Asked,Not Asked,
15522,15522,10.0,182.0,66.0,Man,,,South West,Missing,Leave,Conservative,Conservative,,,,Not Asked or missing,"£30,000 to £34,999 per year",,"Other technical, professional or higher qualification",,E,Retired,99.0,"Foreman or Supervisor of Other Workers (e.g. building site foreman, supervisor of cleaning workers)",0.7415140892438964,2020-01-10 07:50:40,2020-01-10 08:02:12,Right,Very positive effect,Very positive effect,Very well,10.0,a Leaver,Very important,Not Asked,
15523,15523,10.0,183.0,51.0,Man,,,South East,Missing,Remain,Conservative,Conservative,,,,Not Asked or missing,"£60,000 to £69,999 per year",,"CSE grade 1, GCE O level, GCSE, School Certificate",,B,Working full time (30 or more hours per week),99.0,"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",1.539270506077712,2020-01-09 21:31:35,2020-01-09 21:50:40,Wrong,Neither positive nor negative,Neither positive nor negative,Fairly badly,5.0,a Remainer,Not Asked,Not important at all,
15524,15524,10.0,184.0,71.0,Man,,,East of England,Missing,Remain,Conservative,Conservative,,,,Not Asked or missing,"£30,000 to £34,999 per year",,GCE A level or Higher Certificate,,B,Retired,99.0,"Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person",0.704086328251167,2020-01-09 18:20:58,2020-01-09 18:30:06,Right,Very positive effect,Somewhat positive effect,Very well,4.0,a Leaver,Not very important,Not Asked,
15525,15525,10.0,185.0,71.0,Woman,,,South West,Missing,Leave,Conservative,Conservative,,,,Not Asked or missing,Prefer not to answer,,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",,C1,Retired,99.0,"Skilled Manual Work (e.g. plumber, electrician, fitter)",1.0294384331813855,2020-01-10 08:14:33,2020-01-10 08:39:55,Right,Very positive effect,Very positive effect,Very well,5.0,a Leaver,Extremely important,Not Asked,
15526,15526,10.0,186.0,40.0,Man,,,Yorkshire and the Humber,Missing,Remain,DK or did not vote,Labour,,,,Not Asked or missing,"£10,000 to £14,999 per year",,GCE A level or Higher Certificate,,E,Other,99.0,"Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)",0.5747584838968904,2020-01-09 19:31:52,2020-01-09 19:45:14,Wrong,Somewhat negative effect,Somewhat negative effect,Fairly badly,5.0,Neither a Leaver nor a Remainer,Not Asked,Not Asked,
15527,15527,10.0,187.0,45.0,Woman,,,North West,Missing,Cannot remember,Labour,Liberal Democrat,,,,Not Asked or missing,"£45,000 to £49,999 per year",,GCE A level or Higher Certificate,,B,Not working,99.0,"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.6005088234987944,2020-01-09 19:26:25,2020-01-09 19:30:43,Don’t know,Somewhat positive effect,Neither positive nor negative,Don't know,2.0,Neither a Leaver nor a Remainer,Not Asked,Not Asked,
15528,15528,10.0,188.0,74.0,Man,,,East of England,Missing,Leave,Conservative,Conservative,,,,Not Asked or missing,"£45,000 to £49,999 per year",,"CSE grade 1, GCE O level, GCSE, School Certificate",,C1,Retired,99.0,"Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person",0.8771545346619125,2020-01-09 23:32:58,2020-01-09 23:44:02,Right,Very positive effect,Somewhat positive effect,Don't know,8.0,Neither a Leaver nor a Remainer,Not Asked,Not Asked,
15529,15529,10.0,189.0,45.0,Man,,,East of England,Missing,Leave,Conservative,Conservative,,,,Not Asked or missing,"£15,000 to £19,999 per year",,"Other technical, professional or higher qualification",,D,Working part time (8-29 hours a week),99.0,"Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b",0.7062265105298544,2020-01-09 23:43:10,2020-01-09 23:53:24,Right,Don't know,Neither positive nor negative,Don't know,5.0,Neither a Leaver nor a Remainer,Not Asked,Not Asked,
15530,15530,10.0,190.0,35.0,Man,,,London,Missing,Remain,Conservative,Liberal Democrat,,,,Not Asked or missing,"£30,000 to £34,999 per year",,University diploma,,C1,Working full time (30 or more hours per week),99.0,"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.7434795461533559,2020-01-10 03:27:56,2020-01-10 04:01:07,Wrong,Very negative effect,Somewhat negative effect,Fairly badly,2.0,a Remainer,Not Asked,Very important,
15531,15531,10.0,191.0,72.0,Woman,,,East Midlands,Missing,Remain,Conservative,Conservative,,,,Not Asked or missing,"£20,000 to £24,999 per year",,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",,B,Retired,99.0,"Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person",0.6882362676580744,2020-01-09 23:37:20,2020-01-09 23:47:54,Wrong,Somewhat negative effect,Somewhat negative effect,Don't know,5.0,a Remainer,Not Asked,Very important,
15532,15532,10.0,192.0,78.0,Woman,,,London,Missing,Leave,Conservative,Conservative,,,,Not Asked or missing,"£15,000 to £19,999 per year",,"CSE grade 1, GCE O level, GCSE, School Certificate",,C1,Retired,99.0,"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.9776584236976882,2020-01-09 17:18:51,2020-01-09 17:46:11,Right,Very positive effect,Somewhat positive effect,Very well,3.0,a Leaver,Very important,Not Asked,
15533,15533,10.0,193.0,56.0,Woman,,,North West,Missing,Leave,DK or did not vote,DK or did not vote,,,,Not Asked or missing,"£40,000 to £44,999 per year",,Recognised trade apprenticeship completed,,C1,Working part time (8-29 hours a week),99.0,"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",3.0767333072239,2020-01-09 19:31:12,2020-01-09 19:40:47,Don’t know,Somewhat negative effect,Somewhat negative effect,Very badly,8.0,Neither a Leaver nor a Remainer,Not Asked,Not Asked,
15534,15534,10.0,194.0,69.0,Woman,,,East of England,Missing,Did not vote,DK or did not vote,DK or did not vote,,,,Not Asked or missing,"£10,000 to £14,999 per year",,No formal qualifications,,E,Retired,99.0,"Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b",0.9976859014020462,2020-01-10 08:21:44,2020-01-10 08:34:21,Right,Very positive effect,Very positive effect,Very badly,10.0,a Leaver,Extremely important,Not Asked,
15535,15535,10.0,195.0,73.0,Woman,,,East Midlands,Missing,Leave,Conservative,Conservative,,,,Not Asked or missing,"£60,000 to £69,999 per year",,"CSE grade 1, GCE O level, GCSE, School Certificate",,C2,Retired,99.0,"Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)",0.96424714864038,2020-01-10 00:31:52,2020-01-10 00:43:55,Right,Somewhat positive effect,Neither positive nor negative,Fairly well,6.0,a Leaver,Don't know,Not Asked,
15536,15536,10.0,196.0,66.0,Woman,,,South West,Missing,Leave,Conservative,Conservative,,,,Not Asked or missing,"£15,000 to £19,999 per year",,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",,C2,Working part time (Less than 8 hours a week),99.0,Other,1.146827298916224,2020-01-09 20:49:25,2020-01-09 20:59:51,Right,Very positive effect,Neither positive nor negative,Very well,8.0,Neither a Leaver nor a Remainer,Not Asked,Not Asked,
15537,15537,10.0,197.0,43.0,Woman,,,London,Missing,Leave,Conservative,Conservative,,,,Not Asked or missing,Prefer not to answer,,No formal qualifications,,C1,Working full time (30 or more hours per week),99.0,"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",1.6652993189973515,2020-01-10 13:25:32,2020-01-10 13:31:24,Don’t know,Don't know,Don't know,Fairly badly,5.0,a Leaver,Not very important,Not Asked,
15538,15538,10.0,198.0,34.0,Man,,,South East,Missing,Did not vote,Missing,Missing,,,,Not Asked or missing,Prefer not to answer,,Prefer not to say,,E,Other,99.0,Have never worked,0.80964414331394,2020-01-10 08:26:03,2020-01-10 08:28:01,Wrong,Don't know,Don't know,Don't know,6.0,Don’t know,Not Asked,Not Asked,
15539,15539,10.0,199.0,40.0,Man,,,West Midlands,Missing,Did not vote,DK or did not vote,DK or did not vote,,,,Not Asked or missing,"£10,000 to £14,999 per year",,"CSE grade 1, GCE O level, GCSE, School Certificate",,C1,Working full time (30 or more hours per week),99.0,"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",2.6919837846112378,2020-01-09 21:38:16,2020-01-09 21:45:15,Wrong,Very negative effect,Somewhat negative effect,Very badly,0.0,a Remainer,Not Asked,Not important at all,
15540,15540,10.0,200.0,54.0,Woman,,,South East,Missing,Remain,Labour,Conservative,,,,Not Asked or missing,"£40,000 to £44,999 per year",,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",,C1,Other,99.0,"Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person",0.8740687893551123,2020-01-09 19:33:31,2020-01-09 19:42:37,Wrong,Don't know,Neither positive nor negative,Fairly well,3.0,Neither a Leaver nor a Remainer,Not Asked,Not Asked,
15541,15541,10.0,201.0,64.0,Woman,,,East of England,Missing,Leave,Conservative,Conservative,,,,Not Asked or missing,"£15,000 to £19,999 per year",,No formal qualifications,,B,Retired,99.0,Other,0.8176120247980644,2020-01-09 19:19:47,2020-01-09 19:42:11,Right,Somewhat positive effect,Somewhat positive effect,Fairly well,5.0,a Leaver,Very important,Not Asked,
15542,15542,10.0,202.0,58.0,Man,,,South East,Missing,Leave,Conservative,Conservative,,,,Not Asked or missing,"£30,000 to £34,999 per year",,"CSE grade 1, GCE O level, GCSE, School Certificate",,B,Working full time (30 or more hours per week),99.0,"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.7130820094346307,2020-01-09 20:36:19,2020-01-09 20:43:59,Right,Somewhat positive effect,Don't know,Fairly well,5.0,a Leaver,Very important,Not Asked,
15543,15543,10.0,203.0,38.0,Woman,,,South West,Missing,Leave,Conservative,Conservative,,,,Not Asked or missing,Prefer not to answer,,"Other technical, professional or higher qualification",,A,Working part time (8-29 hours a week),99.0,"Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)",0.761582974039124,2020-01-09 19:32:34,2020-01-09 19:38:07,Right,Somewhat positive effect,Somewhat positive effect,Fairly badly,7.0,a Leaver,Very important,Not Asked,
15544,15544,10.0,204.0,33.0,Man,,,West Midlands,Missing,Remain,Labour,Labour,,,,Not Asked or missing,Prefer not to answer,,"University or CNAA higher degree (e.g. M.Sc, Ph.D)",,B,Working full time (30 or more hours per week),99.0,"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.7489237807490786,2020-01-09 18:49:40,2020-01-09 18:54:20,Wrong,Very negative effect,Neither positive nor negative,Very badly,1.0,a Remainer,Not Asked,Very important,
15545,15545,10.0,205.0,62.0,Woman,,,East of England,Missing,Remain,Labour,Liberal Democrat,,,,Not Asked or missing,"£35,000 to £39,999 per year",,"CSE grade 1, GCE O level, GCSE, School Certificate",,C1,Working part time (8-29 hours a week),99.0,"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.7048318392412591,2020-01-09 19:18:18,2020-01-09 19:29:59,Wrong,Somewhat negative effect,Somewhat negative effect,Very badly,8.0,a Remainer,Not Asked,Very important,
15546,15546,10.0,206.0,55.0,Woman,,,Yorkshire and the Humber,Missing,Remain,Conservative,Conservative,,,,Not Asked or missing,"£20,000 to £24,999 per year",,"Other technical, professional or higher qualification",,C2,Working full time (30 or more hours per week),99.0,"Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person",0.7739395809919133,2020-01-09 19:32:03,2020-01-09 19:39:57,Wrong,Neither positive nor negative,Neither positive nor negative,Fairly well,1.0,a Remainer,Not Asked,Very important,
15547,15547,10.0,207.0,57.0,Woman,,,South West,Missing,Remain,Labour,Labour,,,,Not Asked or missing,"£25,000 to £29,999 per year",,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",,E,Retired,99.0,Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,0.789986940445691,2020-01-09 19:02:25,2020-01-09 19:09:30,Wrong,Very negative effect,Somewhat negative effect,Very badly,0.0,a Remainer,Not Asked,Extremely important,
15548,15548,10.0,208.0,70.0,Man,,,London,Missing,Leave,Conservative,Conservative,,,,Not Asked or missing,"£50,000 to £59,999 per year",,"Other technical, professional or higher qualification",,B,Retired,99.0,Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,0.767425424168259,2020-01-09 20:43:26,2020-01-09 20:51:27,Right,Very positive effect,Very positive effect,Very well,5.0,a Leaver,Extremely important,Not Asked,
15549,15549,10.0,209.0,39.0,Man,,,South East,Missing,Cannot remember,Missing,Liberal Democrat,,,,Not Asked or missing,Prefer not to answer,,Prefer not to say,,B,Working full time (30 or more hours per week),99.0,"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",1.3153906216416094,2020-01-09 17:41:15,2020-01-09 17:43:06,Don’t know,Don't know,Don't know,Don't know,5.0,a Remainer,Not Asked,Don't know,
15550,15550,10.0,210.0,39.0,Woman,,,Yorkshire and the Humber,Missing,Remain,Labour,Labour,,,,Not Asked or missing,"£20,000 to £24,999 per year",,"CSE grade 1, GCE O level, GCSE, School Certificate",,C1,Working part time (8-29 hours a week),99.0,"Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person",0.5760337623594156,2020-01-09 18:05:34,2020-01-09 18:52:07,Wrong,Very negative effect,Very negative effect,Very badly,0.0,a Remainer,Not Asked,Extremely important,
15551,15551,10.0,211.0,48.0,Man,,,London,Missing,Remain,Labour,Labour,,,,Not Asked or missing,"£100,000 to £149,999 per year",,"CSE grade 1, GCE O level, GCSE, School Certificate",,B,Working full time (30 or more hours per week),99.0,Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,1.5130132319366285,2020-01-09 18:40:23,2020-01-09 18:48:32,Wrong,Somewhat negative effect,Somewhat negative effect,Very badly,2.0,Neither a Leaver nor a Remainer,Not Asked,Not Asked,
15552,15552,10.0,212.0,62.0,Woman,,,Yorkshire and the Humber,Missing,Leave,DK or did not vote,Conservative,,,,Not Asked or missing,"£25,000 to £29,999 per year",,Teaching qualification (not degree),,D,Working full time (30 or more hours per week),99.0,"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.6740253203790636,2020-01-09 21:51:25,2020-01-09 22:04:52,Right,Very positive effect,Very positive effect,Very well,7.0,a Leaver,Extremely important,Not Asked,
15553,15553,10.0,213.0,44.0,Woman,,,North West,Missing,Remain,Labour,Liberal Democrat,,,,Not Asked or missing,"£40,000 to £44,999 per year",,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",,E,Other,99.0,Other,0.7128778054965265,2020-01-09 22:28:12,2020-01-09 22:45:03,Wrong,Very negative effect,Somewhat negative effect,Very badly,0.0,a Remainer,Not Asked,Very important,
15554,15554,10.0,214.0,57.0,Man,,,South West,Missing,Remain,Labour,Labour,,,,Not Asked or missing,"£20,000 to £24,999 per year",,"Other technical, professional or higher qualification",,C2,Working full time (30 or more hours per week),99.0,Other,0.94183110068491,2020-01-09 18:56:18,2020-01-09 19:06:52,Wrong,Very negative effect,Very negative effect,Very badly,0.0,a Remainer,Not Asked,Very important,
15555,15555,10.0,215.0,53.0,Man,,,London,Missing,Remain,Liberal Democrat,Liberal Democrat,,,,Not Asked or missing,"£30,000 to £34,999 per year",,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",,C1,Working full time (30 or more hours per week),99.0,"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",1.0645821753789868,2020-01-09 18:41:01,2020-01-09 18:48:17,Wrong,Very negative effect,Somewhat negative effect,Very badly,0.0,a Remainer,Not Asked,Very important,
15556,15556,10.0,216.0,59.0,Man,,,South East,Missing,Leave,Labour,Conservative,,,,Not Asked or missing,"£25,000 to £29,999 per year",,GCE A level or Higher Certificate,,C1,Working full time (30 or more hours per week),99.0,"Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person",0.9075444015423976,2020-01-09 18:14:05,2020-01-09 19:04:16,Right,Somewhat positive effect,Neither positive nor negative,Fairly well,8.0,a Leaver,Not very important,Not Asked,
15557,15557,10.0,217.0,38.0,Man,,,Yorkshire and the Humber,Missing,Leave,Conservative,Conservative,,,,Not Asked or missing,"£40,000 to £44,999 per year",,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",,C2,Working full time (30 or more hours per week),99.0,"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",1.1368850005328528,2020-01-09 20:12:06,2020-01-09 20:23:17,Right,Somewhat positive effect,Somewhat positive effect,Very well,3.0,a Leaver,Very important,Not Asked,
15558,15558,10.0,218.0,57.0,Man,,,West Midlands,Missing,Leave,UKIP,Conservative,,,,Not Asked or missing,"£30,000 to £34,999 per year",,"CSE grade 1, GCE O level, GCSE, School Certificate",,C1,Working full time (30 or more hours per week),99.0,"Skilled Manual Work (e.g. plumber, electrician, fitter)",0.6446938925674798,2020-01-09 22:39:30,2020-01-09 22:49:00,Right,Very positive effect,Don't know,Fairly badly,2.0,a Leaver,Extremely important,Not Asked,
15559,15559,10.0,219.0,81.0,Woman,,,Yorkshire and the Humber,Missing,Remain,Labour,Labour,,,,Not Asked or missing,"£30,000 to £34,999 per year",,"Other technical, professional or higher qualification",,C1,Retired,99.0,Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,0.8378026940345382,2020-01-09 21:10:24,2020-01-09 21:22:04,Wrong,Very negative effect,Very negative effect,Fairly badly,5.0,a Remainer,Not Asked,Very important,
