,Index,Wave,ID,age,sex,ethnicity1,ethnicity2,region,GEvote2015,EURef2016,GEvote2017,GEvote2019,partyid,political_attention,newspaper_readership,profile_gross_personal,profile_gross_household,education_age,education_level,socialgradeCIE1,socialgradeCIE2,work_stat,work_organisation,work_type,Weight,starttime,endtime,Hindsight,Poscountry,Posind,Govthand,Tradeimmig,BrexitID,Leaverimport,Remainimport,Genecon
6728,6728,5.0,173.0,60.0,Woman,,,South West,Conservative,Remain,Conservative,Missing,,,,"£5,000 to £9,999 per year",Not Asked or missing,17-18,Teaching qualification (not degree),,C2,Not working,Charity/voluntary sector,Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,1.0293867768435827,2018-04-04 17:36:07,2018-04-04 17:48:37,Wrong,Somewhat negative effect,Neither positive nor negative,Fairly badly,2.0,a Remainer,Not Asked,Very important,
6729,6729,5.0,174.0,50.0,Man,,,West Midlands,Labour,Remain,Labour,Missing,,,,"under £5,000 per year",Not Asked or missing,17-18,"Other technical, professional or higher qualification",,E,Unemployed,Private sector firm or company (e.g. limited companies and Plcs),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.5599835615089105,2018-04-04 16:24:39,2018-04-04 16:32:16,Wrong,Very negative effect,Somewhat negative effect,Very badly,5.0,a Remainer,Not Asked,Very important,
6730,6730,5.0,175.0,70.0,Man,,,South West,Other,Leave,Conservative,Missing,,,,"£35,000 to £39,999 per year",Not Asked or missing,17-18,"CSE grade 1, GCE O level, GCSE, School Certificate",,C1,Retired,Other public sector employer (e.g. Central Government),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",1.1218196364196285,2018-04-04 19:28:29,2018-04-04 19:41:59,Right,Very positive effect,Very positive effect,Fairly well,8.0,a Leaver,Extremely important,Not Asked,
6731,6731,5.0,176.0,43.0,Man,,,Yorkshire and the Humber,Conservative,Leave,Conservative,Missing,,,,"£40,000 to £44,999 per year",Not Asked or missing,20+,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",,C1,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",1.5716623446446325,2018-04-04 19:30:44,2018-04-04 19:34:17,Right,Somewhat positive effect,Somewhat positive effect,Fairly well,8.0,a Leaver,Very important,Not Asked,
6732,6732,5.0,177.0,77.0,Man,,,South West,Conservative,Leave,Conservative,Missing,,,,"£10,000 to £14,999 per year",Not Asked or missing,16,"Other technical, professional or higher qualification",,B,Retired,Private sector firm or company (e.g. limited companies and Plcs),Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,1.0915957506621137,2018-04-04 17:17:46,2018-04-04 17:27:18,Right,Neither positive nor negative,Neither positive nor negative,Fairly well,8.0,a Leaver,Very important,Not Asked,
6733,6733,5.0,178.0,62.0,Woman,,,Wales,Other,Leave,Labour,Missing,,,,Prefer not to answer,Not Asked or missing,17-18,GCE A level or Higher Certificate,,B,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.9759728085298855,2018-04-04 19:28:56,2018-04-04 19:48:06,Right,Somewhat positive effect,Somewhat negative effect,Fairly badly,8.0,a Leaver,Very important,Not Asked,
6734,6734,5.0,179.0,42.0,Woman,,,South East,Other,Leave,Conservative,Missing,,,,"£30,000 to £34,999 per year",Not Asked or missing,20+,"University or CNAA higher degree (e.g. M.Sc, Ph.D)",,D,Working full time (30 or more hours per week),Nationalised industry or public corporation (e.g. Post Office),Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,0.9451148440058054,2018-04-04 16:06:17,2018-04-04 16:15:30,Right,Very positive effect,Somewhat positive effect,Fairly badly,8.0,a Leaver,Extremely important,Not Asked,
6735,6735,5.0,180.0,68.0,Man,,,Yorkshire and the Humber,Conservative,Remain,Labour,Missing,,,,"£20,000 to £24,999 per year",Not Asked or missing,16,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",,C1,Retired,Private sector firm or company (e.g. limited companies and Plcs),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.6781610807802287,2018-04-04 17:59:54,2018-04-04 18:23:35,Wrong,Very negative effect,Somewhat negative effect,Very badly,1.0,a Remainer,Not Asked,Extremely important,
6736,6736,5.0,181.0,54.0,Man,,,North East,Labour,Remain,Labour,Missing,,,,"£35,000 to £39,999 per year",Not Asked or missing,20+,"University or CNAA higher degree (e.g. M.Sc, Ph.D)",,C1,Working full time (30 or more hours per week),Nationalised industry or public corporation (e.g. Post Office),Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,0.7248565752678381,2018-04-04 16:18:58,2018-04-04 16:24:15,Wrong,Very negative effect,Very negative effect,Very badly,5.0,a Remainer,Not Asked,Not very important,
6737,6737,5.0,182.0,45.0,Woman,,,North West,Liberal Democrat,Remain,Labour,Missing,,,,"£35,000 to £39,999 per year",Not Asked or missing,20+,"University or CNAA higher degree (e.g. M.Sc, Ph.D)",,B,Working full time (30 or more hours per week),Nationalised industry or public corporation (e.g. Post Office),Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,0.5913605674965563,2018-04-04 16:26:14,2018-04-04 16:32:35,Wrong,Very negative effect,Very negative effect,Very badly,0.0,a Remainer,Not Asked,Extremely important,
6738,6738,5.0,183.0,47.0,Woman,,,North West,Labour,Leave,Labour,Missing,,,,"£20,000 to £24,999 per year",Not Asked or missing,17-18,GCE A level or Higher Certificate,,C2,Working full time (30 or more hours per week),Self-employed,"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.6864889656676283,2018-04-04 19:27:07,2018-04-04 19:33:59,Wrong,Somewhat negative effect,Neither positive nor negative,Very badly,2.0,Neither a Leaver nor a Remainer,Not Asked,Not Asked,
6739,6739,5.0,184.0,63.0,Man,,,North West,DK or did not vote,Leave,DK or did not vote,Missing,,,,"£15,000 to £19,999 per year",Not Asked or missing,15 or under,"CSE grade 1, GCE O level, GCSE, School Certificate",,B,Retired,Private sector firm or company (e.g. limited companies and Plcs),"Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person",0.7556860105098113,2018-04-04 20:43:41,2018-04-04 20:49:44,Right,Somewhat positive effect,Neither positive nor negative,Fairly badly,7.0,a Leaver,Not very important,Not Asked,
6740,6740,5.0,185.0,46.0,Woman,,,South East,DK or did not vote,Leave,Labour,Missing,,,,"£40,000 to £44,999 per year",Not Asked or missing,20+,"Other technical, professional or higher qualification",,B,Working full time (30 or more hours per week),Nationalised industry or public corporation (e.g. Post Office),Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,0.9491819970459784,2018-04-04 19:37:48,2018-04-04 19:43:20,Wrong,Somewhat negative effect,Neither positive nor negative,Very badly,3.0,a Remainer,Not Asked,Very important,
6741,6741,5.0,186.0,75.0,Woman,,,West Midlands,Conservative,Remain,Conservative,Missing,,,,Prefer not to answer,Not Asked or missing,15 or under,GCE A level or Higher Certificate,,C1,Retired,Private sector firm or company (e.g. limited companies and Plcs),"Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person",0.8548816607182264,2018-04-04 18:35:56,2018-04-04 18:42:33,Don’t know,Don't know,Neither positive nor negative,Fairly badly,4.0,Neither a Leaver nor a Remainer,Not Asked,Not Asked,
6742,6742,5.0,187.0,64.0,Man,,,London,Labour,Remain,Labour,Missing,,,,Don't know,Not Asked or missing,15 or under,No formal qualifications,,D,Working part time (8-29 hours a week),Private sector firm or company (e.g. limited companies and Plcs),"Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b",0.7373734442687189,2018-04-04 17:38:06,2018-04-04 17:51:10,Wrong,Very negative effect,Somewhat negative effect,Very badly,0.0,a Remainer,Not Asked,Very important,
6743,6743,5.0,188.0,40.0,Man,,,North East,DK or did not vote,Leave,Labour,Missing,,,,Prefer not to answer,Not Asked or missing,20+,Prefer not to say,,C1,Working full time (30 or more hours per week),Other public sector employer (e.g. Central Government),Other,2.348598369986887,2018-04-04 16:34:55,2018-04-04 16:37:37,Don’t know,Don't know,Don't know,Don't know,5.0,Neither a Leaver nor a Remainer,Not Asked,Not Asked,
6744,6744,5.0,189.0,49.0,Woman,,,Wales,Other,Leave,DK or did not vote,Missing,,,,Don't know,Not Asked or missing,16,"CSE grade 1, GCE O level, GCSE, School Certificate",,C2,Not working,Other,"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.537001675960988,2018-04-04 20:30:41,2018-04-04 20:41:23,Don’t know,Don't know,Neither positive nor negative,Very badly,6.0,a Leaver,Don't know,Not Asked,
6745,6745,5.0,190.0,33.0,Woman,,,London,Labour,Remain,Labour,Missing,,,,"£30,000 to £34,999 per year",Not Asked or missing,20+,"University or CNAA higher degree (e.g. M.Sc, Ph.D)",,C1,Working full time (30 or more hours per week),Nationalised industry or public corporation (e.g. Post Office),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",1.2155557417261431,2018-04-04 17:44:32,2018-04-04 17:55:51,Wrong,Very negative effect,Somewhat negative effect,Very badly,0.0,a Remainer,Not Asked,Very important,
6746,6746,5.0,191.0,56.0,Woman,,,South East,Conservative,Leave,Conservative,Missing,,,,"under £5,000 per year",Not Asked or missing,20+,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",,D,Unemployed,Self-employed,Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,1.123764179656135,2018-04-04 19:45:41,2018-04-04 19:50:46,Don’t know,Somewhat positive effect,Neither positive nor negative,Fairly well,6.0,Neither a Leaver nor a Remainer,Not Asked,Not Asked,
6747,6747,5.0,192.0,61.0,Woman,,,Wales,Labour,Leave,Labour,Missing,,,,Prefer not to answer,Not Asked or missing,16,No formal qualifications,,C1,Not working,Private sector firm or company (e.g. limited companies and Plcs),"Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b",2.0941173215603817,2018-04-04 17:40:20,2018-04-04 17:49:39,Right,Very positive effect,Neither positive nor negative,Fairly badly,10.0,a Leaver,Very important,Not Asked,
6748,6748,5.0,193.0,75.0,Woman,,,West Midlands,Conservative,Leave,Conservative,Missing,,,,Prefer not to answer,Not Asked or missing,17-18,"CSE grade 1, GCE O level, GCSE, School Certificate",,C1,Retired,Other public sector employer (e.g. Central Government),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.9364637776302293,2018-04-04 20:01:41,2018-04-04 20:15:16,Right,Somewhat positive effect,Very positive effect,Fairly well,7.0,a Leaver,Extremely important,Not Asked,
6749,6749,5.0,194.0,70.0,Man,,,London,Labour,Remain,Labour,Missing,,,,Prefer not to answer,Not Asked or missing,19,"University or CNAA higher degree (e.g. M.Sc, Ph.D)",,A,Working part time (8-29 hours a week),Self-employed,Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,1.3198755286399926,2018-04-04 18:11:57,2018-04-04 18:24:54,Wrong,Very negative effect,Very negative effect,Very badly,0.0,a Remainer,Not Asked,Extremely important,
6750,6750,5.0,195.0,66.0,Man,,,West Midlands,Other,Leave,Conservative,Missing,,,,"£15,000 to £19,999 per year",Not Asked or missing,20+,City & Guilds certificate - advanced,,E,Retired,Self-employed,"Foreman or Supervisor of Other Workers (e.g. building site foreman, supervisor of cleaning workers)",0.6721476944062351,2018-04-04 17:39:27,2018-04-04 17:47:00,Right,Very positive effect,Very positive effect,Fairly well,10.0,a Leaver,Extremely important,Not Asked,
6751,6751,5.0,196.0,48.0,Man,,,Yorkshire and the Humber,Other,Leave,Conservative,Missing,,,,"£30,000 to £34,999 per year",Not Asked or missing,20+,Don't know,,C2,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),"Skilled Manual Work (e.g. plumber, electrician, fitter)",1.1749620803167966,2018-04-04 18:07:52,2018-04-04 18:17:16,Right,Somewhat positive effect,Somewhat positive effect,Fairly badly,7.0,a Leaver,Extremely important,Not Asked,
6752,6752,5.0,197.0,70.0,Man,,,East Midlands,Conservative,Leave,Conservative,Missing,,,,"£15,000 to £19,999 per year",Not Asked or missing,15 or under,No formal qualifications,,B,Retired,Private sector firm or company (e.g. limited companies and Plcs),"Foreman or Supervisor of Other Workers (e.g. building site foreman, supervisor of cleaning workers)",0.6957010620571035,2018-04-04 17:16:37,2018-04-04 17:26:54,Right,Somewhat positive effect,Somewhat positive effect,Fairly well,5.0,a Leaver,Not very important,Not Asked,
6753,6753,5.0,198.0,64.0,Woman,,,South East,Other,Leave,Other,Missing,,,,Prefer not to answer,Not Asked or missing,16,No formal qualifications,,D,Working part time (8-29 hours a week),Private sector firm or company (e.g. limited companies and Plcs),"Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)",0.6289782571173161,2018-04-04 17:34:36,2018-04-04 17:41:46,Right,Somewhat positive effect,Neither positive nor negative,Very badly,10.0,a Leaver,Extremely important,Not Asked,
6754,6754,5.0,199.0,57.0,Woman,,,South West,Conservative,Leave,Conservative,Missing,,,,"£30,000 to £34,999 per year",Not Asked or missing,20+,"Other technical, professional or higher qualification",,B,Working full time (30 or more hours per week),Nationalised industry or public corporation (e.g. Post Office),Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,0.987222939930426,2018-04-04 16:27:35,2018-04-04 16:36:03,Right,Somewhat positive effect,Very positive effect,Fairly badly,10.0,a Leaver,Extremely important,Not Asked,
6755,6755,5.0,200.0,83.0,Man,,,West Midlands,Other,Leave,DK or did not vote,Missing,,,,"£5,000 to £9,999 per year",Not Asked or missing,20+,University diploma,,E,Retired,Self-employed,"Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person",0.7496577601412739,2018-04-04 16:53:03,2018-04-04 17:10:35,Wrong,Very negative effect,Somewhat negative effect,Very badly,10.0,a Remainer,Not Asked,Very important,
6756,6756,5.0,201.0,53.0,Woman,,,West Midlands,Labour,Leave,Labour,Missing,,,,"£5,000 to £9,999 per year",Not Asked or missing,20+,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",,C1,Working part time (8-29 hours a week),Other public sector employer (e.g. Central Government),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",1.1185230083556523,2018-04-04 17:53:37,2018-04-04 18:03:15,Right,Neither positive nor negative,Somewhat positive effect,Fairly well,7.0,a Leaver,Very important,Not Asked,
6757,6757,5.0,202.0,79.0,Man,,,Yorkshire and the Humber,Other,Leave,Conservative,Missing,,,,"£10,000 to £14,999 per year",Not Asked or missing,15 or under,No formal qualifications,,C1,Retired,Private sector firm or company (e.g. limited companies and Plcs),Other,1.143582188446593,2018-04-04 18:05:21,2018-04-04 18:15:27,Right,Very positive effect,Very positive effect,Fairly well,10.0,a Leaver,Very important,Not Asked,
6758,6758,5.0,203.0,67.0,Woman,,,North East,Labour,Leave,Liberal Democrat,Missing,,,,Prefer not to answer,Not Asked or missing,16,Teaching qualification (not degree),,D,Retired,Other public sector employer (e.g. Central Government),Other,0.9780641915108348,2018-04-04 18:39:18,2018-04-04 18:44:10,Don’t know,Neither positive nor negative,Neither positive nor negative,Don't know,6.0,Neither a Leaver nor a Remainer,Not Asked,Not Asked,
6759,6759,5.0,204.0,63.0,Woman,,,North West,Conservative,Leave,Conservative,Missing,,,,"£35,000 to £39,999 per year",Not Asked or missing,20+,"University or CNAA higher degree (e.g. M.Sc, Ph.D)",,B,Working full time (30 or more hours per week),Charity/voluntary sector,"Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person",0.7560907398978401,2018-04-04 16:56:55,2018-04-04 17:06:39,Right,Somewhat positive effect,Neither positive nor negative,Fairly well,3.0,a Leaver,Not very important,Not Asked,
6760,6760,5.0,205.0,57.0,Woman,,,South East,Conservative,Remain,Conservative,Missing,,,,Prefer not to answer,Not Asked or missing,17-18,GCE A level or Higher Certificate,,C2,Not working,Private sector firm or company (e.g. limited companies and Plcs),"Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)",1.0293867768435827,2018-04-04 17:38:00,2018-04-04 17:47:38,Right,Very positive effect,Somewhat positive effect,Fairly well,5.0,a Leaver,Not very important,Not Asked,
6761,6761,5.0,206.0,53.0,Woman,,,Scotland,UKIP,Did not vote,DK or did not vote,Missing,,,,"£10,000 to £14,999 per year",Not Asked or missing,16,No formal qualifications,,D,Working full time (30 or more hours per week),Nationalised industry or public corporation (e.g. Post Office),"Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b",0.5644916311900678,2018-04-04 16:10:51,2018-04-04 16:29:40,Wrong,Somewhat negative effect,Don't know,Very badly,6.0,Neither a Leaver nor a Remainer,Not Asked,Not Asked,
6762,6762,5.0,207.0,69.0,Woman,,,London,DK or did not vote,Did not vote,DK or did not vote,Missing,,,,"£10,000 to £14,999 per year",Not Asked or missing,17-18,"CSE grade 1, GCE O level, GCSE, School Certificate",,C1,Retired,Private sector firm or company (e.g. limited companies and Plcs),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.7790793051133597,2018-04-04 20:16:42,2018-04-04 21:01:21,Wrong,Somewhat negative effect,Don't know,Don't know,5.0,a Remainer,Not Asked,Don't know,
6763,6763,5.0,208.0,69.0,Woman,,,Scotland,DK or did not vote,Remain,UKIP,Missing,,,,"£5,000 to £9,999 per year",Not Asked or missing,15 or under,"Other technical, professional or higher qualification",,D,Retired,Other public sector employer (e.g. Central Government),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.8915407638868961,2018-04-04 20:36:58,2018-04-04 20:47:21,Wrong,Somewhat negative effect,Don't know,Fairly well,4.0,Neither a Leaver nor a Remainer,Not Asked,Not Asked,
6764,6764,5.0,209.0,50.0,Man,,,South East,Conservative,Leave,Conservative,Missing,,,,"£15,000 to £19,999 per year",Not Asked or missing,16,"CSE grade 1, GCE O level, GCSE, School Certificate",,D,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),"Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)",0.9563567245927468,2018-04-04 17:21:32,2018-04-04 17:31:53,Right,Very positive effect,Somewhat positive effect,Fairly well,10.0,Neither a Leaver nor a Remainer,Not Asked,Not Asked,
6765,6765,5.0,210.0,37.0,Man,,,East of England,Conservative,Remain,Liberal Democrat,Missing,,,,"£50,000 to £59,999 per year",Not Asked or missing,20+,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",,C1,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),"Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person",0.9581965245934424,2018-04-04 19:19:31,2018-04-04 19:27:38,Wrong,Somewhat negative effect,Very negative effect,Very badly,0.0,a Remainer,Not Asked,Very important,
6766,6766,5.0,211.0,83.0,Man,,,South East,Conservative,Leave,Conservative,Missing,,,,"£20,000 to £24,999 per year",Not Asked or missing,17-18,"CSE grade 1, GCE O level, GCSE, School Certificate",,E,Retired,Self-employed,"Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person",1.054639136041681,2018-04-04 22:55:27,2018-04-04 23:05:18,Don’t know,Somewhat positive effect,Neither positive nor negative,Fairly well,0.0,Neither a Leaver nor a Remainer,Not Asked,Not Asked,
6767,6767,5.0,212.0,71.0,Woman,,,South East,Other,Leave,Conservative,Missing,,,,Prefer not to answer,Not Asked or missing,16,Clerical and commercial,,C1,Retired,Private sector firm or company (e.g. limited companies and Plcs),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.9369719509167634,2018-04-04 21:57:05,2018-04-04 22:09:44,Right,Very positive effect,Very positive effect,Fairly well,10.0,a Leaver,Extremely important,Not Asked,
6768,6768,5.0,213.0,48.0,Woman,,,North West,Labour,Leave,Labour,Missing,,,,"under £5,000 per year",Not Asked or missing,17-18,CSE grades 2-5,,D,Other,Other,Other,0.8123989053614389,2018-04-04 16:24:43,2018-04-04 16:32:36,Wrong,Somewhat negative effect,Don't know,Fairly well,3.0,a Leaver,Not important at all,Not Asked,
6769,6769,5.0,214.0,70.0,Woman,,,South East,Conservative,Remain,DK or did not vote,Missing,,,,Prefer not to answer,Not Asked or missing,20+,University diploma,,B,Retired,Other public sector employer (e.g. Central Government),Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,0.5134163260612206,2018-04-04 16:08:39,2018-04-04 16:19:42,Wrong,Very negative effect,Very negative effect,Very badly,2.0,Neither a Leaver nor a Remainer,Not Asked,Not Asked,
6770,6770,5.0,215.0,48.0,Man,,,Yorkshire and the Humber,Conservative,Leave,Conservative,Missing,,,,"£40,000 to £44,999 per year",Not Asked or missing,17-18,GCE A level or Higher Certificate,,C1,Working full time (30 or more hours per week),Other public sector employer (e.g. Central Government),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",1.0571502633627814,2018-04-04 20:39:34,2018-04-04 20:53:54,Right,Somewhat positive effect,Neither positive nor negative,Don't know,7.0,a Leaver,Very important,Not Asked,
6771,6771,5.0,216.0,80.0,Woman,,,Yorkshire and the Humber,Labour,Remain,Liberal Democrat,Missing,,,,"£15,000 to £19,999 per year",Not Asked or missing,17-18,"Other technical, professional or higher qualification",,C2,Retired,Charity/voluntary sector,"Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person",0.6731085316909354,2018-04-04 19:39:11,2018-04-04 19:54:33,Wrong,Very negative effect,Somewhat negative effect,Very badly,8.0,a Remainer,Not Asked,Extremely important,
6772,6772,5.0,217.0,60.0,Woman,,,London,Labour,Leave,Conservative,Missing,,,,Prefer not to answer,Not Asked or missing,17-18,"Other technical, professional or higher qualification",,C1,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",1.16307644216197,2018-04-04 19:46:12,2018-04-04 19:52:49,Right,Somewhat positive effect,Neither positive nor negative,Fairly badly,2.0,Neither a Leaver nor a Remainer,Not Asked,Not Asked,
6773,6773,5.0,218.0,71.0,Woman,,,South East,Liberal Democrat,Remain,Liberal Democrat,Missing,,,,Don't know,Not Asked or missing,20+,"University or CNAA higher degree (e.g. M.Sc, Ph.D)",,C2,Retired,Other public sector employer (e.g. Central Government),"Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person",1.0149787976441127,2018-04-04 20:36:39,2018-04-04 20:42:37,Wrong,Somewhat negative effect,Somewhat negative effect,Very badly,3.0,a Remainer,Not Asked,Very important,
6774,6774,5.0,219.0,70.0,Woman,,,North East,DK or did not vote,Remain,Conservative,Missing,,,,Prefer not to answer,Not Asked or missing,16,"CSE grade 1, GCE O level, GCSE, School Certificate",,C1,Retired,Other,"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.8719386962689872,2018-04-04 21:31:41,2018-04-04 21:39:16,Wrong,Neither positive nor negative,Neither positive nor negative,Fairly well,5.0,Neither a Leaver nor a Remainer,Not Asked,Not Asked,
6775,6775,5.0,220.0,46.0,Man,,,East Midlands,DK or did not vote,Remain,Labour,Missing,,,,"£10,000 to £14,999 per year",Not Asked or missing,17-18,Prefer not to say,,C1,Working part time (8-29 hours a week),Private sector firm or company (e.g. limited companies and Plcs),Other,0.5648776789219282,2018-04-04 21:55:02,2018-04-04 22:11:02,Wrong,Very negative effect,Somewhat negative effect,Very badly,1.0,a Remainer,Not Asked,Extremely important,
6776,6776,5.0,221.0,71.0,Woman,,,London,Labour,Leave,Labour,Missing,,,,"£5,000 to £9,999 per year",Not Asked or missing,20+,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",,E,Retired,Charity/voluntary sector,"Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)",0.743977832795321,2018-04-04 18:24:44,2018-04-04 18:38:35,Right,Somewhat positive effect,Neither positive nor negative,Fairly badly,3.0,a Leaver,Very important,Not Asked,
6777,6777,5.0,222.0,35.0,Woman,,,Yorkshire and the Humber,Labour,Remain,Labour,Missing,,,,"£10,000 to £14,999 per year",Not Asked or missing,17-18,City & Guilds certificate - advanced,,B,Not working,Charity/voluntary sector,"Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person",0.5486561455998258,2018-04-04 20:07:55,2018-04-04 20:15:18,Wrong,Somewhat negative effect,Don't know,Very badly,4.0,Don’t know,Not Asked,Not Asked,
6778,6778,5.0,223.0,37.0,Man,,,London,Labour,Remain,Labour,Missing,,,,"£40,000 to £44,999 per year",Not Asked or missing,20+,"University or CNAA higher degree (e.g. M.Sc, Ph.D)",,A,Working full time (30 or more hours per week),Nationalised industry or public corporation (e.g. Post Office),Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,1.1567014470609265,2018-04-04 21:08:56,2018-04-04 21:13:55,Wrong,Very negative effect,Very negative effect,Very badly,3.0,a Remainer,Not Asked,Very important,
6779,6779,5.0,224.0,30.0,Woman,,,East of England,Conservative,Remain,Conservative,Missing,,,,"£25,000 to £29,999 per year",Not Asked or missing,16,City & Guilds certificate - advanced,,C1,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.8514646884250683,2018-04-04 20:08:14,2018-04-04 20:28:23,Wrong,Somewhat negative effect,Neither positive nor negative,Don't know,3.0,a Remainer,Not Asked,Not very important,
6780,6780,5.0,225.0,72.0,Man,,,West Midlands,DK or did not vote,Did not vote,Conservative,Missing,,,,Prefer not to answer,Not Asked or missing,15 or under,No formal qualifications,,E,Retired,Self-employed,"Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)",1.1272837822689334,2018-04-04 17:15:33,2018-04-04 17:23:36,Right,Neither positive nor negative,Don't know,Fairly well,7.0,Neither a Leaver nor a Remainer,Not Asked,Not Asked,
6781,6781,5.0,226.0,78.0,Man,,,West Midlands,Conservative,Leave,Conservative,Missing,,,,"£15,000 to £19,999 per year",Not Asked or missing,15 or under,No formal qualifications,,C1,Retired,Private sector firm or company (e.g. limited companies and Plcs),"Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b",0.7149634945173264,2018-04-04 16:56:44,2018-04-04 17:09:55,Wrong,Somewhat negative effect,Somewhat negative effect,Fairly well,8.0,a Remainer,Not Asked,Very important,
6782,6782,5.0,227.0,67.0,Man,,,Scotland,UKIP,Remain,UKIP,Missing,,,,Prefer not to answer,Not Asked or missing,15 or under,No formal qualifications,,C2,Working part time (8-29 hours a week),Private sector firm or company (e.g. limited companies and Plcs),"Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b",1.2619551944454876,2018-04-04 17:54:26,2018-04-04 18:04:20,Wrong,Somewhat negative effect,Somewhat negative effect,Fairly well,3.0,a Remainer,Not Asked,Not very important,
