,Index,Wave,ID,age,sex,ethnicity1,ethnicity2,region,GEvote2015,EURef2016,GEvote2017,GEvote2019,partyid,political_attention,newspaper_readership,profile_gross_personal,profile_gross_household,education_age,education_level,socialgradeCIE1,socialgradeCIE2,work_stat,work_organisation,work_type,Weight,starttime,endtime,Hindsight,Poscountry,Posind,Govthand,Tradeimmig,BrexitID,Leaverimport,Remainimport,Genecon
11978,11978,8.0,360.0,31.0,Woman,English / Welsh / Scottish / Northern Irish / British,,West Midlands,Conservative,Leave,Conservative,Missing,,,,"£40,000 to £44,999 per year",Not Asked or missing,20+,"Other technical, professional or higher qualification",,B,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,0.7405120582373783,2019-03-17 07:31:58,2019-03-17 07:36:37,Right,Somewhat positive effect,Somewhat positive effect,Don't know,5.0,Don’t know,,,
11979,11979,8.0,361.0,66.0,Woman,English / Welsh / Scottish / Northern Irish / British,,East of England,UKIP,Leave,Conservative,Missing,,,,"£20,000 to £24,999 per year",Not Asked or missing,20+,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",,C2,Working part time (8-29 hours a week),Private sector firm or company (e.g. limited companies and Plcs),"Skilled Manual Work (e.g. plumber, electrician, fitter)",1.0029601567606612,2019-03-18 09:19:33,2019-03-18 09:29:55,Right,Somewhat positive effect,Very positive effect,Fairly well,3.0,a Leaver,,,
11980,11980,8.0,362.0,37.0,Woman,English / Welsh / Scottish / Northern Irish / British,,East of England,Other,Remain,Labour,Missing,,,,"£20,000 to £24,999 per year",Not Asked or missing,19,City & Guilds certificate - advanced,,C2,Working full time (30 or more hours per week),Nationalised industry or public corporation (e.g. Post Office),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",1.6762119895174856,2019-03-17 08:23:47,2019-03-17 08:32:00,Wrong,Somewhat negative effect,Somewhat negative effect,Fairly badly,0.0,a Remainer,,,
11981,11981,8.0,363.0,84.0,Man,English / Welsh / Scottish / Northern Irish / British,,South West,Conservative,Leave,Conservative,Missing,,,,"£30,000 to £34,999 per year",Not Asked or missing,17-18,"Other technical, professional or higher qualification",,D,Retired,Other public sector employer (e.g. Central Government),Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,0.787202581956608,2019-03-17 10:28:00,2019-03-17 10:44:01,Right,Very positive effect,Very positive effect,Fairly well,10.0,a Leaver,,,
11982,11982,8.0,364.0,31.0,Woman,English / Welsh / Scottish / Northern Irish / British,,Wales,DK or did not vote,Remain,Liberal Democrat,Missing,,,,"£20,000 to £24,999 per year",Not Asked or missing,20+,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",,C1,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.7314648949948149,2019-03-17 11:31:42,2019-03-17 11:50:53,Wrong,Somewhat negative effect,Somewhat negative effect,Very badly,2.0,a Remainer,,,
11983,11983,8.0,365.0,69.0,Man,English / Welsh / Scottish / Northern Irish / British,,South East,Labour,Remain,Conservative,Missing,,,,Prefer not to answer,Not Asked or missing,17-18,City & Guilds certificate,,C2,Retired,Nationalised industry or public corporation (e.g. Post Office),"Skilled Manual Work (e.g. plumber, electrician, fitter)",0.8268774724953056,2019-03-18 09:29:22,2019-03-18 09:36:23,Wrong,Very negative effect,Very negative effect,Fairly badly,5.0,a Remainer,,,
11984,11984,8.0,366.0,48.0,Woman,Any other White background,,South East,Conservative,Remain,Liberal Democrat,Missing,,,,"£40,000 to £44,999 per year",Not Asked or missing,17-18,"CSE grade 1, GCE O level, GCSE, School Certificate",,B,Working full time (30 or more hours per week),Charity/voluntary sector,"Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person",0.5626703130451862,2019-03-17 12:53:21,2019-03-17 13:04:03,Wrong,Very negative effect,Neither positive nor negative,Very badly,5.0,Neither a Leaver nor a Remainer,,,
11985,11985,8.0,367.0,33.0,Man,English / Welsh / Scottish / Northern Irish / British,,North West,UKIP,Leave,DK or did not vote,Missing,,,,"£20,000 to £24,999 per year",Not Asked or missing,Can't remember,Recognised trade apprenticeship completed,,C2,Working full time (30 or more hours per week),Other public sector employer (e.g. Central Government),"Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b",0.8022274120221531,2019-03-17 12:39:27,2019-03-17 12:42:37,Right,Very positive effect,Very positive effect,Very badly,5.0,a Leaver,,,
11986,11986,8.0,368.0,50.0,Man,English / Welsh / Scottish / Northern Irish / British,,North West,Green,Remain,Labour,Missing,,,,"£20,000 to £24,999 per year",Not Asked or missing,20+,"Other technical, professional or higher qualification",,C2,Working full time (30 or more hours per week),Nationalised industry or public corporation (e.g. Post Office),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.9397061737906172,2019-03-17 11:24:04,2019-03-17 11:31:52,Wrong,Very negative effect,Somewhat negative effect,Very badly,0.0,a Remainer,,,
11987,11987,8.0,369.0,25.0,Man,English / Welsh / Scottish / Northern Irish / British,,London,Conservative,Remain,Conservative,Missing,,,,"£35,000 to £39,999 per year",Not Asked or missing,20+,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",,C1,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",1.127415577282599,2019-03-17 11:10:56,2019-03-17 11:25:48,Right,Somewhat positive effect,Neither positive nor negative,Very badly,6.0,a Leaver,,,
11988,11988,8.0,370.0,66.0,Woman,English / Welsh / Scottish / Northern Irish / British,,Yorkshire and the Humber,DK or did not vote,Leave,Conservative,Missing,,,,"£5,000 to £9,999 per year",Not Asked or missing,16,GCE A level or Higher Certificate,,C1,Retired,Private sector firm or company (e.g. limited companies and Plcs),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.7716407387987794,2019-03-17 10:29:06,2019-03-17 10:37:56,Right,Very positive effect,Neither positive nor negative,Very badly,7.0,a Leaver,,,
11989,11989,8.0,371.0,65.0,Man,English / Welsh / Scottish / Northern Irish / British,,East of England,Conservative,Remain,Conservative,Missing,,,,"£35,000 to £39,999 per year",Not Asked or missing,20+,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",,B,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,0.7905252504363258,2019-03-17 10:31:59,2019-03-17 10:40:14,Wrong,Very negative effect,Somewhat negative effect,Very badly,2.0,a Remainer,,,
11990,11990,8.0,372.0,54.0,Man,English / Welsh / Scottish / Northern Irish / British,,Scotland,SNP,Remain,SNP,Missing,,,,Prefer not to answer,Not Asked or missing,20+,Scottish Higher Certificate,,C1,Working part time (8-29 hours a week),Nationalised industry or public corporation (e.g. Post Office),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.7973428251365924,2019-03-18 09:19:15,2019-03-18 09:25:14,Wrong,Very negative effect,Somewhat negative effect,Very badly,3.0,a Remainer,,,
11991,11991,8.0,373.0,68.0,Woman,English / Welsh / Scottish / Northern Irish / British,,South East,UKIP,Leave,Conservative,Missing,,,,"£15,000 to £19,999 per year",Not Asked or missing,17-18,"Nursing qualification (e.g. SEN, SRN, SCM, RGN)",,A,Retired,Self-employed,"Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person",0.9588667674162322,2019-03-17 11:03:08,2019-03-17 11:12:14,Right,Very positive effect,Very positive effect,Very badly,8.0,a Leaver,,,
11992,11992,8.0,374.0,47.0,Woman,English / Welsh / Scottish / Northern Irish / British,,West Midlands,Conservative,Remain,Conservative,Missing,,,,Prefer not to answer,Not Asked or missing,20+,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",,A,Working part time (8-29 hours a week),Self-employed,"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.7628015163295125,2019-03-17 08:15:32,2019-03-17 08:22:49,Wrong,Somewhat negative effect,Somewhat negative effect,Very badly,5.0,a Remainer,,,
11993,11993,8.0,375.0,67.0,Woman,English / Welsh / Scottish / Northern Irish / British,,London,Liberal Democrat,Leave,Green,Missing,,,,"£40,000 to £44,999 per year",Not Asked or missing,16,"Other technical, professional or higher qualification",,C2,Retired,Other,Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,1.098298011827161,2019-03-17 11:50:43,2019-03-17 12:01:39,Right,Neither positive nor negative,Neither positive nor negative,Very badly,5.0,a Leaver,,,
11994,11994,8.0,376.0,43.0,Man,Irish,,London,DK or did not vote,Leave,Conservative,Missing,,,,"£20,000 to £24,999 per year",Not Asked or missing,16,"CSE grade 1, GCE O level, GCSE, School Certificate",,D,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),"Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b",1.4147102557345768,2019-03-17 15:09:19,2019-03-17 15:26:44,Right,Somewhat positive effect,Somewhat positive effect,Very badly,3.0,a Leaver,,,
11995,11995,8.0,377.0,60.0,Man,English / Welsh / Scottish / Northern Irish / British,,South East,Conservative,Remain,Conservative,Missing,,,,"£25,000 to £29,999 per year",Not Asked or missing,16,"CSE grade 1, GCE O level, GCSE, School Certificate",,D,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),"Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b",0.8840646824255185,2019-03-17 08:46:29,2019-03-17 08:53:51,Wrong,Somewhat negative effect,Neither positive nor negative,Fairly badly,5.0,a Remainer,,,
11996,11996,8.0,378.0,56.0,Man,English / Welsh / Scottish / Northern Irish / British,,Wales,Conservative,Leave,Conservative,Missing,,,,Prefer not to answer,Not Asked or missing,16,"CSE grade 1, GCE O level, GCSE, School Certificate",,C2,Retired,Private sector firm or company (e.g. limited companies and Plcs),"Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)",1.246318124342659,2019-03-17 08:26:37,2019-03-17 08:31:13,Right,Somewhat positive effect,Somewhat positive effect,Very badly,5.0,a Leaver,,,
11997,11997,8.0,379.0,51.0,Woman,English / Welsh / Scottish / Northern Irish / British,,Yorkshire and the Humber,Labour,Remain,Labour,Missing,,,,"under £5,000 per year",Not Asked or missing,17-18,"CSE grade 1, GCE O level, GCSE, School Certificate",,C1,Working part time (Less than 8 hours a week),Other public sector employer (e.g. Central Government),"Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b",0.7277959094573031,2019-03-17 08:05:15,2019-03-17 08:14:59,Wrong,Very negative effect,Very negative effect,Very badly,3.0,a Remainer,,,
11998,11998,8.0,380.0,59.0,Man,English / Welsh / Scottish / Northern Irish / British,,South East,Liberal Democrat,Remain,Liberal Democrat,Missing,,,,"£5,000 to £9,999 per year",Not Asked or missing,20+,Scottish Higher Certificate,,C1,Not working,Private sector firm or company (e.g. limited companies and Plcs),Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,0.7959671748594231,2019-03-17 10:28:54,2019-03-17 10:33:27,Wrong,Very negative effect,Neither positive nor negative,Very badly,0.0,a Remainer,,,
11999,11999,8.0,381.0,77.0,Woman,English / Welsh / Scottish / Northern Irish / British,,South West,DK or did not vote,Leave,DK or did not vote,Missing,,,,Prefer not to answer,Not Asked or missing,15 or under,No formal qualifications,,C1,Working part time (8-29 hours a week),Private sector firm or company (e.g. limited companies and Plcs),"Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)",1.5656131301130365,2019-03-17 10:45:45,2019-03-17 10:55:38,Right,Neither positive nor negative,Neither positive nor negative,Fairly badly,8.0,Neither a Leaver nor a Remainer,,,
12000,12000,8.0,382.0,46.0,Woman,English / Welsh / Scottish / Northern Irish / British,,East Midlands,Conservative,Remain,Conservative,Missing,,,,"£15,000 to £19,999 per year",Not Asked or missing,19,Scottish Higher Certificate,,C1,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.5526910929225901,2019-03-17 12:13:53,2019-03-17 12:21:14,Wrong,Somewhat negative effect,Neither positive nor negative,Very badly,5.0,a Leaver,,,
12001,12001,8.0,383.0,47.0,Woman,English / Welsh / Scottish / Northern Irish / British,,Yorkshire and the Humber,DK or did not vote,Remain,DK or did not vote,Missing,,,,"£10,000 to £14,999 per year",Not Asked or missing,19,GCE A level or Higher Certificate,,C2,Working full time (30 or more hours per week),Nationalised industry or public corporation (e.g. Post Office),"Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)",0.599349172932038,2019-03-17 11:31:45,2019-03-17 11:38:39,Wrong,Somewhat negative effect,Neither positive nor negative,Fairly badly,5.0,a Remainer,,,
12002,12002,8.0,384.0,26.0,Woman,English / Welsh / Scottish / Northern Irish / British,,South East,Conservative,Did not vote,DK or did not vote,Missing,,,,Prefer not to answer,Not Asked or missing,Still at school/Full time student,Prefer not to say,,D,Other,Other,Have never worked,0.8172259298447818,2019-03-17 08:00:39,2019-03-17 08:10:43,Don’t know,Don't know,Don't know,Don't know,6.0,a Remainer,,,
12003,12003,8.0,385.0,81.0,Woman,English / Welsh / Scottish / Northern Irish / British,,East of England,Conservative,Leave,Conservative,Missing,,,,"£5,000 to £9,999 per year",Not Asked or missing,17-18,"Other technical, professional or higher qualification",,E,Retired,Other,Other,0.8110683246600077,2019-03-17 10:39:08,2019-03-17 10:50:07,Right,Very positive effect,Very positive effect,Fairly badly,6.0,a Leaver,,,
12004,12004,8.0,386.0,51.0,Woman,Caribbean,,London,Labour,Leave,Labour,Missing,,,,Prefer not to answer,Not Asked or missing,20+,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",,C1,Working full time (30 or more hours per week),Nationalised industry or public corporation (e.g. Post Office),Other,1.9656314180514671,2019-03-17 09:43:32,2019-03-17 09:49:19,Right,Very positive effect,Neither positive nor negative,Very badly,10.0,Neither a Leaver nor a Remainer,,,
12005,12005,8.0,387.0,63.0,Woman,English / Welsh / Scottish / Northern Irish / British,,East of England,Conservative,Leave,Conservative,Missing,,,,"£10,000 to £14,999 per year",Not Asked or missing,16,"CSE grade 1, GCE O level, GCSE, School Certificate",,A,Retired,Other public sector employer (e.g. Central Government),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.927436293660516,2019-03-17 07:34:54,2019-03-17 07:40:40,Right,Somewhat positive effect,Neither positive nor negative,Very badly,8.0,a Leaver,,,
12006,12006,8.0,388.0,74.0,Woman,English / Welsh / Scottish / Northern Irish / British,,South East,Labour,Remain,Conservative,Missing,,,,"£5,000 to £9,999 per year",Not Asked or missing,17-18,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",,B,Retired,Charity/voluntary sector,"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.754060260371848,2019-03-17 11:27:46,2019-03-17 11:40:24,Wrong,Very negative effect,Neither positive nor negative,Very badly,5.0,a Remainer,,,
12007,12007,8.0,389.0,34.0,Woman,English / Welsh / Scottish / Northern Irish / British,,East Midlands,Conservative,Leave,Conservative,Missing,,,,"£5,000 to £9,999 per year",Not Asked or missing,17-18,GCE A level or Higher Certificate,,D,Working part time (8-29 hours a week),Private sector firm or company (e.g. limited companies and Plcs),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.7307899330087517,2019-03-17 05:54:42,2019-03-17 06:03:21,Right,Somewhat positive effect,Neither positive nor negative,Very badly,4.0,a Leaver,,,
12008,12008,8.0,390.0,81.0,Woman,English / Welsh / Scottish / Northern Irish / British,,North West,Conservative,Remain,Conservative,Missing,,,,"£15,000 to £19,999 per year",Not Asked or missing,16,GCE A level or Higher Certificate,,B,Retired,Other public sector employer (e.g. Central Government),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.7459704739987256,2019-03-17 10:15:53,2019-03-17 10:32:48,Wrong,Very negative effect,Somewhat negative effect,Fairly well,5.0,a Leaver,,,
12009,12009,8.0,391.0,34.0,Man,English / Welsh / Scottish / Northern Irish / British,,West Midlands,DK or did not vote,Did not vote,DK or did not vote,Missing,,,,"£20,000 to £24,999 per year",Not Asked or missing,20+,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",,C1,Working full time (30 or more hours per week),Other public sector employer (e.g. Central Government),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",3.719144189420908,2019-03-17 13:31:10,2019-03-17 13:41:06,Wrong,Somewhat negative effect,Neither positive nor negative,Fairly badly,2.0,Neither a Leaver nor a Remainer,,,
12010,12010,8.0,392.0,70.0,Man,English / Welsh / Scottish / Northern Irish / British,,South East,UKIP,Leave,UKIP,Missing,,,,"£100,000 and over",Not Asked or missing,15 or under,No formal qualifications,,A,Retired,Private sector firm or company (e.g. limited companies and Plcs),Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,0.9223208321351156,2019-03-17 08:21:20,2019-03-17 08:29:00,Right,Very positive effect,Very positive effect,Very badly,5.0,a Leaver,,,
12011,12011,8.0,393.0,37.0,Man,English / Welsh / Scottish / Northern Irish / British,,London,Labour,Remain,Labour,Missing,,,,"£35,000 to £39,999 per year",Not Asked or missing,17-18,City & Guilds certificate,,D,Working full time (30 or more hours per week),Nationalised industry or public corporation (e.g. Post Office),"Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person",1.0938645498169643,2019-03-17 14:50:30,2019-03-17 15:00:37,Wrong,Very negative effect,Somewhat negative effect,Very badly,0.0,a Remainer,,,
12012,12012,8.0,394.0,86.0,Man,English / Welsh / Scottish / Northern Irish / British,,West Midlands,Labour,Leave,Labour,Missing,,,,"£10,000 to £14,999 per year",Not Asked or missing,15 or under,"Other technical, professional or higher qualification",,C1,Retired,Nationalised industry or public corporation (e.g. Post Office),"Foreman or Supervisor of Other Workers (e.g. building site foreman, supervisor of cleaning workers)",0.8347154714537052,2019-03-17 11:06:56,2019-03-17 11:14:08,Right,Somewhat positive effect,Very positive effect,Fairly badly,10.0,a Leaver,,,
12013,12013,8.0,395.0,46.0,Woman,English / Welsh / Scottish / Northern Irish / British,,West Midlands,Labour,Leave,Conservative,Missing,,,,"£5,000 to £9,999 per year",Not Asked or missing,16,"CSE grade 1, GCE O level, GCSE, School Certificate",,E,Not working,Private sector firm or company (e.g. limited companies and Plcs),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.5983869195886171,2019-03-17 13:06:44,2019-03-17 13:12:41,Right,Very positive effect,Somewhat positive effect,Fairly badly,8.0,a Leaver,,,
12014,12014,8.0,396.0,56.0,Man,Indian,,East Midlands,Conservative,Leave,Conservative,Missing,,,,Prefer not to answer,Not Asked or missing,20+,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",,E,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),"Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person",1.0058564099827392,2019-03-17 05:13:29,2019-03-17 05:19:28,Right,Very positive effect,Somewhat positive effect,Don't know,5.0,Neither a Leaver nor a Remainer,,,
12015,12015,8.0,397.0,65.0,Man,English / Welsh / Scottish / Northern Irish / British,,Wales,Plaid,Leave,Labour,Missing,,,,Prefer not to answer,Not Asked or missing,17-18,City & Guilds certificate,,C1,Retired,Private sector firm or company (e.g. limited companies and Plcs),"Skilled Manual Work (e.g. plumber, electrician, fitter)",0.8647698460556604,2019-03-17 11:06:17,2019-03-17 11:15:15,Wrong,Very negative effect,Very negative effect,Very badly,0.0,a Remainer,,,
12016,12016,8.0,398.0,48.0,Woman,English / Welsh / Scottish / Northern Irish / British,,Yorkshire and the Humber,Conservative,Leave,Conservative,Missing,,,,"£35,000 to £39,999 per year",Not Asked or missing,17-18,"Nursing qualification (e.g. SEN, SRN, SCM, RGN)",,B,Working full time (30 or more hours per week),Nationalised industry or public corporation (e.g. Post Office),Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,0.7548660216610275,2019-03-17 08:23:21,2019-03-17 08:31:16,Right,Neither positive nor negative,Somewhat positive effect,Fairly well,2.0,a Leaver,,,
12017,12017,8.0,399.0,49.0,Woman,English / Welsh / Scottish / Northern Irish / British,,Yorkshire and the Humber,DK or did not vote,Remain,Conservative,Missing,,,,"£20,000 to £24,999 per year",Not Asked or missing,17-18,City & Guilds certificate,,A,Working full time (30 or more hours per week),Self-employed,Other,0.6125606154661773,2019-03-17 08:11:12,2019-03-17 08:14:19,Wrong,Somewhat negative effect,Neither positive nor negative,Fairly badly,8.0,a Remainer,,,
12018,12018,8.0,400.0,30.0,Man,English / Welsh / Scottish / Northern Irish / British,,Wales,Conservative,Remain,Conservative,Missing,,,,Prefer not to answer,Not Asked or missing,20+,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",,D,Working full time (30 or more hours per week),Other public sector employer (e.g. Central Government),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",1.15221525690001,2019-03-17 11:14:25,2019-03-17 11:20:02,Wrong,Very negative effect,Very negative effect,Fairly well,0.0,a Remainer,,,
12019,12019,8.0,401.0,72.0,Woman,English / Welsh / Scottish / Northern Irish / British,,London,Conservative,Remain,Conservative,Missing,,,,Prefer not to answer,Not Asked or missing,17-18,"Other technical, professional or higher qualification",,C2,Working part time (Less than 8 hours a week),Charity/voluntary sector,"Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person",0.9793291130972452,2019-03-17 11:04:54,2019-03-17 11:12:50,Wrong,Somewhat negative effect,Somewhat negative effect,Very badly,10.0,a Remainer,,,
12020,12020,8.0,402.0,74.0,Woman,English / Welsh / Scottish / Northern Irish / British,,North West,Conservative,Remain,Conservative,Missing,,,,Prefer not to answer,Not Asked or missing,20+,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",,A,Retired,Other public sector employer (e.g. Central Government),Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,0.7459704739987256,2019-03-17 11:25:38,2019-03-17 11:36:52,Wrong,Somewhat positive effect,Neither positive nor negative,Very badly,9.0,a Leaver,,,
12021,12021,8.0,403.0,65.0,Woman,English / Welsh / Scottish / Northern Irish / British,,Scotland,DK or did not vote,Remain,DK or did not vote,Missing,,,,Prefer not to answer,Not Asked or missing,17-18,Scottish Higher Certificate,,B,Retired,Other,"Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)",1.6890232910884986,2019-03-17 10:04:17,2019-03-17 10:09:34,Wrong,Very negative effect,Somewhat negative effect,Very badly,5.0,a Remainer,,,
12022,12022,8.0,404.0,65.0,Woman,English / Welsh / Scottish / Northern Irish / British,,South East,Conservative,Remain,Labour,Missing,,,,"£10,000 to £14,999 per year",Not Asked or missing,17-18,GCE A level or Higher Certificate,,C1,Retired,Private sector firm or company (e.g. limited companies and Plcs),"Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b",0.6521017795453834,2019-03-17 11:04:41,2019-03-17 11:23:37,Right,Somewhat positive effect,Neither positive nor negative,Fairly badly,2.0,Neither a Leaver nor a Remainer,,,
12023,12023,8.0,405.0,62.0,Woman,English / Welsh / Scottish / Northern Irish / British,,North East,Labour,Remain,Labour,Missing,,,,"£10,000 to £14,999 per year",Not Asked or missing,16,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",,C2,Retired,Other,Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,0.9275830503891278,2019-03-17 11:22:31,2019-03-17 11:27:27,Wrong,Very negative effect,Somewhat negative effect,Very badly,3.0,a Remainer,,,
12024,12024,8.0,406.0,74.0,Woman,English / Welsh / Scottish / Northern Irish / British,,East Midlands,UKIP,Leave,Conservative,Missing,,,,Prefer not to answer,Not Asked or missing,15 or under,Scottish Ordinary/ Lower Certificate,,C1,Retired,Private sector firm or company (e.g. limited companies and Plcs),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.7569677999949596,2019-03-17 10:32:34,2019-03-17 10:52:49,Right,Somewhat positive effect,Neither positive nor negative,Very badly,4.0,a Leaver,,,
12025,12025,8.0,407.0,34.0,Man,English / Welsh / Scottish / Northern Irish / British,,East Midlands,Conservative,Remain,Labour,Missing,,,,"£30,000 to £34,999 per year",Not Asked or missing,20+,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",,B,Working full time (30 or more hours per week),Other public sector employer (e.g. Central Government),Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,1.3293397486519458,2019-03-17 11:04:09,2019-03-17 11:09:26,Wrong,Somewhat negative effect,Somewhat negative effect,Very badly,2.0,a Remainer,,,
12026,12026,8.0,408.0,72.0,Woman,English / Welsh / Scottish / Northern Irish / British,,North West,UKIP,Leave,Conservative,Missing,,,,Prefer not to answer,Not Asked or missing,17-18,GCE A level or Higher Certificate,,C1,Retired,Other public sector employer (e.g. Central Government),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.7716407387987794,2019-03-17 12:22:06,2019-03-17 12:30:13,Don’t know,Somewhat negative effect,Don't know,Very badly,10.0,Don’t know,,,
12027,12027,8.0,409.0,68.0,Man,English / Welsh / Scottish / Northern Irish / British,,North West,DK or did not vote,Leave,DK or did not vote,Missing,,,,"£20,000 to £24,999 per year",Not Asked or missing,16,ONC,,C2,Retired,Private sector firm or company (e.g. limited companies and Plcs),"Skilled Manual Work (e.g. plumber, electrician, fitter)",1.8529201769383763,2019-03-17 09:22:45,2019-03-17 09:26:16,Right,Very positive effect,Somewhat positive effect,Fairly badly,5.0,a Leaver,,,
12028,12028,8.0,410.0,40.0,Man,English / Welsh / Scottish / Northern Irish / British,,East of England,Liberal Democrat,Remain,Labour,Missing,,,,Prefer not to answer,Not Asked or missing,17-18,GCE A level or Higher Certificate,,D,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),"Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b",0.6626678634158739,2019-03-17 08:16:59,2019-03-17 08:23:16,Wrong,Somewhat negative effect,Neither positive nor negative,Very badly,2.0,Neither a Leaver nor a Remainer,,,
12029,12029,8.0,411.0,75.0,Woman,Any other White background,,East of England,DK or did not vote,Did not vote,Conservative,Missing,,,,"£10,000 to £14,999 per year",Not Asked or missing,17-18,GCE A level or Higher Certificate,,C1,Retired,Private sector firm or company (e.g. limited companies and Plcs),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",1.059437914468566,2019-03-17 10:26:18,2019-03-17 10:30:11,Wrong,Somewhat negative effect,Don't know,Very badly,8.0,Neither a Leaver nor a Remainer,,,
12030,12030,8.0,412.0,66.0,Woman,English / Welsh / Scottish / Northern Irish / British,,North West,Liberal Democrat,Leave,Labour,Missing,,,,"£20,000 to £24,999 per year",Not Asked or missing,20+,"Other technical, professional or higher qualification",,B,Retired,Nationalised industry or public corporation (e.g. Post Office),Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,0.9333678458640008,2019-03-17 08:10:51,2019-03-17 08:18:43,Right,Don't know,Very positive effect,Fairly well,1.0,a Leaver,,,
