age,sex,region,GEvote2015,EURef2016,political_attention,newspaper_readership,profile_gross_personal,profile_gross_household,education_age,education_level,socialgradeCIE2,work_stat,work_organisation,work_type,Hindsight,Poscountry,Posind,Govthand,Tradeimmig,BrexitID
28,"Woman","East of England","Missing","Remain","","","Not Asked or missing","£40,000 to £44,999 per year","","University or CNAA higher degree (e.g. M.Sc, Ph.D)","C2","Working full time (30 or more hours per week)","","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Very negative effect","Very negative effect","Very badly",5,"a Remainer"
71,"Man","Scotland","Missing","Leave","","","Not Asked or missing","Prefer not to answer","","Other technical, professional or higher qualification","A","Working part time (8-29 hours a week)","","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Right","Very positive effect","Very positive effect","Very well",7,"a Leaver"
27,"Man","East Midlands","Missing","Leave","","","Not Asked or missing","£35,000 to £39,999 per year","","GCE A level or Higher Certificate","B","Working full time (30 or more hours per week)","","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Right","Neither positive nor negative","Somewhat positive effect","Fairly well",6,"Neither a Leaver nor a Remainer"
51,"Woman","South West","Missing","Remain","","","Not Asked or missing","£45,000 to £49,999 per year","","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C2","Working part time (8-29 hours a week)","","Other","Wrong","Very negative effect","Somewhat negative effect","Very badly",2,"a Remainer"
45,"Man","South East","Missing","Remain","","","Not Asked or missing","£30,000 to £34,999 per year","","CSE grade 1, GCE O level, GCSE, School Certificate","C1","Working full time (30 or more hours per week)","","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Somewhat negative effect","Somewhat negative effect","Very badly",0,"a Remainer"
68,"Woman","West Midlands","Missing","Leave","","","Not Asked or missing","£15,000 to £19,999 per year","","CSE grade 1, GCE O level, GCSE, School Certificate","B","Retired","","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Very positive effect","Somewhat positive effect","Fairly well",4,"a Leaver"
31,"Woman","Wales","Missing","Remain","","","Not Asked or missing","£40,000 to £44,999 per year","","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C1","Working full time (30 or more hours per week)","","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Very negative effect","Somewhat negative effect","Very badly",6,"a Remainer"
26,"Man","London","Missing","Leave","","","Not Asked or missing","Prefer not to answer","","University or CNAA higher degree (e.g. M.Sc, Ph.D)","A","Working full time (30 or more hours per week)","","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Right","Somewhat positive effect","Neither positive nor negative","Fairly badly",9,"a Leaver"
42,"Woman","South East","Missing","Leave","","","Not Asked or missing","Prefer not to answer","","CSE grade 1, GCE O level, GCSE, School Certificate","C2","Working full time (30 or more hours per week)","","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Right","Very positive effect","Somewhat positive effect","Fairly well",7,"a Leaver"
39,"Woman","East of England","Missing","Leave","","","Not Asked or missing","Prefer not to answer","","CSE grade 1, GCE O level, GCSE, School Certificate","B","Working part time (8-29 hours a week)","","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Wrong","Very negative effect","Very negative effect","Very badly",5,"Neither a Leaver nor a Remainer"
72,"Woman","East of England","Missing","Leave","","","Not Asked or missing","£10,000 to £14,999 per year","","No formal qualifications","C2","Retired","","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Right","Very positive effect","Somewhat positive effect","Very well",10,"a Leaver"
37,"Man","South East","Missing","Remain","","","Not Asked or missing","£70,000 to £99,999 per year","","City & Guilds certificate","B","Working full time (30 or more hours per week)","","Skilled Manual Work (e.g. plumber, electrician, fitter)","Wrong","Very negative effect","Somewhat negative effect","Very badly",0,"a Remainer"
86,"Woman","East of England","Missing","Remain","","","Not Asked or missing","£10,000 to £14,999 per year","","No formal qualifications","E","Retired","","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Neither positive nor negative","Neither positive nor negative","Fairly badly",1,"a Leaver"
59,"Woman","London","Missing","Leave","","","Not Asked or missing","Prefer not to answer","","GCE A level or Higher Certificate","C2","Working part time (8-29 hours a week)","","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Very positive effect","Very positive effect","Very well",10,"a Leaver"
66,"Woman","East of England","Missing","Leave","","","Not Asked or missing","£10,000 to £14,999 per year","","CSE grade 1, GCE O level, GCSE, School Certificate","C1","Retired","","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Very positive effect","Very positive effect","Very well",10,"a Leaver"
68,"Woman","South East","Missing","Remain","","","Not Asked or missing","Prefer not to answer","","Other technical, professional or higher qualification","A","Working part time (8-29 hours a week)","","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Neither positive nor negative","Very negative effect","Fairly well",6,"Neither a Leaver nor a Remainer"
73,"Man","South West","Missing","Did not vote","","","Not Asked or missing","£10,000 to £14,999 per year","","City & Guilds certificate","D","Retired","","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Right","Very positive effect","Somewhat positive effect","Very well",2,"a Leaver"
24,"Woman","East Midlands","Missing","Leave","","","Not Asked or missing","£30,000 to £34,999 per year","","CSE grade 1, GCE O level, GCSE, School Certificate","D","Working full time (30 or more hours per week)","","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Wrong","Don't know","Don't know","Very badly",5,"Neither a Leaver nor a Remainer"
69,"Woman","North West","Missing","Leave","","","Not Asked or missing","Prefer not to answer","","No formal qualifications","B","Retired","","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Right","Very positive effect","Neither positive nor negative","Fairly well",8,"a Leaver"
63,"Woman","Scotland","Missing","Leave","","","Not Asked or missing","£25,000 to £29,999 per year","","Teaching qualification (not degree)","A","Working full time (30 or more hours per week)","","Skilled Manual Work (e.g. plumber, electrician, fitter)","Right","Somewhat positive effect","Very positive effect","Very badly",9,"a Leaver"
43,"Man","London","Missing","Leave","","","Not Asked or missing","£60,000 to £69,999 per year","","University or CNAA higher degree (e.g. M.Sc, Ph.D)","B","Working full time (30 or more hours per week)","","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Don't know","Don't know","Very badly",0,"Neither a Leaver nor a Remainer"
39,"Woman","West Midlands","Missing","Leave","","","Not Asked or missing","Prefer not to answer","","City & Guilds certificate","C1","Working part time (8-29 hours a week)","","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Don't know","Don't know","Don't know",0,"Neither a Leaver nor a Remainer"
75,"Woman","London","Missing","Did not vote","","","Not Asked or missing","£20,000 to £24,999 per year","","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C1","Retired","","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Don’t know","Don't know","Don't know","Don't know",5,"Don’t know"
41,"Woman","East of England","Missing","Remain","","","Not Asked or missing","£40,000 to £44,999 per year","","GCE A level or Higher Certificate","C1","Working part time (8-29 hours a week)","","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Wrong","Somewhat negative effect","Very negative effect","Very badly",8,"Neither a Leaver nor a Remainer"
27,"Man","London","Missing","Remain","","","Not Asked or missing","£70,000 to £99,999 per year","","University or CNAA higher degree (e.g. M.Sc, Ph.D)","C1","Working full time (30 or more hours per week)","","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Somewhat negative effect","Neither positive nor negative","Fairly badly",2,"a Remainer"
72,"Man","Scotland","Missing","Leave","","","Not Asked or missing","Prefer not to answer","","Other technical, professional or higher qualification","D","Working part time (8-29 hours a week)","","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Right","Don't know","Don't know","Don't know",3,"Neither a Leaver nor a Remainer"
38,"Man","Yorkshire and the Humber","Missing","Leave","","","Not Asked or missing","£60,000 to £69,999 per year","","Other technical, professional or higher qualification","B","Working full time (30 or more hours per week)","","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Right","Somewhat positive effect","Neither positive nor negative","Fairly well",3,"a Leaver"
35,"Man","North East","Missing","Remain","","","Not Asked or missing","£5,000 to £9,999 per year","","CSE grade 1, GCE O level, GCSE, School Certificate","E","Unemployed","","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Wrong","Very negative effect","Very negative effect","Don't know",0,"a Remainer"
36,"Woman","Yorkshire and the Humber","Missing","Remain","","","Not Asked or missing","£60,000 to £69,999 per year","","University or CNAA higher degree (e.g. M.Sc, Ph.D)","C1","Working full time (30 or more hours per week)","","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Very negative effect","Neither positive nor negative","Very badly",3,"a Remainer"
69,"Woman","South East","Missing","Remain","","","Not Asked or missing","Prefer not to answer","","Other technical, professional or higher qualification","B","Retired","","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Wrong","Very negative effect","Somewhat negative effect","Very badly",3,"a Remainer"
26,"Woman","East Midlands","Missing","Remain","","","Not Asked or missing","£20,000 to £24,999 per year","","University or CNAA higher degree (e.g. M.Sc, Ph.D)","B","Full time student","","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Very negative effect","Very negative effect","Very badly",0,"a Remainer"
65,"Woman","West Midlands","Missing","Leave","","","Not Asked or missing","£30,000 to £34,999 per year","","CSE grade 1, GCE O level, GCSE, School Certificate","C1","Retired","","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Somewhat positive effect","Neither positive nor negative","Don't know",8,"a Leaver"
74,"Woman","South West","Missing","Remain","","","Not Asked or missing","£15,000 to £19,999 per year","","GCE A level or Higher Certificate","A","Working part time (8-29 hours a week)","","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Right","Somewhat positive effect","Somewhat positive effect","Fairly well",5,"a Leaver"
31,"Man","East Midlands","Missing","Did not vote","","","Not Asked or missing","£50,000 to £59,999 per year","","GCE A level or Higher Certificate","C1","Working full time (30 or more hours per week)","","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Neither positive nor negative","Neither positive nor negative","Don't know",4,"a Remainer"
33,"Woman","East Midlands","Missing","Did not vote","","","Not Asked or missing","£15,000 to £19,999 per year","","University or CNAA higher degree (e.g. M.Sc, Ph.D)","C1","Working full time (30 or more hours per week)","","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Don’t know","Neither positive nor negative","Don't know","Don't know",5,"Neither a Leaver nor a Remainer"
60,"Man","East of England","Missing","Leave","","","Not Asked or missing","Prefer not to answer","","Other technical, professional or higher qualification","C1","Working full time (30 or more hours per week)","","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Somewhat positive effect","Somewhat positive effect","Fairly well",4,"a Leaver"
74,"Man","East of England","Missing","Leave","","","Not Asked or missing","Prefer not to answer","","No formal qualifications","C2","Retired","","Skilled Manual Work (e.g. plumber, electrician, fitter)","Right","Very positive effect","Very positive effect","Fairly well",8,"a Leaver"
63,"Man","South East","Missing","Did not vote","","","Not Asked or missing","£5,000 to £9,999 per year","","City & Guilds certificate","E","Other","","Have never worked","Wrong","Very negative effect","Very negative effect","Fairly badly",9,"Don’t know"
80,"Woman","South West","Missing","Leave","","","Not Asked or missing","£35,000 to £39,999 per year","","Clerical and commercial","B","Retired","","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Somewhat positive effect","Neither positive nor negative","Fairly well",5,"a Leaver"
73,"Woman","West Midlands","Missing","Leave","","","Not Asked or missing","Prefer not to answer","","CSE grade 1, GCE O level, GCSE, School Certificate","C2","Retired","","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Very positive effect","Somewhat positive effect","Very well",5,"a Leaver"
72,"Woman","East Midlands","Missing","Leave","","","Not Asked or missing","£25,000 to £29,999 per year","","Other technical, professional or higher qualification","C2","Retired","","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Somewhat positive effect","Somewhat positive effect","Don't know",10,"a Leaver"
54,"Man","East of England","Missing","Remain","","","Not Asked or missing","Prefer not to answer","","Other technical, professional or higher qualification","C1","Working full time (30 or more hours per week)","","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Somewhat negative effect","Don't know","Fairly well",3,"Neither a Leaver nor a Remainer"
37,"Woman","South East","Missing","Did not vote","","","Not Asked or missing","£100,000 to £149,999 per year","","Other technical, professional or higher qualification","B","Working full time (30 or more hours per week)","","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Very negative effect","Very negative effect","Don't know",5,"a Remainer"
46,"Man","South West","Missing","Leave","","","Not Asked or missing","£40,000 to £44,999 per year","","City & Guilds certificate - advanced","C1","Working full time (30 or more hours per week)","","Foreman or Supervisor of Other Workers (e.g. building site foreman, supervisor of cleaning workers)","Right","Very positive effect","Very positive effect","Fairly well",8,"a Leaver"
70,"Man","South East","Missing","Leave","","","Not Asked or missing","£40,000 to £44,999 per year","","City & Guilds certificate - advanced","A","Retired","","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Right","Somewhat positive effect","Neither positive nor negative","Fairly badly",9,"a Leaver"
33,"Woman","London","Missing","Remain","","","Not Asked or missing","£100,000 to £149,999 per year","","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","A","Working full time (30 or more hours per week)","","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Very negative effect","Don't know","Very badly",2,"a Remainer"
56,"Man","London","Missing","Remain","","","Not Asked or missing","£70,000 to £99,999 per year","","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","A","Working full time (30 or more hours per week)","","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Somewhat negative effect","Neither positive nor negative","Fairly badly",2,"a Remainer"
42,"Man","South East","Missing","Leave","","","Not Asked or missing","£30,000 to £34,999 per year","","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C1","Working full time (30 or more hours per week)","","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Don't know","Don't know","Very badly",0,"Neither a Leaver nor a Remainer"
45,"Man","South West","Missing","Leave","","","Not Asked or missing","£20,000 to £24,999 per year","","CSE grade 1, GCE O level, GCSE, School Certificate","C2","Working full time (30 or more hours per week)","","Skilled Manual Work (e.g. plumber, electrician, fitter)","Right","Very positive effect","Very positive effect","Fairly badly",10,"a Leaver"
80,"Woman","South East","Missing","Leave","","","Not Asked or missing","Don't know","","GCE A level or Higher Certificate","C1","Retired","","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Somewhat positive effect","Neither positive nor negative","Fairly well",4,"a Leaver"
56,"Man","London","Missing","Remain","","","Not Asked or missing","£100,000 to £149,999 per year","","CSE grade 1, GCE O level, GCSE, School Certificate","A","Working part time (8-29 hours a week)","","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Somewhat negative effect","Very negative effect","Fairly badly",2,"a Remainer"
54,"Woman","North West","Missing","Remain","","","Not Asked or missing","Don't know","","GCE A level or Higher Certificate","C1","Working part time (Less than 8 hours a week)","","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Wrong","Very negative effect","Somewhat negative effect","Fairly badly",0,"a Remainer"
48,"Man","West Midlands","Missing","Leave","","","Not Asked or missing","£5,000 to £9,999 per year","","University diploma","A","Working full time (30 or more hours per week)","","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Right","Somewhat positive effect","Somewhat positive effect","Don't know",8,"a Leaver"
49,"Woman","Yorkshire and the Humber","Missing","Remain","","","Not Asked or missing","£25,000 to £29,999 per year","","University or CNAA higher degree (e.g. M.Sc, Ph.D)","E","Not working","","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Very negative effect","Very negative effect","Very badly",0,"a Remainer"
66,"Woman","South West","Missing","Remain","","","Not Asked or missing","Prefer not to answer","","Other technical, professional or higher qualification","E","Retired","","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Very negative effect","Neither positive nor negative","Fairly badly",10,"a Remainer"
62,"Man","South West","Missing","Leave","","","Not Asked or missing","£30,000 to £34,999 per year","","ONC","A","Retired","","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Right","Very positive effect","Somewhat positive effect","Fairly well",5,"Neither a Leaver nor a Remainer"
58,"Woman","South East","Missing","Leave","","","Not Asked or missing","Prefer not to answer","","CSE grade 1, GCE O level, GCSE, School Certificate","C2","Working full time (30 or more hours per week)","","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Don’t know","Somewhat positive effect","Somewhat positive effect","Don't know",7,"Neither a Leaver nor a Remainer"
41,"Woman","North West","Missing","Remain","","","Not Asked or missing","£70,000 to £99,999 per year","","Other technical, professional or higher qualification","C1","Working full time (30 or more hours per week)","","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Very negative effect","Somewhat negative effect","Don't know",5,"a Remainer"
50,"Man","South West","Missing","Remain","","","Not Asked or missing","£30,000 to £34,999 per year","","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C1","Unemployed","","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Somewhat negative effect","Somewhat negative effect","Very badly",6,"Neither a Leaver nor a Remainer"
48,"Woman","East of England","Missing","Leave","","","Not Asked or missing","£30,000 to £34,999 per year","","GCE A level or Higher Certificate","C2","Working full time (30 or more hours per week)","","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Right","Somewhat positive effect","Somewhat positive effect","Fairly well",8,"a Leaver"
42,"Woman","South East","Missing","Remain","","","Not Asked or missing","Prefer not to answer","","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","B","Working full time (30 or more hours per week)","","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Somewhat negative effect","Neither positive nor negative","Fairly badly",2,"a Remainer"
73,"Man","West Midlands","Missing","Leave","","","Not Asked or missing","£25,000 to £29,999 per year","","City & Guilds certificate - advanced","C2","Retired","","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Right","Somewhat positive effect","Neither positive nor negative","Fairly well",5,"a Leaver"
71,"Man","Wales","Missing","Leave","","","Not Asked or missing","£20,000 to £24,999 per year","","Other technical, professional or higher qualification","B","Retired","","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Very positive effect","Somewhat positive effect","Fairly well",7,"a Leaver"
69,"Woman","South East","Missing","Leave","","","Not Asked or missing","£5,000 to £9,999 per year","","Other technical, professional or higher qualification","E","Retired","","Skilled Manual Work (e.g. plumber, electrician, fitter)","Right","Very positive effect","Neither positive nor negative","Very well",10,"a Leaver"
42,"Woman","East of England","Missing","Remain","","","Not Asked or missing","£40,000 to £44,999 per year","","GCE A level or Higher Certificate","D","Working part time (8-29 hours a week)","","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Don’t know","Don't know","Don't know","Don't know",5,"a Remainer"
42,"Woman","West Midlands","Missing","Leave","","","Not Asked or missing","£20,000 to £24,999 per year","","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","B","Other","","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Somewhat positive effect","Neither positive nor negative","Fairly well",6,"a Leaver"
68,"Man","South West","Missing","Leave","","","Not Asked or missing","£15,000 to £19,999 per year","","No formal qualifications","C1","Retired","","Other","Right","Very positive effect","Neither positive nor negative","Fairly well",9,"a Leaver"
63,"Woman","South West","Missing","Leave","","","Not Asked or missing","£15,000 to £19,999 per year","","No formal qualifications","D","Retired","","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Right","Somewhat positive effect","Neither positive nor negative","Fairly well",10,"a Leaver"
66,"Woman","Wales","Missing","Remain","","","Not Asked or missing","Don't know","","Other technical, professional or higher qualification","C1","Retired","","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Somewhat negative effect","Somewhat negative effect","Fairly badly",0,"a Remainer"
61,"Woman","Scotland","Missing","Leave","","","Not Asked or missing","£40,000 to £44,999 per year","","Clerical and commercial","D","Retired","","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Right","Somewhat positive effect","Neither positive nor negative","Don't know",6,"a Leaver"
35,"Woman","North West","Missing","Did not vote","","","Not Asked or missing","£10,000 to £14,999 per year","","University or CNAA higher degree (e.g. M.Sc, Ph.D)","E","Unemployed","","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Wrong","Somewhat negative effect","Somewhat negative effect","Fairly badly",3,"a Remainer"
70,"Woman","South West","Missing","Leave","","","Not Asked or missing","£60,000 to £69,999 per year","","GCE A level or Higher Certificate","A","Retired","","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Right","Very positive effect","Neither positive nor negative","Fairly well",8,"Neither a Leaver nor a Remainer"
64,"Man","Scotland","Missing","Leave","","","Not Asked or missing","Prefer not to answer","","Other technical, professional or higher qualification","A","Retired","","Other","Wrong","Very negative effect","Neither positive nor negative","Very badly",0,"Neither a Leaver nor a Remainer"
36,"Man","London","Missing","Remain","","","Not Asked or missing","£70,000 to £99,999 per year","","GCE A level or Higher Certificate","C1","Working full time (30 or more hours per week)","","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Very negative effect","Somewhat negative effect","Very badly",0,"a Remainer"
46,"Man","Wales","Missing","Remain","","","Not Asked or missing","£25,000 to £29,999 per year","","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","D","Working full time (30 or more hours per week)","","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Wrong","Somewhat negative effect","Somewhat negative effect","Fairly badly",2,"Neither a Leaver nor a Remainer"
25,"Man","East of England","Missing","Remain","","","Not Asked or missing","Don't know","","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","E","Working full time (30 or more hours per week)","","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Somewhat negative effect","Neither positive nor negative","Don't know",2,"a Remainer"
75,"Man","South East","Missing","Remain","","","Not Asked or missing","Prefer not to answer","","No formal qualifications","C1","Retired","","Other","Wrong","Very negative effect","Don't know","Very badly",5,"a Remainer"
70,"Man","East Midlands","Missing","Remain","","","Not Asked or missing","Prefer not to answer","","GCE A level or Higher Certificate","D","Retired","","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Right","Somewhat positive effect","Somewhat positive effect","Don't know",5,"Neither a Leaver nor a Remainer"
70,"Woman","South East","Missing","Remain","","","Not Asked or missing","£20,000 to £24,999 per year","","Teaching qualification (not degree)","A","Working part time (Less than 8 hours a week)","","Other","Wrong","Very negative effect","Very negative effect","Fairly badly",0,"a Remainer"
62,"Man","South West","Missing","Leave","","","Not Asked or missing","£60,000 to £69,999 per year","","Teaching qualification (not degree)","B","Working full time (30 or more hours per week)","","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Right","Very positive effect","Somewhat positive effect","Very well",1,"a Leaver"
43,"Woman","East of England","Missing","Leave","","","Not Asked or missing","£20,000 to £24,999 per year","","Other technical, professional or higher qualification","C1","Working full time (30 or more hours per week)","","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Very positive effect","Very positive effect","Very badly",8,"a Leaver"
71,"Woman","Scotland","Missing","Remain","","","Not Asked or missing","Prefer not to answer","","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","A","Retired","","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Very negative effect","Very negative effect","Very badly",2,"a Remainer"
54,"Woman","Wales","Missing","Remain","","","Not Asked or missing","Prefer not to answer","","Prefer not to say","C1","Working part time (8-29 hours a week)","","Other","Wrong","Somewhat negative effect","Very negative effect","Don't know",1,"a Remainer"
50,"Man","North West","Missing","Leave","","","Not Asked or missing","£35,000 to £39,999 per year","","No formal qualifications","C2","Working full time (30 or more hours per week)","","Skilled Manual Work (e.g. plumber, electrician, fitter)","Right","Somewhat positive effect","Neither positive nor negative","Fairly badly",5,"a Leaver"
60,"Woman","East Midlands","Missing","Remain","","","Not Asked or missing","£30,000 to £34,999 per year","","City & Guilds certificate - advanced","C1","Not working","","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Somewhat negative effect","Somewhat negative effect","Very badly",0,"a Remainer"
66,"Man","Scotland","Missing","Leave","","","Not Asked or missing","£35,000 to £39,999 per year","","Scottish Higher Certificate","C1","Retired","","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Very negative effect","Very negative effect","Very badly",0,"Neither a Leaver nor a Remainer"
27,"Woman","West Midlands","Missing","Did not vote","","","Not Asked or missing","£20,000 to £24,999 per year","","CSE grade 1, GCE O level, GCSE, School Certificate","C1","Working full time (30 or more hours per week)","","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Don’t know","Don't know","Neither positive nor negative","Fairly badly",2,"Neither a Leaver nor a Remainer"
80,"Woman","Wales","Missing","Leave","","","Not Asked or missing","Prefer not to answer","","CSE grade 1, GCE O level, GCSE, School Certificate","C1","Retired","","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Very positive effect","Don't know","Don't know",7,"a Leaver"
38,"Man","Scotland","Missing","Leave","","","Not Asked or missing","£15,000 to £19,999 per year","","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","D","Working full time (30 or more hours per week)","","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Right","Somewhat positive effect","Somewhat positive effect","Fairly well",9,"a Leaver"
74,"Man","Wales","Missing","Remain","","","Not Asked or missing","£45,000 to £49,999 per year","","No formal qualifications","C1","Retired","","Skilled Manual Work (e.g. plumber, electrician, fitter)","Wrong","Somewhat negative effect","Neither positive nor negative","Don't know",0,"a Remainer"
46,"Woman","South East","Missing","Leave","","","Not Asked or missing","£15,000 to £19,999 per year","","University diploma","C1","Working part time (8-29 hours a week)","","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Right","Somewhat positive effect","Somewhat positive effect","Fairly badly",4,"a Leaver"
