,Index,Wave,ID,age,sex,ethnicity1,ethnicity2,region,GEvote2015,EURef2016,GEvote2017,GEvote2019,partyid,political_attention,newspaper_readership,profile_gross_personal,profile_gross_household,education_age,education_level,socialgradeCIE1,socialgradeCIE2,work_stat,work_organisation,work_type,Weight,starttime,endtime,Hindsight,Poscountry,Posind,Govthand,Tradeimmig,BrexitID,Leaverimport,Remainimport,Genecon
2002,2002,2.0,402.0,58.0,Man,,,South East,Labour,Remain,Liberal Democrat,Missing,,9.0,The Guardian,"£30,000 to £34,999 per year","£30,000 to £34,999 per year",20+,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",99.0,A,Retired,Other,"Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person",0.8597213264390378,2017-06-13 16:26:30,2017-06-13 16:35:51,Wrong,Very negative effect,Somewhat negative effect,Very badly,0.0,a Remainer,,,
2003,2003,2.0,403.0,67.0,Man,,,Yorkshire and the Humber,UKIP,Leave,UKIP,Missing,,6.0,None,"£15,000 to £19,999 per year","£20,000 to £24,999 per year",15 or under,City & Guilds certificate - advanced,99.0,C1,Retired,Charity/voluntary sector,"Foreman or Supervisor of Other Workers (e.g. building site foreman, supervisor of cleaning workers)",0.5839117701480241,2017-06-14 08:57:22,2017-06-14 09:07:57,Right,Very positive effect,Somewhat positive effect,Fairly well,10.0,a Leaver,,,
2004,2004,2.0,404.0,36.0,Woman,,,London,Liberal Democrat,Remain,Labour,Missing,,7.0,None,"£30,000 to £34,999 per year","£70,000 to £99,999 per year",20+,"University or CNAA higher degree (e.g. M.Sc, Ph.D)",99.0,B,Working full time (30 or more hours per week),Other public sector employer (e.g. Central Government),Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,1.2867712567673224,2017-06-13 20:53:06,2017-06-13 21:03:26,Wrong,Somewhat negative effect,Somewhat negative effect,Fairly badly,3.0,a Remainer,,,
2005,2005,2.0,405.0,48.0,Woman,,,West Midlands,Labour,Cannot remember,Labour,Missing,,2.0,The Daily Star / The Daily Star of Scotland,"£5,000 to £9,999 per year","£5,000 to £9,999 per year",16,No formal qualifications,99.0,E,Not working,Other public sector employer (e.g. Central Government),Have never worked,1.8005163012578045,2017-06-13 19:29:16,2017-06-13 19:34:18,Don’t know,Don't know,Don't know,Don't know,8.0,Neither a Leaver nor a Remainer,,,
2006,2006,2.0,406.0,30.0,Woman,,,Scotland,SNP,Remain,SNP,Missing,,6.0,The Guardian,"£20,000 to £24,999 per year","£45,000 to £49,999 per year",20+,"University or CNAA higher degree (e.g. M.Sc, Ph.D)",99.0,C1,Working part time (8-29 hours a week),Nationalised industry or public corporation (e.g. Post Office),Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,0.5748024478311976,2017-06-13 21:31:06,2017-06-13 21:37:47,Wrong,Very negative effect,Somewhat negative effect,Very badly,0.0,a Remainer,,,
2007,2007,2.0,407.0,76.0,Woman,,,London,Conservative,Remain,Conservative,Missing,,6.0,The Daily Mail / The Scottish Daily Mail,"£5,000 to £9,999 per year","under £5,000 per year",17-18,"CSE grade 1, GCE O level, GCSE, School Certificate",99.0,C1,Retired,Charity/voluntary sector,"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",1.1048268462449895,2017-06-14 09:09:39,2017-06-14 09:21:29,Wrong,Somewhat negative effect,Neither positive nor negative,Don't know,4.0,a Remainer,,,
2008,2008,2.0,408.0,37.0,Woman,,,Yorkshire and the Humber,Conservative,Remain,Conservative,Missing,,7.0,None,"£25,000 to £29,999 per year","£25,000 to £29,999 per year",17-18,"Other technical, professional or higher qualification",99.0,C1,Working full time (30 or more hours per week),Nationalised industry or public corporation (e.g. Post Office),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.6301971019432023,2017-06-14 08:58:35,2017-06-14 09:04:17,Wrong,Somewhat negative effect,Don't know,Don't know,5.0,a Remainer,,,
2009,2009,2.0,409.0,24.0,Man,,,West Midlands,Conservative,Remain,Labour,Missing,,6.0,None,Prefer not to answer,Prefer not to answer,20+,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",99.0,E,Working full time (30 or more hours per week),Self-employed,"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.8773036467298772,2017-06-13 16:38:31,2017-06-13 16:40:14,Wrong,Somewhat negative effect,Somewhat negative effect,Fairly badly,5.0,a Remainer,,,
2010,2010,2.0,410.0,57.0,Woman,,,South East,Conservative,Remain,Conservative,Missing,,7.0,None,"£70,000 to £99,999 per year","£70,000 to £99,999 per year",17-18,"CSE grade 1, GCE O level, GCSE, School Certificate",99.0,C1,Working full time (30 or more hours per week),Self-employed,"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.8084980704851708,2017-06-13 16:08:29,2017-06-13 16:13:31,Don’t know,Somewhat positive effect,Somewhat negative effect,Don't know,3.0,Neither a Leaver nor a Remainer,,,
2011,2011,2.0,411.0,53.0,Woman,,,Yorkshire and the Humber,Conservative,Remain,Conservative,Missing,,10.0,The Mirror / Daily Record,Don't know,"£35,000 to £39,999 per year",17-18,University diploma,99.0,A,Working full time (30 or more hours per week),Charity/voluntary sector,Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,0.7109072824466252,2017-06-13 18:07:29,2017-06-13 18:20:02,Wrong,Somewhat negative effect,Neither positive nor negative,Don't know,5.0,Neither a Leaver nor a Remainer,,,
2012,2012,2.0,412.0,46.0,Man,,,South East,Conservative,Leave,Conservative,Missing,,3.0,None,"£30,000 to £34,999 per year","£30,000 to £34,999 per year",16,"Other technical, professional or higher qualification",99.0,B,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",1.108915196624793,2017-06-13 16:38:26,2017-06-13 16:42:48,Right,Very positive effect,Neither positive nor negative,Fairly well,10.0,a Leaver,,,
2013,2013,2.0,413.0,34.0,Woman,,,North West,Conservative,Remain,Conservative,Missing,,1.0,The Daily Mail / The Scottish Daily Mail,"£15,000 to £19,999 per year","£25,000 to £29,999 per year",19,"Other technical, professional or higher qualification",99.0,C1,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",1.6379803845451215,2017-06-14 09:03:52,2017-06-14 09:19:30,Wrong,Somewhat negative effect,Neither positive nor negative,Don't know,10.0,Don’t know,,,
2014,2014,2.0,414.0,73.0,Man,,,East Midlands,Conservative,Remain,Conservative,Missing,,3.0,The Express,Prefer not to answer,Prefer not to answer,15 or under,Recognised trade apprenticeship completed,99.0,C2,Retired,Other public sector employer (e.g. Central Government),Other,0.8977314383025577,2017-06-14 10:28:46,2017-06-14 10:38:38,Wrong,Somewhat negative effect,Neither positive nor negative,Fairly badly,5.0,Neither a Leaver nor a Remainer,,,
2015,2015,2.0,415.0,68.0,Man,,,North West,Conservative,Leave,Conservative,Missing,,9.0,The Sun,"£25,000 to £29,999 per year","£25,000 to £29,999 per year",16,"CSE grade 1, GCE O level, GCSE, School Certificate",99.0,C2,Retired,Nationalised industry or public corporation (e.g. Post Office),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.9275883553592026,2017-06-13 17:54:03,2017-06-13 17:58:56,Right,Somewhat positive effect,Neither positive nor negative,Fairly well,9.0,a Leaver,,,
2016,2016,2.0,416.0,32.0,Man,,,South East,Conservative,Leave,Conservative,Missing,,10.0,The Daily Mail / The Scottish Daily Mail,"£5,000 to £9,999 per year","£30,000 to £34,999 per year",17-18,"Other technical, professional or higher qualification",99.0,A,Working part time (8-29 hours a week),Private sector firm or company (e.g. limited companies and Plcs),"Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b",0.9716825902849586,2017-06-13 19:47:18,2017-06-13 19:50:20,Right,Very positive effect,Very positive effect,Very well,10.0,a Leaver,,,
2017,2017,2.0,417.0,58.0,Man,,,North East,Labour,Remain,Labour,Missing,,5.0,None,"£20,000 to £24,999 per year","£45,000 to £49,999 per year",17-18,University diploma,99.0,A,Retired,Skipped,Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,0.6255596008689664,2017-06-13 17:47:25,2017-06-13 17:55:39,Right,Somewhat positive effect,Neither positive nor negative,Fairly badly,3.0,a Leaver,,,
2018,2018,2.0,418.0,58.0,Woman,,,West Midlands,Conservative,Remain,Labour,Missing,,4.0,Other local daily morning newspaper,"£35,000 to £39,999 per year","£70,000 to £99,999 per year",20+,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",99.0,B,Working full time (30 or more hours per week),Nationalised industry or public corporation (e.g. Post Office),Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,0.7878761680724604,2017-06-13 16:08:20,2017-06-13 16:11:20,Wrong,Somewhat negative effect,Neither positive nor negative,Don't know,4.0,a Remainer,,,
2019,2019,2.0,419.0,71.0,Woman,,,East of England,DK or did not vote,Did not vote,DK or did not vote,Missing,,1.0,None,Prefer not to answer,Prefer not to answer,16,Clerical and commercial,99.0,C1,Retired,Private sector firm or company (e.g. limited companies and Plcs),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",2.816855028225816,2017-06-14 11:26:55,2017-06-14 11:33:01,Right,Somewhat positive effect,Neither positive nor negative,Don't know,8.0,Neither a Leaver nor a Remainer,,,
2020,2020,2.0,420.0,40.0,Man,,,West Midlands,Labour,Remain,Liberal Democrat,Missing,,10.0,The Guardian,"£25,000 to £29,999 per year","£30,000 to £34,999 per year",20+,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",99.0,B,Working full time (30 or more hours per week),Other public sector employer (e.g. Central Government),Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,0.445188004307811,2017-06-13 20:15:53,2017-06-13 20:24:53,Wrong,Very negative effect,Somewhat negative effect,Very badly,0.0,a Remainer,,,
2021,2021,2.0,421.0,61.0,Man,,,East of England,Conservative,Remain,Conservative,Missing,,9.0,The Daily Mail / The Scottish Daily Mail,"£30,000 to £34,999 per year","£30,000 to £34,999 per year",20+,Teaching qualification (not degree),99.0,B,Working full time (30 or more hours per week),Nationalised industry or public corporation (e.g. Post Office),Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,0.6568556283374405,2017-06-13 18:07:54,2017-06-13 18:18:19,Right,Very positive effect,Very positive effect,Don't know,2.0,a Leaver,,,
2022,2022,2.0,422.0,21.0,Man,,,North West,Conservative,Remain,Conservative,Missing,,8.0,The Guardian,Prefer not to answer,"£70,000 to £99,999 per year",Still at school/Full time student,University diploma,99.0,C2,Full time student,Private sector firm or company (e.g. limited companies and Plcs),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",1.361204484699413,2017-06-13 16:14:26,2017-06-13 17:08:19,Wrong,Somewhat negative effect,Somewhat negative effect,Very badly,0.0,a Remainer,,,
2023,2023,2.0,423.0,75.0,Woman,,,East Midlands,Conservative,Leave,Conservative,Missing,,3.0,The Sun,Not Asked or missing,Not Asked or missing,Skipped,No formal qualifications,99.0,C2,Retired,Skipped,"Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b",1.5037429075446376,2017-06-14 10:21:20,2017-06-14 10:27:02,Don’t know,Don't know,Don't know,Fairly badly,10.0,Neither a Leaver nor a Remainer,,,
2024,2024,2.0,424.0,57.0,Man,,,Scotland,SNP,Leave,DK or did not vote,Missing,,9.0,The Daily Mail / The Scottish Daily Mail,"£30,000 to £34,999 per year","£60,000 to £69,999 per year",16,City & Guilds certificate,99.0,B,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),"Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person",0.8238060808268242,2017-06-13 21:12:57,2017-06-13 21:18:20,Right,Very positive effect,Very positive effect,Don't know,10.0,a Leaver,,,
2025,2025,2.0,425.0,44.0,Woman,,,East of England,Conservative,Remain,Liberal Democrat,Missing,,6.0,None,"£70,000 to £99,999 per year","£70,000 to £99,999 per year",20+,"University or CNAA higher degree (e.g. M.Sc, Ph.D)",99.0,A,Working full time (30 or more hours per week),Self-employed,"Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)",0.6717707554038842,2017-06-13 18:09:43,2017-06-13 18:14:46,Wrong,Very negative effect,Very negative effect,Very badly,3.0,a Remainer,,,
2026,2026,2.0,426.0,37.0,Woman,,,West Midlands,Labour,Remain,Labour,Missing,,7.0,None,"£15,000 to £19,999 per year","£45,000 to £49,999 per year",17-18,"Other technical, professional or higher qualification",99.0,C1,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.49898562955254,2017-06-14 09:47:14,2017-06-14 09:50:22,Wrong,Very negative effect,Somewhat negative effect,Very badly,3.0,a Leaver,,,
2027,2027,2.0,427.0,34.0,Woman,,,South East,Conservative,Leave,Conservative,Missing,,6.0,The Daily Mail / The Scottish Daily Mail,"£50,000 to £59,999 per year","£70,000 to £99,999 per year",20+,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",99.0,A,Working full time (30 or more hours per week),Self-employed,Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,1.1156238306915147,2017-06-13 21:17:45,2017-06-13 21:28:25,Right,Very positive effect,Very positive effect,Fairly well,10.0,a Leaver,,,
2028,2028,2.0,428.0,37.0,Woman,,,West Midlands,Labour,Cannot remember,Labour,Missing,,3.0,None,Don't know,Don't know,20+,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",99.0,B,Not working,Skipped,Other,1.125114037497564,2017-06-13 18:44:20,2017-06-13 18:51:54,Right,Somewhat positive effect,Somewhat positive effect,Very badly,5.0,a Leaver,,,
2029,2029,2.0,429.0,38.0,Woman,,,South West,Conservative,Remain,Conservative,Missing,,7.0,None,"£10,000 to £14,999 per year","£20,000 to £24,999 per year",17-18,"CSE grade 1, GCE O level, GCSE, School Certificate",99.0,C1,Working part time (8-29 hours a week),Private sector firm or company (e.g. limited companies and Plcs),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.5834245933285988,2017-06-13 17:56:23,2017-06-13 18:02:52,Wrong,Somewhat negative effect,Somewhat negative effect,Fairly badly,1.0,Neither a Leaver nor a Remainer,,,
2030,2030,2.0,430.0,33.0,Man,,,Scotland,Labour,Remain,Labour,Missing,,6.0,None,"under £5,000 per year","£10,000 to £14,999 per year",20+,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",99.0,D,Working part time (8-29 hours a week),Self-employed,"Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b",0.7358146569809164,2017-06-14 11:09:47,2017-06-14 11:14:04,Wrong,Very negative effect,Don't know,Very badly,1.0,a Remainer,,,
2031,2031,2.0,431.0,23.0,Woman,,,East Midlands,Conservative,Did not vote,Conservative,Missing,,5.0,None,"£15,000 to £19,999 per year","£15,000 to £19,999 per year",20+,University diploma,99.0,C1,Working full time (30 or more hours per week),Charity/voluntary sector,"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",1.154180902956043,2017-06-13 16:13:04,2017-06-13 16:33:08,Don’t know,Don't know,Don't know,Don't know,4.0,Don’t know,,,
2032,2032,2.0,432.0,46.0,Woman,,,Yorkshire and the Humber,UKIP,Leave,Labour,Missing,,4.0,None,"£20,000 to £24,999 per year","£40,000 to £44,999 per year",17-18,Clerical and commercial,99.0,D,Not working,Skipped,"Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b",0.5732061704745663,2017-06-14 09:40:05,2017-06-14 10:20:50,Wrong,Somewhat negative effect,Neither positive nor negative,Fairly badly,5.0,a Leaver,,,
2033,2033,2.0,433.0,48.0,Woman,,,North East,UKIP,Leave,Conservative,Missing,,7.0,The Daily Telegraph,"£15,000 to £19,999 per year","£20,000 to £24,999 per year",16,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",99.0,C2,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),"Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b",1.3618586696720678,2017-06-13 19:20:10,2017-06-13 19:27:19,Right,Very positive effect,Very positive effect,Fairly badly,10.0,a Leaver,,,
2034,2034,2.0,434.0,35.0,Woman,,,South East,Conservative,Leave,Conservative,Missing,,4.0,None,"£15,000 to £19,999 per year",Don't know,20+,"University or CNAA higher degree (e.g. M.Sc, Ph.D)",99.0,E,Working full time (30 or more hours per week),Charity/voluntary sector,"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",1.0397324286075198,2017-06-13 19:49:25,2017-06-13 19:55:12,Right,Don't know,Neither positive nor negative,Fairly badly,6.0,Neither a Leaver nor a Remainer,,,
2035,2035,2.0,435.0,28.0,Woman,,,Yorkshire and the Humber,Labour,Remain,Labour,Missing,,7.0,None,"£10,000 to £14,999 per year","£35,000 to £39,999 per year",17-18,City & Guilds certificate,99.0,C2,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),"Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b",0.6164578694398347,2017-06-14 11:17:43,2017-06-14 11:27:48,Wrong,Very negative effect,Very negative effect,Very badly,5.0,a Remainer,,,
2036,2036,2.0,436.0,61.0,Man,,,South West,UKIP,Leave,Conservative,Missing,,7.0,The Express,"£10,000 to £14,999 per year","£25,000 to £29,999 per year",16,"CSE grade 1, GCE O level, GCSE, School Certificate",99.0,C2,Working full time (30 or more hours per week),Self-employed,"Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)",1.317057789570739,2017-06-14 09:19:47,2017-06-14 09:31:35,Right,Very positive effect,Somewhat positive effect,Fairly badly,10.0,a Leaver,,,
2037,2037,2.0,437.0,30.0,Woman,,,East Midlands,Labour,Remain,Labour,Missing,,6.0,None,"£20,000 to £24,999 per year","£25,000 to £29,999 per year",17-18,GCE A level or Higher Certificate,99.0,C1,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.49898562955254,2017-06-14 09:45:31,2017-06-14 09:51:02,Wrong,Very negative effect,Somewhat negative effect,Don't know,5.0,a Remainer,,,
2038,2038,2.0,438.0,73.0,Woman,,,North East,Labour,Remain,Labour,Missing,,10.0,The Guardian,"£10,000 to £14,999 per year","£10,000 to £14,999 per year",19,GCE A level or Higher Certificate,99.0,E,Retired,Skipped,"Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person",0.6612506169700914,2017-06-13 19:11:08,2017-06-14 09:38:15,Wrong,Very negative effect,Very negative effect,Very badly,9.0,a Remainer,,,
2039,2039,2.0,439.0,45.0,Woman,,,North East,Labour,Remain,Labour,Missing,,6.0,None,"£5,000 to £9,999 per year","£30,000 to £34,999 per year",20+,Don't know,99.0,D,Working part time (8-29 hours a week),Nationalised industry or public corporation (e.g. Post Office),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.5083755088791547,2017-06-14 09:08:01,2017-06-14 09:18:36,Don’t know,Neither positive nor negative,Neither positive nor negative,Don't know,8.0,Neither a Leaver nor a Remainer,,,
2040,2040,2.0,440.0,64.0,Man,,,East Midlands,UKIP,Leave,UKIP,Missing,,4.0,The Sun,"£20,000 to £24,999 per year","£20,000 to £24,999 per year",16,GCE A level or Higher Certificate,99.0,B,Retired,Other public sector employer (e.g. Central Government),"Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person",0.5410423870880479,2017-06-13 17:22:14,2017-06-13 17:28:16,Right,Very positive effect,Somewhat positive effect,Fairly well,10.0,a Leaver,,,
2041,2041,2.0,441.0,29.0,Man,,,Scotland,DK or did not vote,Remain,Labour,Missing,,7.0,None,"£15,000 to £19,999 per year","£20,000 to £24,999 per year",Still at school/Full time student,"University or CNAA higher degree (e.g. M.Sc, Ph.D)",99.0,C1,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,0.7646849527932235,2017-06-14 11:06:59,2017-06-14 11:12:01,Wrong,Somewhat negative effect,Somewhat negative effect,Very badly,0.0,a Remainer,,,
2042,2042,2.0,442.0,66.0,Man,,,North West,Labour,Remain,Labour,Missing,,8.0,The Mirror / Daily Record,Prefer not to answer,Prefer not to answer,15 or under,City & Guilds certificate - advanced,99.0,C1,Retired,Other public sector employer (e.g. Central Government),Other,0.5019592045385225,2017-06-13 20:16:50,2017-06-13 21:25:44,Wrong,Somewhat negative effect,Very negative effect,Very badly,9.0,a Remainer,,,
2043,2043,2.0,443.0,43.0,Man,,,London,Labour,Remain,Labour,Missing,,7.0,The Guardian,"£30,000 to £34,999 per year","£30,000 to £34,999 per year",20+,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",99.0,C1,Working full time (30 or more hours per week),Charity/voluntary sector,"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",1.6682475898421008,2017-06-14 09:19:44,2017-06-14 09:24:42,Wrong,Very negative effect,Somewhat negative effect,Very badly,3.0,a Remainer,,,
2044,2044,2.0,444.0,52.0,Woman,,,London,Labour,Remain,Labour,Missing,,9.0,The Guardian,"£25,000 to £29,999 per year","£30,000 to £34,999 per year",20+,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",99.0,A,Working part time (8-29 hours a week),Charity/voluntary sector,Other,1.2361433472969643,2017-06-13 16:20:05,2017-06-13 16:26:29,Wrong,Somewhat negative effect,Somewhat negative effect,Fairly badly,0.0,a Remainer,,,
2045,2045,2.0,445.0,54.0,Woman,,,Scotland,SNP,Remain,SNP,Missing,,2.0,None,"£5,000 to £9,999 per year","£5,000 to £9,999 per year",17-18,GCE A level or Higher Certificate,99.0,E,Not working,Charity/voluntary sector,"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",1.285046199730992,2017-06-13 17:57:39,2017-06-13 18:05:15,Wrong,Somewhat negative effect,Neither positive nor negative,Fairly badly,5.0,a Remainer,,,
2046,2046,2.0,446.0,65.0,Man,,,East of England,DK or did not vote,Leave,DK or did not vote,Missing,,0.0,None,"£20,000 to £24,999 per year","£15,000 to £19,999 per year",16,"Other technical, professional or higher qualification",99.0,A,Retired,Skipped,"Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person",1.6602374425784336,2017-06-13 18:52:39,2017-06-13 18:56:04,Right,Very positive effect,Very positive effect,Don't know,5.0,a Leaver,,,
2047,2047,2.0,447.0,43.0,Woman,,,South East,Green,Remain,Green,Missing,,6.0,None,"£35,000 to £39,999 per year","£35,000 to £39,999 per year",20+,"Other technical, professional or higher qualification",99.0,C1,Working full time (30 or more hours per week),Other public sector employer (e.g. Central Government),Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,0.4986051277445198,2017-06-13 18:18:07,2017-06-13 18:25:37,Wrong,Somewhat negative effect,Don't know,Very badly,3.0,a Remainer,,,
2048,2048,2.0,448.0,66.0,Woman,,,Yorkshire and the Humber,Labour,Leave,Labour,Missing,,7.0,None,"£10,000 to £14,999 per year","£10,000 to £14,999 per year",16,"CSE grade 1, GCE O level, GCSE, School Certificate",99.0,C1,Retired,Skipped,"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.9595541623545638,2017-06-14 10:14:09,2017-06-14 10:22:47,Right,Somewhat positive effect,Neither positive nor negative,Fairly badly,8.0,a Leaver,,,
2049,2049,2.0,449.0,53.0,Man,,,West Midlands,Liberal Democrat,Remain,Conservative,Missing,,4.0,The Times,"£40,000 to £44,999 per year","£40,000 to £44,999 per year",20+,"University or CNAA higher degree (e.g. M.Sc, Ph.D)",99.0,B,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,1.3754603062636108,2017-06-13 18:12:18,2017-06-13 18:18:26,Wrong,Somewhat negative effect,Neither positive nor negative,Fairly badly,7.0,a Remainer,,,
2050,2050,2.0,450.0,49.0,Man,,,South East,UKIP,Leave,DK or did not vote,Missing,,3.0,None,Prefer not to answer,"under £5,000 per year",17-18,No formal qualifications,99.0,E,Not working,Other,Other,0.9794013057445144,2017-06-13 20:30:52,2017-06-13 20:35:56,Right,Somewhat positive effect,Somewhat positive effect,Fairly well,5.0,a Leaver,,,
2051,2051,2.0,451.0,31.0,Woman,,,East Midlands,Conservative,Remain,DK or did not vote,Missing,,7.0,None,"£15,000 to £19,999 per year","£40,000 to £44,999 per year",20+,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",99.0,C2,Working part time (8-29 hours a week),Private sector firm or company (e.g. limited companies and Plcs),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.9778325228358478,2017-06-14 08:35:45,2017-06-14 08:46:06,Wrong,Very negative effect,Somewhat negative effect,Fairly badly,3.0,a Remainer,,,
2052,2052,2.0,452.0,69.0,Man,,,Scotland,Labour,Remain,Labour,Missing,,7.0,The Times,"£30,000 to £34,999 per year","£30,000 to £34,999 per year",20+,Teaching qualification (not degree),99.0,B,Working part time (8-29 hours a week),Nationalised industry or public corporation (e.g. Post Office),"Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person",0.4584801645076375,2017-06-13 17:10:42,2017-06-13 17:18:09,Wrong,Very negative effect,Somewhat negative effect,Very badly,2.0,a Remainer,,,
2053,2053,2.0,453.0,43.0,Man,,,South West,Liberal Democrat,Remain,Liberal Democrat,Missing,,6.0,None,"£15,000 to £19,999 per year","£30,000 to £34,999 per year",17-18,"Other technical, professional or higher qualification",99.0,C1,Working part time (8-29 hours a week),Private sector firm or company (e.g. limited companies and Plcs),"Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b",0.6467248710448252,2017-06-14 08:34:01,2017-06-14 08:50:48,Wrong,Neither positive nor negative,Neither positive nor negative,Very badly,3.0,Neither a Leaver nor a Remainer,,,
2054,2054,2.0,454.0,60.0,Woman,,,London,Labour,Remain,Labour,Missing,,5.0,The Times,"£20,000 to £24,999 per year","£20,000 to £24,999 per year",15 or under,GCE A level or Higher Certificate,99.0,D,Working full time (30 or more hours per week),Nationalised industry or public corporation (e.g. Post Office),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",1.0719810444432316,2017-06-14 08:40:55,2017-06-14 08:48:02,Wrong,Very negative effect,Very negative effect,Fairly badly,0.0,a Remainer,,,
2055,2055,2.0,455.0,57.0,Man,,,Scotland,SNP,Remain,SNP,Missing,,9.0,The Guardian,Prefer not to answer,Prefer not to answer,20+,"Other technical, professional or higher qualification",99.0,B,Retired,Nationalised industry or public corporation (e.g. Post Office),Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,0.4275315948910416,2017-06-13 16:10:39,2017-06-13 16:20:48,Wrong,Very negative effect,Very negative effect,Very badly,0.0,a Remainer,,,
